grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry
31101,1.22124274408471,1.6281100098668495,0.2513557223835082,"POLYGON ((117.99377800755198 19.694875217635733, 117.99377800701892 19.694875225665736, 117.9937780176624 19.694875226275812, 117.99377801819533 19.694875218245794, 117.99377800755198 19.694875217635733))",서초구,서울특별시 서초구 반포동 745-5번지,127.020403621,37.50362988,957610.3633615912,1945037.0423654616,제일약품 사옥,-0.0520735946218276,-0.4529288715439579,-0.0230565528770289,-0.6255767462752205,0.4041196823643644,0.2728168013749008,-0.4337483362049258,2.234826108516477,0.5536699725465782,-0.3079862690322151,11,"POLYGON ((127.0195577212058 37.502982023121746, 127.0195519453869 37.5038833574954, 127.02068331298115 37.50388795364171, 127.02068907520031 37.5029866191193, 127.0195577212058 37.502982023121746))"
31161,1.2554800510754065,1.7412173064001844,0.3344626816038876,"POLYGON ((117.99377801872826 19.694875210215788, 117.99377801819533 19.694875218245794, 117.99377802883869 19.69487521885576, 117.9937780293715 19.694875210825746, 117.99377801872826 19.694875210215788))",서초구,서울특별시 서초구 서초동 1302-2번지,127.021778617,37.502677113,957731.3574498664,1944930.7203988736,대지스포츠프라자,-0.0488313217326422,-0.2511294662056703,-0.2912072712592006,-0.9944379831849044,0.4041196823643644,-0.2527309501449699,-0.2001215128708515,0.0198470492752256,0.374451206493484,1.8182268673088489,4,"POLYGON ((127.02069483716284 37.50208528445824, 127.02068907520031 37.5029866191193, 127.02182042945148 37.50299120428207, 127.02182617781487 37.502089869472606, 127.02069483716284 37.50208528445824))"
31162,1.141414841335365,1.6936933840301498,0.3490220406507874,"POLYGON ((117.99377801819533 19.694875218245794, 117.9937780176624 19.694875226275812, 117.99377802830588 19.694875226885785, 117.99377802883869 19.69487521885576, 117.99377801819533 19.694875218245794))",서초구,서울특별시 서초구 서초동 1301-4번지,127.020802279,37.502994563,957645.240486655,1944966.3784398893,금강빌딩,0.0848892227978506,0.032748099777029,0.930634880670576,-0.6255767462752205,1.6115365625591485,0.7062860652652367,0.4783615492648593,1.999663338955713,0.5966824763993208,0.8176559796189364,4,"POLYGON ((127.02068907520031 37.5029866191193, 127.02068331298115 37.50388795364171, 127.02181468083207 37.503892538952904, 127.02182042945148 37.50299120428207, 127.02068907520031 37.5029866191193))"
31220,1.012219335220774,1.7453708687342433,0.4154829358162064,"POLYGON ((117.99377802830588 19.694875226885785, 117.99377802777308 19.694875234915795, 117.99377803841672 19.694875235525682, 117.9937780389494 19.694875227495658, 117.99377802830588 19.694875226885785))",서초구,서울특별시 서초구 반포동 746-15번지,127.022464501,37.504163347,957792.8178628692,1945095.30088064,"청원빌딩, 그라티아빌딩, 제이디 빌딩",-0.0237250620179878,-0.0032844437660223,-0.1129622242537932,0.2127442467013339,0.06872610453248,-0.2032038424162242,-0.1570383491846368,-0.2148920035836271,0.0706753980334894,-1.1834857957608884,14,"POLYGON ((127.02181468083207 37.503892538952904, 127.02180893195657 37.50479387348509, 127.02294031366392 37.50479844810922, 127.02294604893905 37.50389711342896, 127.02181468083207 37.503892538952904))"
31268,1.2137438786612016,2.0018313409148627,0.3661120663016878,"POLYGON ((117.99377804267804 19.694875171285446, 117.9937780421454 19.69487517931548, 117.99377805278812 19.694875179925212, 117.99377805332064 19.69487517189517, 117.99377804267804 19.694875171285446))",서초구,서울특별시 서초구 서초동 1316-3번지,127.024016736,37.497902744,957926.5008388404,1944400.0316063224,NoData,-0.0580678998258885,-0.356435053251987,-0.465111399272015,-0.92737230374678,-0.1995887577330275,-0.3039683988459792,-0.3836817537771096,-0.5172138703973302,1.6805079641054077,0.8176559796189364,17,"POLYGON ((127.02298618871288 37.49758776678568, 127.02298045522568 37.498489102436295, 127.02411174199861 37.498493665191006, 127.02411746188967 37.497592329392695, 127.02298618871288 37.49758776678568))"
31272,1.171233791470615,1.921521612917428,0.4724892356999542,"POLYGON ((117.99377804054738 19.69487520340558, 117.99377804001473 19.694875211435605, 117.99377805065795 19.694875212045368, 117.9937780511905 19.694875204015332, 117.99377804054738 19.69487520340558))",서초구,서울특별시 서초구 서초동 1309-5번지,127.024018287,37.501686889,957928.7611470775,1944819.8577301872,대원빌딩,-0.1122766227245713,-0.7802382265930208,-0.5744807942034764,-1.0279708229039666,0.0016473889661031,-0.2666936027957912,-0.3548208072755758,-0.3487864813875936,1.625398193544081,2.068369589231327,17,"POLYGON ((127.02296325323174 37.50119310855643, 127.02295751872295 37.50209444365255, 127.02408885988643 37.502099006998066, 127.02409458079669 37.50119767175423, 127.02296325323174 37.50119310855643))"
31273,1.1982370099510895,1.8980955537393025,0.5006199221984655,"POLYGON ((117.99377804001473 19.694875211435605, 117.99377803948205 19.694875219465636, 117.99377805012543 19.694875220075406, 117.99377805065795 19.694875212045368, 117.99377804001473 19.694875211435605))",서초구,서울특별시 서초구 서초동 1309-2번지,127.024017152,37.50226833,957928.9870780276,1944884.365441767,"강남역 2차 I'PARK, S&G TOWER 서초, 강남역 IPARK, 정경4041",0.0073903586757066,0.4472972657820384,1.2625758369529752,0.9504667205207018,0.5047377557139296,0.3114044450781031,0.8744281041460688,1.1726213014126203,1.471718101653553,-1.8401104408073927,17,"POLYGON ((127.02295751872295 37.50209444365255, 127.02295178395872 37.50299577861007, 127.02408313872137 37.50300034210329, 127.02408885988643 37.502099006998066, 127.02295751872295 37.50209444365255))"
31274,1.1358965519591129,1.876097165776181,0.5044055536105785,"POLYGON ((117.99377803948205 19.694875219465636, 117.9937780389494 19.694875227495658, 117.99377804959288 19.694875228105435, 117.99377805012543 19.694875220075406, 117.99377803948205 19.694875219465636))",서초구,서울특별시 서초구 서초동 1303-14번지,127.02369492,37.503029173,957900.9327844246,1944968.9202726944,"오클라우드 호텔, 서초한일유앤아이주상복합, 아멜리아, 현대썬앤빌 강남 더 인피닛, 케이플라츠 신논현(구. 중앙화촌빌딩)",0.0692108092792983,1.1506480273508268,2.276322722720361,1.9899847518116287,0.3236252236847121,0.8554496321867123,1.270555463718106,1.2973529055377553,1.0961651773892942,-1.1834857957608884,17,"POLYGON ((127.02295178395872 37.50299577861007, 127.02294604893905 37.50389711342896, 127.02407741730147 37.503901677069884, 127.02408313872137 37.50300034210329, 127.02295178395872 37.50299577861007))"
31275,1.008907122174007,1.8412298638533,0.5011295811682368,"POLYGON ((117.9937780389494 19.694875227495658, 117.99377803841672 19.694875235525682, 117.99377804906032 19.694875236135477, 117.99377804959288 19.694875228105435, 117.9937780389494 19.694875227495658))",서초구,서울특별시 서초구 반포동 748-16번지,127.023931398,37.504606031,957922.7194240454,1945143.756996492,현철빌딩,-0.0580010488384827,-0.3090495192538983,-0.1885181449271618,-0.6591095859942827,0.2028835356652337,-0.243109932269895,-0.0290687968679232,0.4145391571055893,2.4121685765171645,0.7551202991383169,17,"POLYGON ((127.02294604893905 37.50389711342896, 127.02294031366392 37.50479844810922, 127.02407169562673 37.50480301189786, 127.02407741730147 37.503901677069884, 127.02294604893905 37.50389711342896))"
31318,1.337148664499924,2.027381194533302,0.3739771403639829,"POLYGON ((117.9937780543857 19.69487515583508, 117.99377805385316 19.69487516386513, 117.99377806449566 19.694875164474745, 117.99377806502805 19.6948751564447, 117.9937780543857 19.69487515583508))",서초구,서울특별시 서초구 서초동 1321-11번지,127.025104495,37.496636019,958021.9424204426,1944259.010898376,"BNK디지털타워, 재전빌딩, 강남빌딩",0.0951954166895911,0.9558320312575568,3.1698868149632347,0.9504667205207018,1.2090642691608868,1.6846374916335876,0.6867757075470828,2.7534553516558926,4.03141012780687,0.5675132576964583,17,"POLYGON ((127.02412890090751 37.49578965738025, 127.02412318152597 37.496690993455786, 127.02525444136198 37.49669554508277, 127.02526014714859 37.49579420885992, 127.02412890090751 37.49578965738025))"
