grid_idx,bdnm,pp_pop,pp_od,bs_ebit,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,cbdness,sim,cbdi,geometry_grids
24726,콘코디언(concordian),-0.516758646817793,0.5375432871397245,0.723979681436589,0.7691282600084901,0.3108999625616357,1.9104391991174536,0.5034044676986225,4.011658336055546,0.9413330409443066,-0.4168692668422455,4.394648055362257,1.6806598193528062,-0.938765602250468,0.9277616211624906,0.547971885958683,0.5083872852684951,"POLYGON ((126.97270300167082 37.569482153600156, 126.972696647362 37.57038347129912, 126.97382901193572 37.570388523761736, 126.97383535260043 37.569487205899335, 126.97270300167082 37.569482153600156))"
24727,Crescendo(크레센도),-0.5081144363719886,0.4819606240965945,0.6306793448493747,0.5955637126605917,0.6803077515442534,1.669732718207621,-0.0262350580958815,1.6207539003165283,1.2642127447480562,1.0716437442922089,2.3172325855941995,1.890555771756368,-0.2837337287298196,0.4806055957021137,0.6979848040794838,0.33545540255564343,"POLYGON ((126.972696647362 37.57038347129912, 126.97269029277007 37.5712847888592, 126.97382267098853 37.57128984148525, 126.97382901193572 37.570388523761736, 126.972696647362 37.57038347129912))"
24796,NoData,-0.5618679968839555,0.6352827900365292,0.652825186073967,-0.7424852508979113,-0.732918052878713,-0.486813407413826,-0.8206943467876376,-0.0870349823541985,-0.3240489597767737,-0.3747172636111994,-0.1960691657769777,0.7726176375700144,2.090756812782531,0.06176478334582588,0.5808466713579535,0.03587586881356813,"POLYGON ((126.97382901193572 37.570388523761736, 126.97382267098853 37.57128984148525, 126.97495504948945 37.5712948832502, 126.97496137679191 37.570393565363595, 126.97382901193572 37.570388523761736))"
24864,NoData,-0.6994770757065505,0.9240185912401222,0.7894695624277513,-0.7600304063897066,-0.737991576576301,-0.4860561018355034,-0.7765577196380956,-0.4285927588883438,-0.32321997586829,-0.3583808772027981,-0.1093556182665699,1.803368222296427,2.336393765352774,0.12158501388718629,0.5914131514642715,0.07190697623384806,"POLYGON ((126.97496770381251 37.56949224733813, 126.97496137679191 37.570393565363595, 126.97609374192999 37.570398596104674, 126.97610005530645 37.56949727791648, 126.97496770381251 37.56949224733813))"
24865,NoData,-0.7483972872769479,0.871264394251957,0.7191360252575166,0.8580585103845241,1.0850536692767871,2.1729740641927537,0.2827213319509125,-0.4285927588883438,-0.3295636084783251,-0.4161077774183866,3.5321496683603404,2.6268061894180907,-1.5119184915810355,0.8213159609862746,0.5774157706450889,0.4742407885560015,"POLYGON ((126.97496137679191 37.570393565363595, 126.97495504948945 37.5712948832502, 126.97608742827227 37.571299914154, 126.97609374192999 37.570398596104674, 126.97496137679191 37.570393565363595))"
24930,광화문빌딩,-0.8156788037584402,1.1201783307050477,0.8252193914199085,0.870625177819151,0.4089625022899004,1.4803659606383548,-0.0262350580958815,1.6207539003165283,-0.3295636084783251,1.3225488826845713,2.8092276332334647,2.9852438927534037,0.3712981447908288,0.8391993610475215,0.701355680766741,0.5885772391664985,"POLYGON ((126.97610005530645 37.56949727791648, 126.97609374192999 37.570398596104674, 126.97722610734934 37.57040361598497, 126.97723240708164 37.569502297634415, 126.97610005530645 37.56949727791648))"
24931,"현대해상빌딩, 현대빌딩",-0.8831722787319172,1.0889693704652907,0.7628479042641505,0.5372270743778029,0.3502600677374765,0.4873393299491981,0.4151312133995384,-0.4285927588883438,0.5386112289202982,0.5577209091348706,0.3441515981247605,2.5643755984467758,1.899705849672341,0.15457826572789352,0.8009516933698522,0.12380972369293129,"POLYGON ((126.97609374192999 37.570398596104674, 126.97608742827227 37.571299914154, 126.97721980733637 37.57130493419667, 126.97722610734934 37.57040361598497, 126.97609374192999 37.570398596104674))"
24995,"동아일보사, 광화문우체국",-0.8999955906583912,1.2181354686914476,0.8524017904109715,0.7680040852859036,1.3837084454842683,1.3257121725383558,0.5034044676986225,1.6207539003165283,0.6389444853611811,2.5243780060435785,2.433855351363545,2.610660346925509,0.002842715935464,0.7921924133068925,0.6747265756171031,0.5345132742604084,"POLYGON ((126.97723240708164 37.569502297634415, 126.97722610734934 37.57040361598497, 126.97835847304933 37.57040862500448, 126.97836475913748 37.56950730649189, 126.97723240708164 37.569502297634415))"
24996,교보생명빌딩,-0.8857937595976291,1.1501099087062687,0.8010861990978813,3.31144939513771,1.9197365860965956,3.266743917010552,0.1061748233527444,6.402562771794563,-0.3295636084783251,3.7640452762915744,3.360577408580389,3.2597232151272912,1.0263300183114772,0.892048062022387,0.5021397725629788,0.44793281097916743,"POLYGON ((126.97722610734934 37.57040361598497, 126.97721980733637 37.57130493419667, 126.97835218668115 37.5713099433782, 126.97835847304933 37.57040862500448, 126.97722610734934 37.57040361598497))"
25058,D타워,-0.9078220161368776,1.204400649605287,0.8865105282793897,2.038562416391985,2.374373432776665,3.698998755042191,0.2827213319509125,8.110351654465289,-0.3295636084783251,-0.4157364106550268,3.722270280548935,2.497639449477437,-1.5119184915810355,0.89493641469309,0.5021985371277274,0.4494357582812031,"POLYGON ((126.97835847304933 37.57040862500448, 126.97835218668115 37.5713099433782, 126.97948456630597 37.57131494169859, 126.9794908390294 37.57041362316319, 126.97835847304933 37.57040862500448))"
