grid_idx,bdnm,pp_pop,pp_od,bs_ebit,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,cbdness,sim,cbdi,geometry_grids
31268,NoData,0.6766593066156266,2.4017548173179266,0.6887858114491023,-0.0556909056286324,-0.3354058334360807,-0.4629838334324478,-0.9211116996801204,-0.200041736889992,-0.2360332766074689,-0.2182915568043992,-0.5165057142408616,1.3576238793285502,0.7494190052230892,0.8905188246728528,0.5882213516875304,0.5238221867522564,"POLYGON ((127.02298618871288 37.49758776678568, 127.02298045522568 37.498489102436295, 127.02411174199861 37.498493665191006, 127.02411746188967 37.497592329392695, 127.02298618871288 37.49758776678568))"
31272,대원빌딩,0.977592586488022,2.2442474044058565,0.8036777438573711,-0.1083429425549069,-0.7570801619561279,-0.5753697085199844,-1.0251740519561154,0.0175237487045277,-0.2481827361606801,-0.3077670647239097,-0.344703253960788,1.179190391318418,2.0872005104769267,0.938819000991522,0.5434308396869304,0.5101831980228679,"POLYGON ((127.02296325323174 37.50119310855643, 127.02295751872295 37.50209444365255, 127.02408885988643 37.502099006998066, 127.02409458079669 37.50119767175423, 127.02296325323174 37.50119310855643))"
31273,"강남역 2차 I'PARK, S&G TOWER 서초, 강남역 IPARK, 정경4041",1.048148911058031,2.095819673055572,0.8153454255973346,0.0078876193662695,0.4642891836321612,1.312354157990036,1.0213855428051188,0.5614374626908275,0.2970369895501226,0.8454443753802291,1.2071916113049697,1.1769027824977751,-2.093366693441315,0.6132156286312092,0.7889159560939325,0.4837755939533322,"POLYGON ((127.02295751872295 37.50209444365255, 127.02295178395872 37.50299577861007, 127.02408313872137 37.50300034210329, 127.02408885988643 37.502099006998066, 127.02295751872295 37.50209444365255))"
31274,"오클라우드 호텔, 서초한일유앤아이주상복합, 아멜리아, 현대썬앤빌 강남 더 인피닛, 케이플라츠 신논현(구. 중앙화촌빌딩)",1.1861679480835925,2.0683518480182106,0.8287303298700459,0.0679328016529441,1.1641068790978846,2.3540608524965725,2.0966965163237337,0.3656285256557596,0.8939414915869814,1.146255645704915,1.334422678587854,0.9872600112664932,-1.3910314031830506,0.6978341443707371,0.660565930983635,0.4609654612484243,"POLYGON ((127.02295178395872 37.50299577861007, 127.02294604893905 37.50389711342896, 127.02407741730147 37.503901677069884, 127.02408313872137 37.50300034210329, 127.02295178395872 37.50299577861007))"
31275,현철빌딩,1.097748903884298,2.0259978191925594,0.8122540465277746,-0.0556259743690631,-0.2882583260857074,-0.1787619544293128,-0.6436120936108005,0.2350892342990476,0.0792122393028825,0.0345885822175383,0.433918462251922,1.7945571640713105,0.6825299299603974,0.8427245752372166,0.6881484886980339,0.5799196428381831,"POLYGON ((127.02294604893905 37.50389711342896, 127.02294031366392 37.50479844810922, 127.02407169562673 37.50480301189786, 127.02407741730147 37.503901677069884, 127.02294604893905 37.50389711342896))"
31318,"BNK디지털타워, 재전빌딩, 강남빌딩",1.0127276786698132,2.3706277844408645,0.6991191589195251,0.0931712215182962,0.9702694812087264,3.2722700326465444,1.0213855428051188,1.322916662271647,0.9385252383991404,0.7693152346003269,2.819703571046905,3.77982035225242,0.4818627041723218,0.9888894414094506,0.5394409579043685,0.5334474675354299,"POLYGON ((127.02412890090751 37.49578965738025, 127.02412318152597 37.496690993455786, 127.02525444136198 37.49669554508277, 127.02526014714859 37.49579420885992, 127.02412890090751 37.49578965738025))"
31319,부띠크 모나코,0.991860803284429,2.5094618236553115,0.7567496343167381,0.0346717639385898,0.2420476947428126,2.146172864024893,-0.1233003322308256,4.803964431783965,0.984052216301447,0.7179347682286205,5.3798843848054325,4.392136979911123,-1.123475102132283,0.9979983381637293,0.5015966469857817,0.5005926201203089,"POLYGON ((127.02412318152597 37.496690993455786, 127.02411746188967 37.497592329392695, 127.02524873532121 37.49759688116704, 127.02525444136198 37.49669554508277, 127.02412318152597 37.496690993455786))"
31321,벨라채오피스텔,0.7397072054542148,2.6093562671959982,0.8553365525396229,-0.0621732097089636,-0.2531883039028137,0.2449238743738312,-0.6436120936108005,0.4526547198935676,0.171785547460092,0.0168909337365235,1.55938665487912,2.3756098045145624,-0.4545843495053643,0.9643740028512148,0.6753412056730139,0.6512815018052499,"POLYGON ((127.02411174199861 37.498493665191006, 127.02410602185276 37.4993950008507, 127.02523732247721 37.49939955291971, 127.02524302902629 37.49849821711268, 127.02411174199861 37.498493665191006))"
31323,"강남오피스텔, 제이와이빌딩, 서초동월드",0.8144460442776579,2.3470603854402645,0.9229321305118922,0.011682490758873,0.551241822902107,0.8832670838339078,0.7438859367357991,0.0175237487045277,0.5194814284320641,0.6169167857143987,0.2441793929111617,1.013148117753433,-0.6329552168725427,0.7921499084330279,0.830064253695777,0.6575353225586393,"POLYGON ((127.02410030145212 37.500296336371775, 127.02409458079669 37.50119767175423, 127.02522590861645 37.50120222411795, 127.02523161567392 37.500300888588136, 127.02410030145212 37.500296336371775))"
31324,"케이아이타워(K I타워), 서초동 오피스텔, 강남역리가스퀘어, 대동Ⅱ, 경원빌딩, 실버타운오피스텔",0.8556895651509504,2.2930987376581866,0.9244988706796966,0.1270617317212524,1.7504592612201904,2.6203991701881177,2.027321614806404,0.2661700179554076,1.4578918574117996,1.4155505974622564,0.7622417623558905,1.5406325849799682,-0.5692513356699791,0.8188056936322065,0.6470916110219147,0.5298422954063808,"POLYGON ((127.02409458079669 37.50119767175423, 127.02408885988643 37.502099006998066, 127.02522020130478 37.50210355950913, 127.02522590861645 37.50120222411795, 127.02409458079669 37.50119767175423))"
