grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry
31367,1.250074059638151,2.237643770125826,0.5770163879655511,"POLYGON ((958035.230213883 1944365.54807064, 958035.230213883 1944465.54807064, 958135.230213883 1944465.54807064, 958135.230213883 1944365.54807064, 958035.230213883 1944365.54807064))",서초구,서울특별시 서초구 서초동 1317-23번지,127.025922322,37.498109599,958095.0575445152,1944422.1307180617,"GT TOWER, 가락빌딩",0.23401149203791036,1.7949896408568056,2.4973142013753793,0.5480726438919556,0.9072100491121909,1.3607028304350404,1.8156847181642797,1.6521626788007193,3.6541546252651074,0.1922991748127411,17,"POLYGON ((958035.230213883 1944365.54807064, 958035.230213883 1944465.54807064, 958135.230213883 1944465.54807064, 958135.230213883 1944365.54807064, 958035.230213883 1944365.54807064))"
31368,1.1261083423645304,2.1908408844931624,0.615726760316005,"POLYGON ((958035.230213883 1944465.54807064, 958035.230213883 1944565.54807064, 958135.230213883 1944565.54807064, 958135.230213883 1944465.54807064, 958035.230213883 1944465.54807064))",서초구,서울특별시 서초구 서초동 1317-31번지,127.025734809,37.498559878,958078.7344135036,1944472.169796172,"세계빌딩, 강남 누드죤빌딩, 강남빌딩",0.02126193856242769,0.4740163968064517,0.3901392574294958,0.11214572754414737,0.20288353566523373,0.1640156018496149,0.7301689751565206,0.28456405879430224,2.6632988724490625,0.8176559796189364,17,"POLYGON ((958035.230213883 1944465.54807064, 958035.230213883 1944565.54807064, 958135.230213883 1944565.54807064, 958135.230213883 1944465.54807064, 958035.230213883 1944465.54807064))"
31369,1.1202010322142155,2.12367221816055,0.6646284586767964,"POLYGON ((958035.230213883 1944565.54807064, 958035.230213883 1944665.54807064, 958135.230213883 1944665.54807064, 958135.230213883 1944565.54807064, 958035.230213883 1944565.54807064))",서초구,서울특별시 서초구 서초동 1307-21번지,127.025742605,37.499603962,958080.0072052774,1944588.000780816,"BLOCK77, 서초동유빌딩, FIRENZE, 대동빌딩, 파고다타워, 삼영빌딩, 강남 지웰타워2",0.20668058002013787,2.3348507392972118,2.8429167919487255,2.727707225630997,0.18052396380977478,0.7263314854000668,2.750511236127424,1.1384591423210229,4.597641862553508,0.2478864463510694,19,"POLYGON ((958035.230213883 1944565.54807064, 958035.230213883 1944665.54807064, 958135.230213883 1944665.54807064, 958135.230213883 1944565.54807064, 958035.230213883 1944565.54807064))"
31405,1.5624996041959631,1.427715994897695,0.24068117569818087,"POLYGON ((958135.230213883 1943765.54807064, 958135.230213883 1943865.54807064, 958235.230213883 1943865.54807064, 958235.230213883 1943765.54807064, 958135.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1331-2번지,127.026792,37.492459867,958168.7799166916,1943794.9425813528,릿타워,-0.04117316973092367,-0.18202143709855398,-0.014266881264418028,-0.92737230374678,0.8065919757626256,-0.30830723437299873,-0.4344719120257796,0.28996644674367095,0.1432589982849926,-2.184056683450801,19,"POLYGON ((958135.230213883 1943765.54807064, 958135.230213883 1943865.54807064, 958235.230213883 1943865.54807064, 958235.230213883 1943765.54807064, 958135.230213883 1943765.54807064))"
31408,1.3957860118870054,2.0333787842863384,0.4887133235154722,"POLYGON ((958135.230213883 1944065.54807064, 958135.230213883 1944165.54807064, 958235.230213883 1944165.54807064, 958235.230213883 1944065.54807064, 958135.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1327-27번지,127.027251534,37.495317278,958210.9947382376,1944111.749689208,강남역 한화오벨리스크,-0.07732098419878332,-0.4086720104968503,0.07303157980542944,-0.5920439065561584,0.4041196823643644,0.03912152139217734,-0.15721772302257958,1.4212900408468068,1.276817693570813,-0.3079862690322151,19,"POLYGON ((958135.230213883 1944065.54807064, 958135.230213883 1944165.54807064, 958235.230213883 1944165.54807064, 958235.230213883 1944065.54807064, 958135.230213883 1944065.54807064))"
31409,1.3514517944207762,2.250311112028139,0.5602164403612988,"POLYGON ((958135.230213883 1944165.54807064, 958135.230213883 1944265.54807064, 958235.230213883 1944265.54807064, 958235.230213883 1944165.54807064, 958135.230213883 1944165.54807064))",서초구,서울특별시 서초구 서초동 1320-10번지,127.026941229,37.496574348,958184.2658233288,1944251.351314788,삼성전자빌딩,0.36266621730053505,3.7430505931518203,9.051990107435433,0.5145398041728935,14.088177657905247,4.662237552141975,6.158194604672901,11.198341079098794,7.073648681558144,-0.9333430738384103,19,"POLYGON ((958135.230213883 1944165.54807064, 958135.230213883 1944265.54807064, 958235.230213883 1944265.54807064, 958235.230213883 1944165.54807064, 958135.230213883 1944165.54807064))"
31410,1.3249431506782705,2.4031543679927387,0.622522163635707,"POLYGON ((958135.230213883 1944265.54807064, 958135.230213883 1944365.54807064, 958235.230213883 1944365.54807064, 958235.230213883 1944265.54807064, 958135.230213883 1944265.54807064))",서초구,서울특별시 서초구 서초동 1319-5번지,127.027401274,37.497250026,958225.3078449894,1944326.1091620813,대각빌딩,-0.08537281423744764,-0.48997130319143994,0.08819377564695804,-0.45791254767990963,0.4041196823643644,0.11500355588665741,-0.05240867744227014,3.3025921973329195,6.988519767682924,0.6925846186576974,19,"POLYGON ((958135.230213883 1944265.54807064, 958135.230213883 1944365.54807064, 958235.230213883 1944365.54807064, 958235.230213883 1944265.54807064, 958135.230213883 1944265.54807064))"
31444,1.539597101255201,1.431508883957863,0.3087542089126354,"POLYGON ((958235.230213883 1943765.54807064, 958235.230213883 1943865.54807064, 958335.230213883 1943865.54807064, 958335.230213883 1943765.54807064, 958235.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1337번지,127.028631903,37.492309409,958331.3432902064,1943777.434204469,"강남미래타워, 갤럭시타워, 서전빌딩, EWR빌딩",-0.027899534787110825,0.11928824969330439,0.7380691340303481,1.0510652396778883,0.10226546231566842,-0.17882518525182897,0.7576162125963023,1.4863570368840588,1.6236060058835502,-0.8708073933577908,19,"POLYGON ((958235.230213883 1943765.54807064, 958235.230213883 1943865.54807064, 958335.230213883 1943865.54807064, 958335.230213883 1943765.54807064, 958235.230213883 1943765.54807064))"
31445,1.5694648314041366,1.6038093723613436,0.39947465267429516,"POLYGON ((958235.230213883 1943865.54807064, 958235.230213883 1943965.54807064, 958335.230213883 1943965.54807064, 958335.230213883 1943865.54807064, 958235.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1330-15번지,127.028460612,37.493599069,958316.9179161836,1943920.589426599,"익산빌딩, 우영빌딩, 강남역 인앤인, 강남역 롯데골드로즈, 아르누보씨티2, ENDEAVOR TOWER",0.10430943463926007,1.3710742577263908,2.469917566535557,2.1576489504069403,0.20288353566523373,1.6309003138192695,1.1826714038297843,1.3251063495129447,1.0657875965432948,0.1922991748127411,19,"POLYGON ((958235.230213883 1943865.54807064, 958235.230213883 1943965.54807064, 958335.230213883 1943965.54807064, 958335.230213883 1943865.54807064, 958235.230213883 1943865.54807064))"
31446,1.522258802296781,1.814937076078599,0.48444125177700625,"POLYGON ((958235.230213883 1943965.54807064, 958235.230213883 1944065.54807064, 958335.230213883 1944065.54807064, 958335.230213883 1943965.54807064, 958235.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1330-20번지,127.028255384,37.494258251,958299.1426012235,1943993.8122926631,"강남애니타워, 대우도씨에빛2, 호정빌딩, 솔라티움시티 강남, 비트빌, 스타크 강남빌딩",0.10376719885252347,1.641112858373192,2.8534066650399517,2.5600430270356864,0.2891275985362897,1.4534307437692644,1.5504029727851225,1.345928998864014,2.0063660848112304,-0.7725370383168172,12,"POLYGON ((958235.230213883 1943965.54807064, 958235.230213883 1944065.54807064, 958335.230213883 1944065.54807064, 958335.230213883 1943965.54807064, 958235.230213883 1943965.54807064))"
