grid_idx,bd_diff,bs_diff,pp_diff,sum_diff,phase,geom_dist,geom_feature_dist
12550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12375.0,0.46279051951255606,0.8934093128396285,0.6380008901697971,2.222909340509224,1.0,0.4472135954999579,0.9941152786395703
12411.0,0.34646501555060455,1.570503925023768,0.3716773745509367,2.5173549331125513,1.0,0.4242640687119285,1.0680232463143757
12524.0,1.317533657556168,1.6819255552092502,0.7935813719381176,3.9526099487475483,1.0,0.41231056256176607,1.629702831555335
12548.0,0.9289537221173398,0.7192292415945248,1.2843162536235437,3.7172353524479247,2.0,0.5385164807134504,2.0017924999838788
12549.0,1.209975212025644,1.4611391697964926,0.6762948260717346,4.099984944494709,2.0,0.4472135954999579,1.8335690085231744
12509.0,0.9393024776628423,0.758277104620397,1.2238700249846493,4.212908118930285,2.0,0.6,2.5277448713581707
12523.0,1.2854434544122912,1.7343215420008726,0.889583249056662,4.443076392198502,3.0,0.5099019513592785,2.265533322420359
12381.0,0.9847990712834539,1.4841956303560724,0.7069115269591673,4.46736474026109,3.0,0.565685424949238,2.5271231214978367
12575.0,1.3433398082542758,1.6287279083637884,0.8861978067705034,4.770858852584103,3.0,0.4242640687119285,2.0241039880476546
12601.0,1.004494677955406,0.9508303494772115,0.5948004227766986,2.616463275710761,4.0,0.5,1.3082316378553804
12341.0,0.9259154131924133,0.7899739814021421,0.5690572331821031,4.35845190324746,4.0,0.6403124237432849,2.790770901936914
12522.0,1.2390370209358033,1.8160072213310654,1.4237211528874718,4.650100758653846,4.0,0.608276253029822,2.828545865685094
12297.0,0.9415164875959199,0.8693099862924145,0.2934147567859005,2.3744109895998773,5.0,0.6708203932499369,1.5928033137803617
12299.0,0.9588563621565488,0.5168206772978001,0.5527188387871536,4.066916915331306,5.0,0.7810249675906655,3.1763636519905627
12342.0,0.9017809366287218,0.8177701278872428,1.0070819855691975,5.159864148908556,5.0,0.7071067811865476,3.648574929694594
12250.0,0.8038819052635612,0.9987491602712075,1.1262101754668177,3.111942603956584,6.0,0.7615773105863908,2.369984879020465
12252.0,0.7752198115432578,1.0306073587084306,0.8361879870787929,3.1554609621406433,6.0,0.8602325267042626,2.714430156378909
12249.0,1.073599885429596,1.1549576680937266,1.1595973471251833,3.7015787147152945,6.0,0.7280109889280518,2.6947899806949085
12202.0,0.9032580262039398,0.8154237506325637,0.20324857037921137,3.4534152477701596,7.0,0.8544003745317531,2.950599281108491
12300.0,0.8184977103067859,0.684512077790286,0.6642888221111821,3.830798024653325,7.0,0.848528137423857,3.2505399127060763
12201.0,0.7953876290653814,1.1037047508944609,0.37210937839628183,4.453346428799307,7.0,0.8246211251235321,3.6723235426813483
12453.0,1.356778498546781,1.1538248012193362,0.8360892584899755,4.7816962632754985,8.0,0.6324555320336759,3.024210254213345
12295.0,1.7143527987467158,1.2439260009053001,0.7378418147062786,4.987579126020691,8.0,0.608276253029822,3.0338259424656204
12382.0,0.9509730891374757,1.0540458099281926,0.6168591895862796,5.013339889408343,8.0,0.6403124237432849,3.210103815635948
12454.0,0.5976282731839297,0.9015521246399177,0.8259253848391797,4.543725051418237,9.0,0.7280109889280518,3.3078817681001538
12343.0,1.042043903534604,0.6634354880651745,1.0157510041071969,5.085606865716827,9.0,0.7810249675906655,3.9719859374753512
12482.0,0.9451060517514489,1.471933670687437,1.0417315409475807,5.46795574183391,9.0,0.608276253029822,3.3260276303756315
12384.0,0.8029972883589742,0.0737006865946036,1.135072906704158,3.439714987003846,10.0,0.8062257748298549,2.77318688059104
12383.0,1.3782289312762932,1.1640985125470327,1.140350916619148,5.659200424401469,10.0,0.7211102550927978,4.080907461661413
12344.0,0.8588025946198098,1.067897443559364,1.4286862299423244,5.694018731322733,10.0,0.8602325267042626,4.898180120347154
12483.0,1.103818500167963,1.2589686393092696,0.9379841816452206,6.131222561563276,11.0,0.7071067811865476,4.335429050245347
12334.0,4.327449642024932,1.6314389484647303,0.45829276201813646,6.843558761347316,11.0,0.58309518948453,3.990446192696328
12298.0,0.8765836170554426,6.263912397214611,0.13262387883836335,8.232659560131369,11.0,0.7211102550927978,5.936655235498492
