grid_idx,bd_diff,bs_diff,pp_diff,sum_diff,phase,geom_dist,geom_feature_dist
12481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12476.0,1.6639588682931863,2.5240737020669544,0.6472528813826179,5.377535250917196,1.0,0.4242640687119285,2.281494985195951
12475.0,1.9877325274677755,2.2840154837747844,0.9302141096857407,5.3915208604710045,1.0,0.5,2.6957604302355023
12381.0,2.0880185410014693,2.6029315108859916,0.9240244682795582,6.34119285476896,1.0,0.608276253029822,3.8571970294383435
12446.0,1.5962442424238377,1.1767348608129726,0.6857957494847071,3.942073408499296,2.0,0.565685424949238,2.2299734712680155
12447.0,1.1435100511162861,1.7135291743468648,0.7737072505549388,4.114045031795868,2.0,0.5,2.057022515897934
12341.0,1.5259887733611608,1.4484473219545455,0.3846678203111195,4.793414771487482,2.0,0.7071067811865476,3.389456089958564
12297.0,1.5436807304817548,1.64266442301561,0.48554389907825024,3.8462017808950453,3.0,0.8,3.0769614247160364
12413.0,0.833274034091971,1.601394069312163,0.5003407415130182,3.8553597224287786,3.0,0.6403124237432849,2.4686347282706094
12299.0,1.4404627603776012,1.2425506310007166,0.24887451321842546,4.372974765445521,3.0,0.8246211251235321,3.6060473712184997
12375.0,0.5043490035564517,0.8217996964596694,0.936102130512219,2.969157550914134,4.0,0.7810249675906655,2.3189861799742912
12300.0,1.2349959476060517,1.2032698465302083,0.29179038152228265,3.803205965652314,4.0,0.8544003745317531,3.2494606014747345
12252.0,1.2663425245855664,1.6979663267204725,0.2453448874977106,4.146267028286868,4.0,0.9219544457292888,3.8226693199098443
12411.0,0.4711704404203663,1.6629135551176963,0.8506501702342435,3.6916408861581,5.0,0.7810249675906655,2.8832637034680055
12445.0,1.3337386973964613,0.7855176995693705,1.1602099670653447,3.9863730844169702,5.0,0.6403124237432849,2.5525242116280245
12250.0,1.1243451121229795,1.4936250714437886,1.3520236278490507,4.229684202585582,5.0,0.9,3.8067157823270237
12501.0,0.8279841016605645,1.3204525359105894,0.7583175770834297,4.07104127173859,6.0,0.5385164807134504,2.192322818495875
12342.0,1.102380877839452,0.987241847890936,0.5294062354852559,4.461255317361226,6.0,0.7280109889280518,3.2478428954526755
12202.0,1.246050815432059,1.1851812330507048,0.9010478172248367,4.5194359396265185,6.0,1.0,4.5194359396265185
12383.0,1.3419435290182384,0.8299168488513547,0.6431420189837163,4.181959763132037,7.0,0.6708203932499369,2.805343892859646
12343.0,1.1778552592880547,0.9238088880790478,0.5195928735507539,4.352085855058718,7.0,0.7615773105863908,3.314449840936691
12249.0,1.1555675047846465,1.3498287957227744,1.2438096577239184,4.49270310555299,7.0,0.9055385138137417,4.068315693208836
12295.0,1.4236475168857619,1.091537887264899,0.8604821039747312,4.101885842727333,8.0,0.8246211251235321,3.382501718758101
12382.0,1.1455009652077275,1.2521316337599013,0.5376272090099259,4.713452916985386,8.0,0.6324555320336759,2.9810493723276736
12453.0,1.5049758886517182,1.370142490402821,0.9244602703695993,4.739241141151912,8.0,0.5,2.369620570575956
12454.0,0.8106216164832878,0.9962563784965343,0.8864322920446741,4.3220924860442445,9.0,0.565685424949238,2.444944724637847
12482.0,1.0389997202788805,1.419827893774647,0.8605109142256941,4.681823731265788,9.0,0.4242640687119285,1.9863295852188858
12201.0,0.9049851584458584,1.1963274115513944,1.2442966606160595,4.98658823861168,9.0,1.004987562112089,5.011459157179168
12298.0,1.0255646037940294,3.8629492825768112,0.05257276408140143,5.387794779294163,10.0,0.8062257748298549,4.343779020560683
12474.0,0.7531716907312129,0.8772576413943035,0.7825236226284585,5.488073418488295,10.0,0.58309518948453,3.2000692098584445
12483.0,1.2375221010179642,1.3722286854960553,0.8330588802871077,5.6676092645760585,10.0,0.5,2.8338046322880293
12500.0,2.199449580846586,1.1692499164482044,1.1612676114360247,5.98596118055346,11.0,0.6324555320336759,3.785854263179869
12334.0,3.46708805054269,1.7882957303609333,0.6423183728727421,6.797725016323627,11.0,0.9219544457292888,6.26719279964477
12524.0,1.2203931913834423,1.0260215052540351,0.8913030308015897,3.4787201784662902,12.0,0.7071067811865476,2.4598266280439907
12550.0,0.9726959896620373,0.6900101852416488,0.5224071623951846,2.4153281067703047,13.0,0.6,1.4491968640621828
12548.0,0.634932430743013,0.6175638662926366,1.2390607391739836,2.742099820645432,13.0,0.8,2.193679856516346
