grid_idx,bd_diff,bs_diff,pp_diff,sum_diff,phase,geom_dist,geom_feature_dist
31364,0.0,0.0,0.0,0.0,0,0.0,0.0
31365,0.0,0.0,0.0,0.0,0,0.0,0.0
31366,0.0,0.0,0.0,0.0,0,0.0,0.0
31367,0.0,0.0,0.0,0.0,0,0.0,0.0
31368,0.0,0.0,0.0,0.0,0,0.0,0.0
35983,0.0,0.0,0.0,0.0,0,0.0,0.0
36119,0.0,0.0,0.0,0.0,0,0.0,0.0
31268,0.0,0.0,0.0,0.0,0,0.0,0.0
31405,0.0,0.0,0.0,0.0,0,0.0,0.0
31408,0.0,0.0,0.0,0.0,0,0.0,0.0
31409,0.0,0.0,0.0,0.0,0,0.0,0.0
31410,0.0,0.0,0.0,0.0,0,0.0,0.0
36024,0.0,0.0,0.0,0.0,0,0.0,0.0
36025,0.0,0.0,0.0,0.0,0,0.0,0.0
36026,0.0,0.0,0.0,0.0,0,0.0,0.0
36027,0.0,0.0,0.0,0.0,0,0.0,0.0
31445,0.0,0.0,0.0,0.0,0,0.0,0.0
31318,0.0,0.0,0.0,0.0,0,0.0,0.0
31319,0.0,0.0,0.0,0.0,0,0.0,0.0
31320,0.0,0.0,0.0,0.0,0,0.0,0.0
31321,0.0,0.0,0.0,0.0,0,0.0,0.0
31446,0.0,0.0,0.0,0.0,0,0.0,0.0
36068,0.0,0.0,0.0,0.0,0,0.0,0.0
36069,0.0,0.0,0.0,0.0,0,0.0,0.0
36070,0.0,0.0,0.0,0.0,0,0.0,0.0
36071,0.0,0.0,0.0,0.0,0,0.0,0.0
36072,0.0,0.0,0.0,0.0,0,0.0,0.0
31476,0.7566130681554347,0.5420988037432433,0.7678110804814361,1.8606563869724553,1,0.4472135954999579,0.8321108328079128
36073,0.5879774107965067,0.32166548857243543,0.44852146130578335,3.4490435969757547,1,0.4242640687119285,1.4633052696177586
36122,0.8956061352319351,0.4261243487648643,0.07151594907940301,3.6873672631240484,1,0.5,1.8436836315620242
36123,0.843515053657987,0.4431358438286873,0.13753258302319993,2.4009814151043454,2,0.565685424949238,1.3582001920985245
36174,0.9239339337329201,0.5424962760467662,0.10026579060491102,3.2076858797766152,2,0.58309518948453,1.8703862058751968
31444,0.7407235714759404,0.7430735128479113,0.6488915503888907,3.7613355978480696,2,0.41231056256176607,1.5508383963323342
36121,0.9741916813939667,0.7119362769970777,0.0933013267162669,3.8779730907729064,3,0.4472135954999579,1.7342822891766363
36173,1.0037629941311719,0.5358438651421735,0.11655180873629457,4.280667379626099,3,0.5385164807134504,2.305209932381114
35984,1.3518785064065473,0.5828012099720031,0.6079056934236245,4.520127903200302,3,0.41231056256176607,1.8636964786196524
36227,0.7015530081898534,0.6677921356195524,0.5339455087740416,4.494895438802468,4,0.6324555320336759,2.8428214861835577
31369,1.179656012945286,1.174607546621551,0.3088766785987561,4.620806323126297,4,0.41231056256176607,1.9052072545771694
36028,1.3943110954700602,0.9411839468432565,0.5034267855645672,4.6819695583608345,4,0.4472135954999579,2.093840440215899
31323,0.7828256711214371,0.46423407765567476,0.23747671240095689,3.6891484425095022,5,0.5385164807134504,1.986667236089724
36074,1.2999931908020699,0.9599416109264409,0.463443350991006,4.626199852865424,5,0.5,2.313099926432712
36117,0.8269160994673914,0.49495777949620834,0.5699350445437152,4.672420168259165,5,0.4472135954999579,2.0895698231336994
31324,0.8604249190508275,0.4575058221477645,0.15113091457412775,2.983696034014928,6,0.6324555320336759,1.8870550626196798
31272,1.6952710437619756,0.9540337877200056,0.12051666189922777,4.6277057672558195,6,0.6708203932499369,3.10435940263555
36283,0.8319895463265304,0.6138748594897033,0.17152780595056827,4.8500088164606625,6,0.7280109889280518,3.5308597147812972
31273,0.7293909462825275,0.30623353693476474,0.962604027975797,3.913786079679114,7,0.7615773105863908,2.9806506767724734
36171,0.5482072625623805,0.35817254775355645,0.9666892849897893,5.064826452882601,7,0.5,2.5324132264413004
36340,1.3764428068139445,0.5812292194155216,0.26262546556579447,5.10309363837297,7,0.8544003745317531,4.360085115896472
36285,0.6821476428034082,0.90850421296782,0.1390145408577126,1.8975466056355599,8,0.8062257748298549,1.5298509824042903
31274,0.734472253941498,0.25631955118216054,2.04693469771724,5.106879791027373,8,0.8544003745317531,4.363320006142429
36120,0.9520594287675168,0.9365403019104233,0.49047366893876315,5.167236417345759,8,0.41231056256176607,2.1305061541254746
36342,0.8174765506714999,0.9576089006253238,0.5723428945885808,2.8190325406249075,9,0.9433981132056604,2.659469979890897
36286,0.8866962419591261,0.7256122355279708,0.21830310041822026,3.5502757888263705,9,0.8602325267042626,3.054062712319078
31275,1.124250823483914,0.817063651733891,2.0529268944581935,4.210435917039283,9,0.9486832980505139,3.994370232007167
36343,1.3034287823597301,1.248704885389237,0.3542008434564314,4.0254386108264475,10,1.0,4.0254386108264475
36284,1.7707938169651896,0.709217470092423,0.15841974186526758,5.208308309128974,10,0.7615773105863908,3.9665294347711963
35985,0.9840017638560428,0.6040439331406563,1.0105403519643559,5.2894582120213105,10,0.5099019513592785,2.6971050639430265
35945,0.8598551073275764,0.2017111129307181,1.0009349069015903,3.2257688665909328,11,0.6,1.9354613199545596
36344,0.9246188283001638,0.8066781795577723,0.5624312078489565,5.1311964670670225,11,1.063014581273465,5.454536663871134
31475,1.2395263526174034,0.8803932544038887,1.2684751149762072,5.368933209993523,11,0.5385164807134504,2.89125901743128
35946,0.9988312354412325,0.4683825792017699,0.3780929823800509,4.026920486174276,12,0.7,2.8188443403219927
31474,0.6449997141548954,0.6388658405877251,1.2280306913745946,4.76811901199186,12,0.6324555320336759,3.015623246529197
36168,1.1366343128071497,0.66582690446035,0.5284271483478103,5.399183998729702,12,0.58309518948453,3.148238216801138
35909,0.772483483199732,0.43399623747121685,0.5664069278514432,2.54201634958018,13,0.8062257748298549,2.04943910107044
31503,0.8290687280194251,1.2582275446119624,0.8788653044430201,3.42982291013921,13,0.7615773105863908,2.612075307691408
36115,0.70621534768078,0.7049657096694047,1.284906115258716,5.24019383716422,13,0.565685424949238,2.9643012775926203
35910,0.8352965384831061,0.6470678436375146,0.6584991649281855,3.6838133083216933,14,0.9055385138137417,3.3358348283849093
36114,0.6033580480045846,0.3798979952556499,1.3264514494629371,4.20322321316812,14,0.6403124237432849,2.691376043157717
35948,0.980183250500836,0.7726623112268163,0.5361979132409206,4.528711619242321,14,0.9,4.075840457318089
