grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_totflrcnt,gwr_bd_height,gwr_pp_od,gwr_pp_drr,gwr_r2
25671,-0.4302435359897712,0.47446792866678983,0.29176011466927526,-0.001583008443455412,"POLYGON ((955735.230213883 1952965.54807064, 955735.230213883 1953065.54807064, 955835.230213883 1953065.54807064, 955835.230213883 1952965.54807064, 955735.230213883 1952965.54807064))",종로구,서울특별시 종로구 연지동 11번지,126.999648884,37.575028827,955818.0717653094,1952967.912608544,"반석빌딩, 명진, 오라카이 대학로 호텔",0.46318087457580925,0.6237919882878024,0.4570029711325993,0.8176508613960833,-0.01771733035866921,-0.27438119453366067,-0.214377587757514,-0.11669144836687938,-0.5450036440315176,-0.3141407774634342,10.0,"POLYGON ((955735.230213883 1952965.54807064, 955735.230213883 1953065.54807064, 955835.230213883 1953065.54807064, 955835.230213883 1952965.54807064, 955735.230213883 1952965.54807064))",-0.8727303995043791,-0.5494300739785966,-0.13423873705622522,-0.05642718641111852,0.26355942429445633,0.9457067757898999,0.04261590961080506,0.6402162677538016
25672,-0.41600605390826995,0.243487637603555,0.8941595179386153,-0.08853574142232978,"POLYGON ((955735.230213883 1953065.54807064, 955735.230213883 1953165.54807064, 955835.230213883 1953165.54807064, 955835.230213883 1953065.54807064, 955735.230213883 1953065.54807064))",종로구,서울특별시 종로구 연건동 318번지,126.999826496,37.576146306,955834.4153450668,1953091.8079889773,"정원빌딩, 익스트림플레이",-0.6500496315135321,-0.6513087809615936,-0.46870581627939795,-0.3947184638742257,-0.42639092938477835,-0.3154278573455304,-0.3798734655214319,-0.4694514856223589,-0.5503199496477201,-0.5343300085541827,10.0,"POLYGON ((955735.230213883 1953065.54807064, 955735.230213883 1953165.54807064, 955835.230213883 1953165.54807064, 955835.230213883 1953065.54807064, 955735.230213883 1953065.54807064))",-0.6942383724693385,-0.3927952243459337,-0.06980879577284241,-0.04153685974174707,0.20607857890465756,0.598772933665652,0.027164044871795214,0.5340410855799561
25678,-0.23604658504591852,-0.2793780911280927,0.1301962280287019,-0.8821479696797508,"POLYGON ((955735.230213883 1953665.54807064, 955735.230213883 1953765.54807064, 955835.230213883 1953765.54807064, 955835.230213883 1953665.54807064, 955735.230213883 1953665.54807064))",종로구,서울특별시 종로구 명륜4가 154-12번지,126.999587508,37.581910445,955816.7187668775,1953731.4240610136,NoData,-0.6567043451775343,-0.6497207928304215,-0.47405136611439797,-0.48452359907943376,-0.42639092938477835,-0.25184440954861353,-0.35691635745919775,-0.6402064534157496,-0.3762040304411553,-0.14899885414537292,10.0,"POLYGON ((955735.230213883 1953665.54807064, 955735.230213883 1953765.54807064, 955835.230213883 1953765.54807064, 955835.230213883 1953665.54807064, 955735.230213883 1953665.54807064))",-0.26231757776592446,-0.8654319422140051,0.9810817392563724,-0.19911063241831836,0.9311970269936848,0.36358821678043496,0.058807179779384974,0.6361489543663134
25679,-0.10315677822093602,-0.4340790828396357,0.14784424005567515,-0.9804357160269803,"POLYGON ((955735.230213883 1953765.54807064, 955735.230213883 1953865.54807064, 955835.230213883 1953865.54807064, 955835.230213883 1953765.54807064, 955735.230213883 1953765.54807064))",종로구,서울특별시 종로구 명륜4가 188-24번지,126.999078925,37.582616574,955772.2315283556,1953810.0050707927,"A&A TOWER, 이화빌딩, 대학로11타워, 세훈빌딩",0.5406186366514952,0.5555775416096306,-0.12813513453021438,1.9851176190637883,-0.34125059625433896,-0.10249345076461369,0.22315582874082426,-0.47318867693011135,-0.06314549651650612,-0.05266606554317041,10.0,"POLYGON ((955735.230213883 1953765.54807064, 955735.230213883 1953865.54807064, 955835.230213883 1953865.54807064, 955835.230213883 1953765.54807064, 955735.230213883 1953765.54807064))",-0.10032027505160429,-0.7372034282233736,1.029984524651907,-0.21044497932520892,0.9838310112790847,0.38766471324374036,0.0612110463179388,0.6368131941536789
25680,-0.04948146169452126,-0.6780899420035246,0.0921076695999461,-1.018311285092408,"POLYGON ((955735.230213883 1953865.54807064, 955735.230213883 1953965.54807064, 955835.230213883 1953965.54807064, 955835.230213883 1953865.54807064, 955735.230213883 1953865.54807064))",종로구,서울특별시 종로구 명륜2가 195-9번지,126.998998577,37.583527789,955765.6764921936,1953911.1379276249,"165, 대명빌딩",-0.2815052509785518,-0.21453533048681797,-0.3862390906060686,0.1890149149596268,-0.3696307072978188,-0.23069980679942242,-0.23969607820716,-0.4903335236512437,-0.1342752700989736,0.3326650888656387,9.0,"POLYGON ((955735.230213883 1953865.54807064, 955735.230213883 1953965.54807064, 955835.230213883 1953965.54807064, 955835.230213883 1953865.54807064, 955735.230213883 1953865.54807064))",0.061458798832295804,-0.5614647570031154,0.9922804670605597,-0.20021127193121255,1.0054363031658569,0.36485754690890776,0.06061390463185071,0.6361517564423559
25681,0.0007615446205378213,-0.7970138819640455,0.5668735801599153,-1.0582426936106166,"POLYGON ((955735.230213883 1953965.54807064, 955735.230213883 1954065.54807064, 955835.230213883 1954065.54807064, 955835.230213883 1953965.54807064, 955735.230213883 1953965.54807064))",종로구,서울특별시 종로구 명륜2가 8-45번지,126.999452364,37.584781548,955806.4836303316,1954050.0230354285,미건빌딩,-0.762233101701085,-0.7710599632205073,-0.500387243019973,-0.9335492751054741,-0.42639092938477835,-0.32312360559747916,-0.39800301373247804,-0.6386653435981197,-0.5359926442175729,-0.8921375090766487,9.0,"POLYGON ((955735.230213883 1953965.54807064, 955735.230213883 1954065.54807064, 955835.230213883 1954065.54807064, 955835.230213883 1953965.54807064, 955735.230213883 1953965.54807064))",0.219312951740555,-0.3727333642615041,0.9667627235265751,-0.19064468899410345,1.0055226878623413,0.32409842047835563,0.059301541417356475,0.6347520694687574
25683,0.12118130397934199,-0.9808359366724818,-0.07946960037317666,-1.1273857419085298,"POLYGON ((955735.230213883 1954165.54807064, 955735.230213883 1954265.54807064, 955835.230213883 1954265.54807064, 955835.230213883 1954165.54807064, 955735.230213883 1954165.54807064))",종로구,서울특별시 종로구 명륜1가 49번지,126.999263034,37.586418502,955790.7356452404,1954231.7245607984,NoData,-0.667775478217104,-0.6599698370006911,-0.4770425124863804,-0.8886467075028701,-0.42639092938477835,-0.283391633111984,-0.3741516543519341,-0.5878087196163336,-0.5806330267314401,0.098714030831719,9.0,"POLYGON ((955735.230213883 1954165.54807064, 955735.230213883 1954265.54807064, 955835.230213883 1954265.54807064, 955835.230213883 1954165.54807064, 955735.230213883 1954165.54807064))",0.3400583241356661,-0.19503935608477593,0.9290692558690277,-0.1735885897810209,0.9716894059382255,0.27508441222441166,0.0584947157590756,0.6321984117489924
25684,0.14833645201663198,-1.0473877341492768,-0.13204805198258004,-1.1359242304777883,"POLYGON ((955735.230213883 1954265.54807064, 955735.230213883 1954365.54807064, 955835.230213883 1954365.54807064, 955835.230213883 1954265.54807064, 955735.230213883 1954265.54807064))",종로구,서울특별시 종로구 명륜1가 36-6번지,126.999258959,37.587471877,955790.998882734,1954348.5935631115,필하우스,-0.6057530655149929,-0.6392799626539717,-0.4693393893418963,-0.7988415722976621,-0.08582959686302072,-0.27232365073018827,-0.38247238341526973,-0.20407237502649359,-0.5953519144643407,-1.1398503940537406,9.0,"POLYGON ((955735.230213883 1954265.54807064, 955735.230213883 1954365.54807064, 955835.230213883 1954365.54807064, 955835.230213883 1954265.54807064, 955735.230213883 1954265.54807064))",0.3640349431713638,-0.15220163415292762,0.9159686524891183,-0.16754879116899887,0.9576146119095121,0.2618533646408713,0.05831534797024457,0.630784503255496
25685,0.21183109392877325,-1.1890597361753874,-1.055545609436937,-1.1467597772231002,"POLYGON ((955735.230213883 1954365.54807064, 955735.230213883 1954465.54807064, 955835.230213883 1954465.54807064, 955835.230213883 1954365.54807064, 955735.230213883 1954365.54807064))",종로구,서울특별시 종로구 명륜1가 36-50번지,126.998942902,37.587685926,955763.2216063552,1954372.4901164344,(주)돌실나이,-0.4336811836315069,-0.4089372977913106,-0.4092149302571183,-0.12530305825860147,-0.42639092938477835,-0.2828518618804237,-0.3131644130770488,-0.4710696509308702,-0.4869642364875592,0.11935677124647666,9.0,"POLYGON ((955735.230213883 1954365.54807064, 955735.230213883 1954465.54807064, 955835.230213883 1954465.54807064, 955835.230213883 1954365.54807064, 955735.230213883 1954365.54807064))",0.397650291067744,-0.10384828255642846,0.9048121016174302,-0.16287843956503611,0.9488409979627077,0.24932082628112354,0.05822921514977291,0.6290020177104979
25686,0.18180909950252055,-1.4387997085257165,-1.055545609436937,-1.1542731576167122,"POLYGON ((955735.230213883 1954465.54807064, 955735.230213883 1954565.54807064, 955835.230213883 1954565.54807064, 955835.230213883 1954465.54807064, 955735.230213883 1954465.54807064))",종로구,서울특별시 종로구 명륜1가 33-69번지,126.99939562,37.588531932,955803.6911827392,1954466.137470138,경주이씨중앙화수회관,-0.25509498288705645,-0.18702554576033084,-0.3254838320744505,-0.3947184638742257,-0.3128704852108592,-0.2475903709315641,-0.2674248554131878,-0.43369773785334564,-0.4913522617037056,-0.12147520025902976,9.0,"POLYGON ((955735.230213883 1954465.54807064, 955735.230213883 1954565.54807064, 955835.230213883 1954565.54807064, 955835.230213883 1954465.54807064, 955735.230213883 1954465.54807064))",0.45607099203036155,-0.036524571098497646,0.8827125517574129,-0.1573311751087448,0.9453398557165342,0.24127794912632577,0.05710051010095052,0.6241941544111277
25687,0.15702155942146087,-1.4736219526536711,-1.055545609436937,-1.161360297599215,"POLYGON ((955735.230213883 1954565.54807064, 955735.230213883 1954665.54807064, 955835.230213883 1954665.54807064, 955835.230213883 1954565.54807064, 955735.230213883 1954565.54807064))",종로구,서울특별시 종로구 명륜1가 31-3번지,126.998900875,37.589711941,955760.7103330316,1954597.286973957,"라곰빌딩, 류화빌딩",-0.48377003807538616,-0.4486139867498693,-0.4155383777270439,-0.3947184638742257,-0.42639092938477835,-0.2934121386483756,-0.3320624585147674,-0.5199998876406189,-0.5261570181425361,0.621663454672246,9.0,"POLYGON ((955735.230213883 1954565.54807064, 955735.230213883 1954665.54807064, 955835.230213883 1954665.54807064, 955835.230213883 1954565.54807064, 955735.230213883 1954565.54807064))",0.4956928560476196,0.012741093992937672,0.8642907877277973,-0.152140058887921,0.9387718881588021,0.23456545348684332,0.05617496120606856,0.6199368481466848
25690,-0.23976607828161828,0.9592085740441739,0.04448866255938083,0.2633662192151253,"POLYGON ((955835.230213883 1952365.54807064, 955835.230213883 1952465.54807064, 955935.230213883 1952465.54807064, 955935.230213883 1952365.54807064, 955835.230213883 1952365.54807064))",종로구,서울특별시 종로구 예지동 296-23번지,127.000472956,37.569681901,955887.6856213592,1952374.3101897463,평화직물,-0.6853368624371171,-0.6112331771101801,-0.47583717836748113,-0.9335492751054741,-0.42639092938477835,-0.33332314416612097,-0.375520976683096,-0.5138354483700994,0.679248480997396,-0.23156981580440356,9.0,"POLYGON ((955835.230213883 1952365.54807064, 955835.230213883 1952465.54807064, 955935.230213883 1952465.54807064, 955935.230213883 1952365.54807064, 955835.230213883 1952365.54807064))",-0.9467646483452942,-0.7517294231929459,-0.1476793925789024,-0.13422477725008206,0.20455215879172325,1.1803688324753079,0.0771570922397456,0.5276404793525773
25692,-0.40993376985797536,0.8451058350945424,1.0756258798076068,0.17591718186368416,"POLYGON ((955835.230213883 1952565.54807064, 955835.230213883 1952665.54807064, 955935.230213883 1952665.54807064, 955935.230213883 1952565.54807064, 955835.230213883 1952565.54807064))",종로구,서울특별시 종로구 종로5가 120-6번지,127.000219803,37.57158553,955866.4533143418,1952585.6273061773,NoData,-0.19977140792990242,-0.17184376551110664,-0.3314114449668677,1.536091943037748,-0.3644706871080951,-0.051022790060087,-0.2673200603368234,-0.5108933296273515,-0.4059098408521563,0.6241656050255503,9.0,"POLYGON ((955835.230213883 1952565.54807064, 955835.230213883 1952665.54807064, 955935.230213883 1952665.54807064, 955935.230213883 1952565.54807064, 955835.230213883 1952565.54807064))",-1.3163155168508336,-1.060688505981226,-0.2755395638717734,-0.07852481833257467,0.41779719723401265,1.749400309356963,0.028484354789828362,0.6348805520384923
25693,-0.39610685433711884,0.7550958986671568,1.0922546614848245,0.13047277099482685,"POLYGON ((955835.230213883 1952665.54807064, 955835.230213883 1952765.54807064, 955935.230213883 1952765.54807064, 955935.230213883 1952665.54807064, 955835.230213883 1952665.54807064))",종로구,서울특별시 종로구 연지동 258-4번지,127.000441837,37.572329398,955886.4991267632,1952668.0515435487,"영지빌딩, 평강빌딩, 리베르떼_연지, 리도빌딩, 세림빌딩",0.03891179107499471,0.13958602276454088,-0.11267103854323185,1.3115791050247279,-0.2804360725897394,-0.0458308321248313,-0.1710762622037321,-0.18914562565002135,-0.454935107547656,-0.6444246240995568,9.0,"POLYGON ((955835.230213883 1952665.54807064, 955835.230213883 1952765.54807064, 955935.230213883 1952765.54807064, 955935.230213883 1952665.54807064, 955835.230213883 1952665.54807064))",-1.2616639997151062,-0.9868700738476932,-0.2487562885490903,-0.06976435811156122,0.3951482629980542,1.6759793231610067,0.015921208056933436,0.6686398321581831
25695,-0.36524219645288863,0.5573705134322,1.0985659532501768,-0.006925371994436879,"POLYGON ((955835.230213883 1952865.54807064, 955835.230213883 1952965.54807064, 955935.230213883 1952965.54807064, 955935.230213883 1952865.54807064, 955835.230213883 1952865.54807064))",종로구,서울특별시 종로구 연지동 136-5번지,126.999942188,37.5743925,955843.5954860222,1952897.1773343608,"대호빌딩, 진주강씨중앙회관",-0.6905916393508259,0.3382226250854923,-0.33522318534287393,-0.5294261666820378,-0.08582959686302072,-0.12082162342437636,-0.2341803640211789,-0.05265833544435797,-0.45749190964210346,1.7088477831828164,9.0,"POLYGON ((955835.230213883 1952865.54807064, 955835.230213883 1952965.54807064, 955935.230213883 1952965.54807064, 955935.230213883 1952865.54807064, 955835.230213883 1952865.54807064))",-1.0081512879799501,-0.6985711219948686,-0.14983971457897075,-0.057263910215370084,0.2771102599118516,1.1999677110355735,0.03639739495804828,0.6681613661751766
25696,-0.335576539591491,0.377845483554926,1.8449653393028007,-0.08946875593556129,"POLYGON ((955835.230213883 1952965.54807064, 955835.230213883 1953065.54807064, 955935.230213883 1953065.54807064, 955935.230213883 1952965.54807064, 955835.230213883 1952965.54807064))",종로구,서울특별시 종로구 연지동 1-7번지,127.000722947,37.575315758,955913.0832980932,1952999.2416813443,현대그룹빌딩 동관,0.5791590157254756,0.9584278833112533,1.1340715772099814,0.5931380233830632,0.5952930681804945,0.177594375718985,2.388096352338283,1.6776227122995897,-0.2604799428510267,0.5528543199563876,9.0,"POLYGON ((955835.230213883 1952965.54807064, 955835.230213883 1953065.54807064, 955935.230213883 1953065.54807064, 955935.230213883 1952965.54807064, 955835.230213883 1952965.54807064))",-0.871117176655987,-0.5474612431077436,-0.10817224639168332,-0.04814891894100551,0.2341643623989901,0.9298429177723394,0.04051735863961852,0.6256225507566164
25697,-0.3673728753860813,0.2905286091924662,1.001528151044664,-0.14888855758059907,"POLYGON ((955835.230213883 1953065.54807064, 955835.230213883 1953165.54807064, 955935.230213883 1953165.54807064, 955935.230213883 1953065.54807064, 955835.230213883 1953065.54807064))",종로구,서울특별시 종로구 연건동 317번지,126.999924415,37.576189775,955843.087370446,1953096.584639144,"세레피아텔, D.GNAK, 대보마로니에텔",-0.3054726494971855,-0.2717796176114825,-0.2154608386059309,0.36862518537004296,-0.08582959686302072,-0.26658123302413345,-0.3087804857158035,0.26997300487645726,-0.4262804966873614,-0.8921375090766487,9.0,"POLYGON ((955835.230213883 1953065.54807064, 955835.230213883 1953165.54807064, 955935.230213883 1953165.54807064, 955935.230213883 1953065.54807064, 955835.230213883 1953065.54807064))",-0.6541290040198285,-0.32566274626802405,-0.06065793030611728,-0.02834600548898364,0.20199623299800745,0.49073293486495856,0.02554259128535099,0.4620830948892872
25703,-0.01708188120188099,-0.32610673702701715,1.1909830529701113,-0.8874742202528961,"POLYGON ((955835.230213883 1953665.54807064, 955835.230213883 1953765.54807064, 955935.230213883 1953765.54807064, 955935.230213883 1953665.54807064, 955835.230213883 1953665.54807064))",종로구,서울특별시 종로구 명륜4가 145번지,126.999906529,37.581903719,955844.8825308586,1953730.52784517,NoData,-0.46682237970865353,-0.49145898053052484,-0.44229663667428437,-0.12530305825860147,-0.42639092938477835,-0.150188384983028,-0.2965369276272261,-0.5651544052971744,-0.383883650425739,-0.2150556234725975,9.0,"POLYGON ((955835.230213883 1953665.54807064, 955835.230213883 1953765.54807064, 955935.230213883 1953765.54807064, 955935.230213883 1953665.54807064, 955835.230213883 1953665.54807064))",-0.3909324688999293,-0.9003558086922505,0.9156303771702546,-0.17337764974174447,0.9242879433799015,0.26067435332505073,0.09337490730069868,0.6448360109339119
25704,0.11351662985079163,-0.4722353094580432,0.10727528193827363,-1.0143290236645224,"POLYGON ((955835.230213883 1953765.54807064, 955835.230213883 1953865.54807064, 955935.230213883 1953865.54807064, 955935.230213883 1953765.54807064, 955835.230213883 1953765.54807064))",종로구,서울특별시 종로구 명륜4가 74-1번지,127.000036846,37.582395461,955856.6791358052,1953785.023054815,우리빌딩,-0.19265940833600492,-0.13043333105667898,-0.3334143917029085,0.7727482937934793,-0.3838207628195586,-0.17271448142883633,-0.24095711229274527,-0.4985206695574025,-0.3016997387790791,-0.4896040709888743,9.0,"POLYGON ((955835.230213883 1953765.54807064, 955835.230213883 1953865.54807064, 955935.230213883 1953865.54807064, 955935.230213883 1953765.54807064, 955835.230213883 1953765.54807064))",-0.13867268655981296,-0.7269522463628038,1.0400623926331345,-0.20721509421498036,1.0012338858314662,0.3164742395085634,0.08528993845121552,0.6439565240106855
25705,0.05096006774988766,-0.6267223145823014,0.9652409961109574,-1.0331348786780363,"POLYGON ((955835.230213883 1953865.54807064, 955835.230213883 1953965.54807064, 955935.230213883 1953965.54807064, 955935.230213883 1953865.54807064, 955835.230213883 1953865.54807064))",종로구,서울특별시 종로구 명륜4가 51번지,127.000190912,37.583133034,955870.7175787648,1953866.7809209663,"성진빌딩, 동아빌딩",-0.307835293468311,-0.3045980389890374,-0.37810050980324444,0.054307212151814686,-0.2901663963760753,-0.2241717814593145,-0.2112651739894905,-0.533253432072236,0.2589516783258116,0.3133985311451988,9.0,"POLYGON ((955835.230213883 1953865.54807064, 955835.230213883 1953965.54807064, 955935.230213883 1953965.54807064, 955935.230213883 1953865.54807064, 955835.230213883 1953865.54807064))",0.15404738900480464,-0.4600198520823202,1.007835218918526,-0.20571955504804007,1.0766507215847525,0.3056613844600395,0.08100359805014525,0.6406792676792774
