grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_vintage,gwr_bd_height,gwr_pp_od,gwr_pp_pop,gwr_r2
11217,1.516096100351733,0.7637755002289441,0.5582706619381085,-0.4807728715702289,"POLYGON ((946735.230213883 1944565.54807064, 946735.230213883 1944665.54807064, 946835.230213883 1944665.54807064, 946835.230213883 1944565.54807064, 946735.230213883 1944565.54807064))",영등포구,서울특별시 영등포구 대림동 775-6번지,126.89755278,37.49945127,946748.9994068856,1944635.873861564,"화성빌딩, 명한빌딩, 은성빌딩, 강림빌딩",0.19963876889189133,0.27599914765670197,-0.03729274000343913,0.289836916215782,-0.2354623847978518,-0.07448488047851014,-0.06744436809712544,-0.27755974914020565,-0.14850645329529974,0.9332559754779945,3.0,"POLYGON ((946735.230213883 1944565.54807064, 946735.230213883 1944665.54807064, 946835.230213883 1944665.54807064, 946835.230213883 1944565.54807064, 946735.230213883 1944565.54807064))",-0.8407928814056945,-1.4406226223575147,0.36016083247198316,0.06522071015672663,0.7013740431574127,0.11554791645777436,-0.009468896110202544,0.5569598168636289
11218,1.2993620789864273,0.8318692970275471,0.5907795263591247,-0.47734520265044483,"POLYGON ((946735.230213883 1944665.54807064, 946735.230213883 1944765.54807064, 946835.230213883 1944765.54807064, 946835.230213883 1944665.54807064, 946735.230213883 1944665.54807064))",영등포구,서울특별시 영등포구 대림동 688번지,126.898336856,37.500132463,946818.7885833478,1944711.004953702,송림빌딩,-0.1205919398034092,-0.1050853146327318,-0.29532926248177044,-0.2750569870396962,-0.18744744921523526,-0.26982947988897477,-0.138681463232599,-0.3995082116377862,-0.08648002616576154,0.6676187833381093,3.0,"POLYGON ((946735.230213883 1944665.54807064, 946735.230213883 1944765.54807064, 946835.230213883 1944765.54807064, 946835.230213883 1944665.54807064, 946735.230213883 1944665.54807064))",-0.8246697098358762,-1.324482532467609,0.35609591236647276,0.05889543486845854,0.6811320951566325,0.08357257504959191,0.03620727268437576,0.48760552631552034
11219,1.1766217334891094,0.43893749120496334,0.450524835764045,-0.4868964384954088,"POLYGON ((946735.230213883 1944765.54807064, 946735.230213883 1944865.54807064, 946835.230213883 1944865.54807064, 946835.230213883 1944765.54807064, 946735.230213883 1944765.54807064))",영등포구,서울특별시 영등포구 대림동 665-4번지,126.898102477,37.501129966,946798.7793079432,1944821.8046471723,대림빌딩,-0.35720118481707214,-0.4066379995771806,-0.39940315519073977,-0.7372429078850875,-0.3795071915457015,-0.2999600504658058,-0.31827176006255903,-0.4338901570115533,-0.5741414835977431,0.8047218502490178,3.0,"POLYGON ((946735.230213883 1944765.54807064, 946735.230213883 1944865.54807064, 946835.230213883 1944865.54807064, 946835.230213883 1944765.54807064, 946735.230213883 1944765.54807064))",-0.7504890030697602,-1.0017701435396273,0.4040506044114108,0.05342071702439333,0.6044633386842004,0.011260955944168177,0.12414078678679623,0.44818123243589286
11221,0.9558545732401215,0.07991727841669334,-0.5184691939999527,-0.49626957653854403,"POLYGON ((946735.230213883 1944965.54807064, 946735.230213883 1945065.54807064, 946835.230213883 1945065.54807064, 946835.230213883 1944965.54807064, 946735.230213883 1944965.54807064))",영등포구,서울특별시 영등포구 대림동 653-10번지,126.897859757,37.503098785,946778.7228409862,1945040.371096741,NoData,-0.37693939896907247,-0.4220870944273428,-0.4093998469434607,-0.7372429078850875,-0.3795071915457015,-0.24350277860123334,-0.3178011968015388,-0.4983563045873668,-0.7463957156261541,-0.9433422528650661,4.0,"POLYGON ((946735.230213883 1944965.54807064, 946735.230213883 1945065.54807064, 946835.230213883 1945065.54807064, 946835.230213883 1944965.54807064, 946735.230213883 1944965.54807064))",-0.8830607662061476,-0.7757904879105384,0.5424998760819306,0.06354363514913278,0.35916216443947657,-0.1568537312068252,0.3223272638908946,0.43740631010298664
11223,0.38376648029894095,-0.48788464213225324,-0.4044169745015521,-0.5552363148459724,"POLYGON ((946735.230213883 1945165.54807064, 946735.230213883 1945265.54807064, 946835.230213883 1945265.54807064, 946835.230213883 1945165.54807064, 946735.230213883 1945165.54807064))",영등포구,서울특별시 영등포구 대림동 604-30번지,126.897409353,37.504736482,946740.076098574,1945222.3190906595,서남권글로벌센터,-0.30787642650459973,-0.3366995296473921,-0.37757769607567543,-0.5318269430649136,-0.2354623847978518,-0.2503937599482393,-0.29413220824905334,-0.4876119466580645,-0.46883578847108465,1.1646174008901526,4.0,"POLYGON ((946735.230213883 1945165.54807064, 946735.230213883 1945265.54807064, 946835.230213883 1945265.54807064, 946835.230213883 1945165.54807064, 946735.230213883 1945165.54807064))",-0.6560065932572685,-0.32163108566457094,0.5694852551790859,0.05210387034926436,0.21385192180742896,-0.1955118090197262,0.2657860488684192,0.43427649189822803
11224,0.2979552823557505,-0.41391459250760737,-0.4163608483115587,-0.5624428357986004,"POLYGON ((946735.230213883 1945265.54807064, 946735.230213883 1945365.54807064, 946835.230213883 1945365.54807064, 946835.230213883 1945265.54807064, 946735.230213883 1945265.54807064))",영등포구,서울특별시 영등포구 도림동 254-5번지,126.89833611,37.505614328,946822.610911842,1945319.1870219705,송덕빌딩,-0.2968230265794795,-0.33125619332741074,-0.3731044636414957,-0.788596899090131,-0.09141757805000214,-0.2999600504658058,-0.27798536233623455,-0.48546307507220415,-0.31246565570758855,0.9075491504321992,4.0,"POLYGON ((946735.230213883 1945265.54807064, 946735.230213883 1945365.54807064, 946835.230213883 1945365.54807064, 946835.230213883 1945265.54807064, 946735.230213883 1945265.54807064))",-0.316707198622264,0.2910471172005542,0.4622801109588449,0.04150274242508958,0.16793812097107078,-0.18373563662141684,0.1823184324500075,0.42349396830771335
11226,0.5079047892255699,0.1308482124838635,1.4655061913542906,-0.5616110244690571,"POLYGON ((946735.230213883 1945465.54807064, 946735.230213883 1945565.54807064, 946835.230213883 1945565.54807064, 946835.230213883 1945465.54807064, 946735.230213883 1945465.54807064))",영등포구,서울특별시 영등포구 도림동 231-19번지,126.898012948,37.50758698,946795.4483924208,1945538.224316042,(주)오성미디컴공장,-0.31610414524585456,-0.3412568598685177,-0.38673649542873484,-0.8399508902951744,-0.3795071915457015,-0.2999600504658058,-0.3214729641448281,-0.6788615177996445,-0.6983904378477445,1.3188583511649248,4.0,"POLYGON ((946735.230213883 1945465.54807064, 946735.230213883 1945565.54807064, 946835.230213883 1945565.54807064, 946835.230213883 1945465.54807064, 946735.230213883 1945465.54807064))",0.7031437672624871,2.1282684555705536,0.17556081742753066,0.034749027825160206,0.11716070263365405,-0.10396953437072054,-0.004327668304921453,0.38466657225115125
11227,0.38237161125025537,0.23716585516053232,0.11009456417972877,-0.5609559646300684,"POLYGON ((946735.230213883 1945565.54807064, 946735.230213883 1945665.54807064, 946835.230213883 1945665.54807064, 946835.230213883 1945565.54807064, 946735.230213883 1945565.54807064))",영등포구,서울특별시 영등포구 도림동 229-23번지,126.897553082,37.508248573,946755.2742600252,1945611.884464949,NoData,-0.3954725432044243,-0.44470061790445903,-0.403120982041805,-0.5831809342699571,-0.09141757805000214,-0.2999600504658058,-0.32863102134166167,-0.1373458781628114,-0.7555731952014383,-1.8687879545136987,2.0,"POLYGON ((946735.230213883 1945565.54807064, 946735.230213883 1945665.54807064, 946835.230213883 1945665.54807064, 946835.230213883 1945565.54807064, 946735.230213883 1945565.54807064))",1.3774850891726111,3.347255855614353,0.07184199615986869,0.033041689898166145,0.12169129343998172,-0.057050181069436184,-0.04895251933950683,0.3578382891030103
11228,0.404878635347757,0.27633240863701064,0.12383841615295813,-0.5596711489413811,"POLYGON ((946735.230213883 1945665.54807064, 946735.230213883 1945765.54807064, 946835.230213883 1945765.54807064, 946835.230213883 1945665.54807064, 946735.230213883 1945665.54807064))",영등포구,서울특별시 영등포구 도림동 186-27번지,126.897557616,37.509263705,946756.396040928,1945724.505118681,SJ타워,-0.3321419636710431,-0.3560643640953707,-0.38948658221198557,-0.4291189606548267,-0.2834773203804684,-0.1921728489214853,-0.28507472416649576,-0.5248590541463124,-0.43091005022621354,-0.5320330521323404,2.0,"POLYGON ((946735.230213883 1945665.54807064, 946735.230213883 1945765.54807064, 946835.230213883 1945765.54807064, 946835.230213883 1945665.54807064, 946735.230213883 1945665.54807064))",2.035424411803338,4.5157277168526315,0.048823358836903585,0.02369417619189977,0.11138635492468728,-0.023443680632148217,-0.08377858264431669,0.34390927705063884
11229,0.3976750416232943,0.2877557434659181,-0.4562220128392867,-0.5570150186418773,"POLYGON ((946735.230213883 1945765.54807064, 946735.230213883 1945865.54807064, 946835.230213883 1945865.54807064, 946835.230213883 1945765.54807064, 946735.230213883 1945765.54807064))",영등포구,서울특별시 영등포구 도림동 186-9번지,126.898004946,37.509658918,946796.211777718,1945768.09876634,NoData,-0.3882317351707695,-0.43265297175565093,-0.4107070064477842,-0.788596899090131,-0.09141757805000214,-0.2999600504658058,-0.32863102134166167,-0.22330074159722935,-0.3960042518415857,-1.7659606543305173,1.0,"POLYGON ((946735.230213883 1945765.54807064, 946735.230213883 1945865.54807064, 946835.230213883 1945865.54807064, 946835.230213883 1945765.54807064, 946735.230213883 1945765.54807064))",2.5780495715850504,5.456396259976629,0.05148644852919148,0.012470504258132096,0.09716673019495861,-0.0020857505552174327,-0.13388164707726624,0.34842280293502476
11230,0.2504153247456498,-0.15169449062372772,-0.49847771712875405,-0.5557530147331303,"POLYGON ((946735.230213883 1945865.54807064, 946735.230213883 1945965.54807064, 946835.230213883 1945965.54807064, 946835.230213883 1945865.54807064, 946735.230213883 1945865.54807064))",영등포구,서울특별시 영등포구 도림동 200-12번지,126.89740866,37.510917999,946744.406634088,1945908.1241280767,NoData,-0.37786605618084007,-0.41976514740965204,-0.4113858453208025,-0.6345349254750006,-0.3795071915457015,-0.2526570473047657,-0.3189071922033528,-0.6401818292541565,-0.9320631870338266,0.753308200157427,1.0,"POLYGON ((946735.230213883 1945865.54807064, 946735.230213883 1945965.54807064, 946835.230213883 1945965.54807064, 946835.230213883 1945865.54807064, 946735.230213883 1945865.54807064))",2.963873692091142,6.115463448325181,0.062112071087855825,-0.0023579228787021208,0.0778201452934692,0.010370245385616244,-0.18890762196903124,0.3579327726273309
11238,0.08952363349069908,0.364695475351258,-0.4963309626911848,-0.5242053352389927,"POLYGON ((946735.230213883 1946665.54807064, 946735.230213883 1946765.54807064, 946835.230213883 1946765.54807064, 946835.230213883 1946665.54807064, 946735.230213883 1946665.54807064))",영등포구,서울특별시 영등포구 문래동3가 55-4번지,126.897978006,37.518311555,946799.9733242504,1946728.0765167424,문래동메가트리움,-0.42963004222114914,-0.27899201747307156,-0.008073067931399619,0.4952528810359559,0.19667203544569722,2.831989484700213,0.43726735964620905,3.403994495335208,-0.12891606420190463,-0.22355115158279626,2.0,"POLYGON ((946735.230213883 1946665.54807064, 946735.230213883 1946765.54807064, 946835.230213883 1946765.54807064, 946835.230213883 1946665.54807064, 946735.230213883 1946665.54807064))",1.5755238517864103,3.4597124389863243,0.03220894339314973,0.06173994838718649,0.12399303444998194,0.18837427594391262,0.2399440383755354,0.40180245432337663
11239,0.10573844449542089,0.3850915751726156,0.38155126413284957,-0.5167147310213993,"POLYGON ((946735.230213883 1946765.54807064, 946735.230213883 1946865.54807064, 946835.230213883 1946865.54807064, 946835.230213883 1946765.54807064, 946735.230213883 1946765.54807064))",영등포구,서울특별시 영등포구 문래동3가 46번지,126.898021796,37.519463633,946804.6609278228,1946855.868580916,트리플렉스,0.186243793456318,0.1869300747763335,0.42261862309762593,-0.06964102221952234,0.48476164894139656,-0.21543325682607478,0.3256202151245809,1.4399258658587581,-0.24445817885484156,-1.5603060539641544,2.0,"POLYGON ((946735.230213883 1946765.54807064, 946735.230213883 1946865.54807064, 946835.230213883 1946865.54807064, 946835.230213883 1946765.54807064, 946735.230213883 1946765.54807064))",1.0095154409035532,2.331787320858999,0.051543120608059205,0.05550480306427589,0.12978753103854665,0.1555528533437807,0.13900475371880186,0.3222625430836574
11241,-0.1479827416010271,0.6613309065669817,-0.10223781443766186,-0.48166027020970464,"POLYGON ((946735.230213883 1946965.54807064, 946735.230213883 1947065.54807064, 946835.230213883 1947065.54807064, 946835.230213883 1946965.54807064, 946735.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 당산동1가 53-1번지,126.898076762,37.521353631,946810.8598710416,1947065.522615758,"당산빌딩, (주)유니디아, 온누리산부인과",0.17226082700969048,0.2178740923783229,0.11769485752942768,0.8547308194712602,-0.163439981423927,-0.017899722468956523,-0.15570074030088596,0.07378075514797779,0.5323331051967771,0.4705331246536782,7.0,"POLYGON ((946735.230213883 1946965.54807064, 946735.230213883 1947065.54807064, 946835.230213883 1947065.54807064, 946835.230213883 1946965.54807064, 946735.230213883 1946965.54807064))",0.04660298841392731,0.24532345557278454,0.16250422170426607,0.05924873616743633,0.10338924222610726,0.09123207029224811,0.24285365801655107,0.2272882209897985
11242,-0.14876932002097604,0.7003429890090109,-0.12127976270635053,-0.47635792996669096,"POLYGON ((946735.230213883 1947065.54807064, 946735.230213883 1947165.54807064, 946835.230213883 1947165.54807064, 946835.230213883 1947065.54807064, 946735.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 당산동1가 256-127번지,126.898222393,37.522086941,946824.2491817313,1947146.7971002928,"런던, 더 클래식, 에이블허브, 당산시티뷰",0.009385239240889399,0.12688024762802652,-0.18239257574227874,2.498058538032651,-0.27474733209271995,0.2914538881439799,-0.15247892760864518,-0.31859342883202263,-0.21959983091432825,-0.3263784517659777,7.0,"POLYGON ((946735.230213883 1947065.54807064, 946735.230213883 1947165.54807064, 946835.230213883 1947165.54807064, 946835.230213883 1947065.54807064, 946735.230213883 1947065.54807064))",-0.4089437736898926,-0.7229305254543216,0.24307059548103527,0.08551680067864757,0.11510479682764616,0.0986204769900111,0.21615625743232883,0.2549400755981644
11243,-0.13364503163696057,0.7533051486793025,0.5652109256772464,-0.4706525344778461,"POLYGON ((946735.230213883 1947165.54807064, 946735.230213883 1947265.54807064, 946835.230213883 1947265.54807064, 946835.230213883 1947165.54807064, 946735.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 당산동1가 409-1번지,126.897533924,37.522860066,946763.961761625,1947232.960605652,코알라예뻐,-0.30100960568645646,-0.3013102055839025,-0.369188115887449,0.289836916215782,-0.32188926884656166,-0.19588452122233274,-0.2933009943135285,-0.4811653319004832,-0.40682897134063883,-0.36750937183925025,7.0,"POLYGON ((946735.230213883 1947165.54807064, 946735.230213883 1947265.54807064, 946835.230213883 1947265.54807064, 946835.230213883 1947165.54807064, 946735.230213883 1947165.54807064))",-0.6555859356914447,-1.384010731830392,0.482484784681496,0.12513682687376784,0.144980051449704,0.09544952920498603,0.30347725992199465,0.31926262309276043
11244,-0.2567231167000472,1.0907240883409963,0.5468693189649015,-0.465098839851836,"POLYGON ((946735.230213883 1947265.54807064, 946735.230213883 1947365.54807064, 946835.230213883 1947365.54807064, 946835.230213883 1947265.54807064, 946735.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 당산동3가 27번지,126.89825826,37.523884366,946828.6942399804,1947346.1915484937,NoData,-0.27972973312384725,-0.28055016612967987,-0.3511562609860194,0.7520228370611732,-0.3795071915457015,-0.1814988169601541,-0.2812896094683621,-0.5216869103767089,-0.28298342278625427,0.3199645779568768,7.0,"POLYGON ((946735.230213883 1947265.54807064, 946735.230213883 1947365.54807064, 946835.230213883 1947365.54807064, 946835.230213883 1947265.54807064, 946735.230213883 1947265.54807064))",-0.7708113744988971,-1.771797719453927,0.36891562713563864,0.1844040578401195,0.3029490701900472,0.06184316045603134,0.45515693335653834,0.38814931511399486
11245,0.04344194142190025,1.1284533611754055,-0.25638766561610005,-0.45584981590562906,"POLYGON ((946735.230213883 1947365.54807064, 946735.230213883 1947465.54807064, 946835.230213883 1947465.54807064, 946835.230213883 1947365.54807064, 946735.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 당산동3가 249번지,126.897477713,37.524778929,946760.3583497216,1947445.880079269,NoData,-0.32963001620685695,-0.353212850213996,-0.38442054978520507,-0.2750569870396962,-0.2834773203804684,-0.24387751474699199,-0.30354347346945826,-0.4596766160418788,-0.3367036145859032,-0.15499961812734186,7.0,"POLYGON ((946735.230213883 1947365.54807064, 946735.230213883 1947465.54807064, 946835.230213883 1947465.54807064, 946835.230213883 1947365.54807064, 946735.230213883 1947365.54807064))",-0.6604115220931778,-1.4839224933770685,0.16396077754032523,0.22124365598657167,0.365390693100456,0.041135362521400355,0.44352377515875274,0.44897177687737777
11246,0.05810667807185668,1.090774837032561,-0.2760756572209434,-0.45212772578022353,"POLYGON ((946735.230213883 1947465.54807064, 946735.230213883 1947565.54807064, 946835.230213883 1947565.54807064, 946835.230213883 1947465.54807064, 946735.230213883 1947465.54807064))",영등포구,서울특별시 영등포구 당산동3가 80-6번지,126.897950194,37.525577033,946802.67452221,1947534.1581734912,엔젤빌딩,-0.3883460090421758,-0.4333149303352557,-0.38997282028847313,-0.5831809342699571,-0.09141757805000214,-0.2999600504658058,-0.28836523222530885,-0.0599865010718352,0.15064408286059855,-0.12072385139961486,7.0,"POLYGON ((946735.230213883 1947465.54807064, 946735.230213883 1947565.54807064, 946835.230213883 1947565.54807064, 946835.230213883 1947465.54807064, 946735.230213883 1947465.54807064))",-0.34581778464747936,-0.5885088390276392,0.0383457838798783,0.231019801227824,0.3345911214259389,0.07984848472131002,0.36339356606065837,0.502992172181797
11247,0.008587158169361984,0.09748290894435822,0.4960156317021076,-0.4386092523217435,"POLYGON ((946735.230213883 1947565.54807064, 946735.230213883 1947665.54807064, 946835.230213883 1947665.54807064, 946835.230213883 1947565.54807064, 946735.230213883 1947565.54807064))",영등포구,서울특별시 영등포구 당산동3가 228-15번지,126.897795003,37.526071381,946789.312800395,1947589.0912593007,NoData,-0.3124681584283808,-0.30560682596444533,-0.3627097039310271,0.5466068722409994,-0.3795071915457015,-0.1830542693746919,-0.2109112064150423,-0.5929066543652266,0.02282610877576433,1.1817552842540164,7.0,"POLYGON ((946735.230213883 1947565.54807064, 946735.230213883 1947665.54807064, 946835.230213883 1947665.54807064, 946835.230213883 1947565.54807064, 946735.230213883 1947565.54807064))",-0.20777791510621788,-0.14068063947127765,-0.04260878469081669,0.23439654239523477,0.3082748092593447,0.10648642221189195,0.25557014602390055,0.537238427193616
11248,-0.0222130412098789,-0.01873637893291603,-0.20490960923142115,-0.4296451399814961,"POLYGON ((946735.230213883 1947665.54807064, 946735.230213883 1947765.54807064, 946835.230213883 1947765.54807064, 946835.230213883 1947665.54807064, 946735.230213883 1947665.54807064))",영등포구,서울특별시 영등포구 당산동3가 206번지,126.897300999,37.527326603,946746.5546510104,1947728.6311250727,유성빌딩,-0.15710971369136265,-0.0821102599313699,-0.24548788627298382,2.03587261718726,-0.29308030749699165,-0.16977492897141971,-0.16184210607244945,-0.43969211029337657,-0.03507045254489598,0.34199899942470147,8.0,"POLYGON ((946735.230213883 1947665.54807064, 946735.230213883 1947765.54807064, 946835.230213883 1947765.54807064, 946835.230213883 1947665.54807064, 946735.230213883 1947665.54807064))",-0.09419433063624807,0.15576136212509092,-0.06429141561305488,0.23862763313724145,0.2949490225199237,0.11873655374098704,0.2565385936888142,0.5676405650624545
11250,-0.1171731225818764,-0.15776785527199375,0.49998963600963536,-0.4091416040991573,"POLYGON ((946735.230213883 1947865.54807064, 946735.230213883 1947965.54807064, 946835.230213883 1947965.54807064, 946835.230213883 1947865.54807064, 946735.230213883 1947865.54807064))",영등포구,서울특별시 영등포구 당산동4가 71번지,126.897311256,37.529340802,946748.8928835586,1947952.0901714007,NoData,-0.20689780060971888,-0.16068983531953848,-0.25395600654012346,0.5466068722409994,-0.26427134614742176,-0.16775849161567088,-0.1798231182727486,-0.3612582974094701,-0.3870620922554114,0.12606166904002036,8.0,"POLYGON ((946735.230213883 1947865.54807064, 946735.230213883 1947965.54807064, 946835.230213883 1947965.54807064, 946835.230213883 1947865.54807064, 946735.230213883 1947865.54807064))",-0.5746800305105881,-0.9360107470237792,-0.07301152846023981,0.2412292612906904,0.2536654659587098,0.10191541278137121,-0.12944675285537782,0.5958001472467371
11251,-0.07087874981353716,-0.1960197009758554,0.501226613007543,-0.40290602787673424,"POLYGON ((946735.230213883 1947965.54807064, 946735.230213883 1948065.54807064, 946835.230213883 1948065.54807064, 946835.230213883 1947965.54807064, 946735.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 당산동4가 74-2번지,126.898149859,37.529982894,946823.444971952,1948022.85245723,금강 펜테리움 IT타워,0.0763123291634404,0.1531650952274126,0.23284645342902316,-0.12099501342456581,0.48476164894139656,-0.2994306613075119,0.30033345068931777,1.822425008141918,-0.4442448496091052,-0.8405149526818847,8.0,"POLYGON ((946735.230213883 1947965.54807064, 946735.230213883 1948065.54807064, 946835.230213883 1948065.54807064, 946835.230213883 1947965.54807064, 946735.230213883 1947965.54807064))",-0.7866821741874201,-1.4436943419325479,-0.07457434973326645,0.24884349697980004,0.232044095696912,0.10949954310969791,-0.27494165992216685,0.6128908313736402
11252,-0.14523483887157398,-0.17958617351409434,0.5051465724176298,-0.390385841416043,"POLYGON ((946735.230213883 1948065.54807064, 946735.230213883 1948165.54807064, 946835.230213883 1948165.54807064, 946835.230213883 1948065.54807064, 946735.230213883 1948065.54807064))",영등포구,서울특별시 영등포구 당산동4가 90번지,126.897436864,37.530402144,946760.7455960024,1948069.769439128,"씨에스로직스복합시설, 당산2동 복합청사, 당산 SK V1 center",4.0960100297520725,4.630780227401411,4.398926793972498,0.9060848106763036,0.868881133602329,0.03264504576253531,2.130457015846909,0.7219162399699203,-0.45208884924610016,-1.5260302872364275,8.0,"POLYGON ((946735.230213883 1948065.54807064, 946735.230213883 1948165.54807064, 946835.230213883 1948165.54807064, 946835.230213883 1948065.54807064, 946735.230213883 1948065.54807064))",-0.685824288210896,-1.2657678666550896,-0.07495082291638727,0.270150413392414,0.22032182915994208,0.12435839367618542,-0.21985611772159688,0.6284438386845715
11253,-0.24478087258111267,-0.19526544918463057,0.33130769358532663,-0.37734865410560064,"POLYGON ((946735.230213883 1948165.54807064, 946735.230213883 1948265.54807064, 946835.230213883 1948265.54807064, 946835.230213883 1948165.54807064, 946735.230213883 1948165.54807064))",영등포구,서울특별시 영등포구 당산동5가 7-46번지,126.897537518,37.531992542,946770.7692244552,1948246.158896054,"라임, 효산센터뷰",-0.32306654057462864,-0.34447499696321204,-0.3485028692747974,0.4952528810359559,-0.09141757805000214,-0.14343633129809863,-0.2944310330936428,0.061066598264969935,-0.3312912548363766,-1.3203756868700647,8.0,"POLYGON ((946735.230213883 1948165.54807064, 946735.230213883 1948265.54807064, 946835.230213883 1948265.54807064, 946835.230213883 1948165.54807064, 946735.230213883 1948165.54807064))",-0.37465489356851167,-0.5802797804347567,-0.07357209771291814,0.30610517630476014,0.22784256779081724,0.07910649886993093,-0.0967759018774508,0.6305470090766926
11272,0.9956353811327723,2.866788095302891,-1.10648888805146,-0.32909577669507034,"POLYGON ((946835.230213883 1943365.54807064, 946835.230213883 1943465.54807064, 946935.230213883 1943465.54807064, 946935.230213883 1943365.54807064, 946835.230213883 1943365.54807064))",영등포구,서울특별시 영등포구 대림동 1083-23번지,126.898752104,37.488560936,946847.2924814868,1943426.97734922,"해피웰즈빌, 2020",0.011261408438705893,0.11693050097765838,-0.2025275681940222,0.39254489862586894,-0.26427134614742176,-0.09149968595378903,-0.15912520432451505,-0.4674985086144107,-0.5099932545663977,-1.4163478337077005,8.0,"POLYGON ((946835.230213883 1943365.54807064, 946835.230213883 1943465.54807064, 946935.230213883 1943465.54807064, 946935.230213883 1943365.54807064, 946835.230213883 1943365.54807064))",-0.37030134251565494,-1.069336272671499,1.1950763246546858,0.040795885051062984,0.3896503857936414,0.06455071440989073,-0.10772676170781852,0.5562813398411305
11273,0.8893900965558926,2.692440182372875,-1.10648888805146,-0.3654305783022165,"POLYGON ((946835.230213883 1943465.54807064, 946835.230213883 1943565.54807064, 946935.230213883 1943565.54807064, 946935.230213883 1943465.54807064, 946835.230213883 1943465.54807064))",영등포구,서울특별시 영등포구 대림동 1083-14번지,126.898766746,37.489032772,946848.9212292698,1943479.316469675,다유,-0.2671325970813654,-0.2591943639538129,-0.3468274791492377,-0.17234900462960928,-0.09141757805000214,-0.287031653437133,-0.2819696935974279,-0.5427663173618161,-0.4244779705238777,-1.5260302872364275,8.0,"POLYGON ((946835.230213883 1943465.54807064, 946835.230213883 1943565.54807064, 946935.230213883 1943565.54807064, 946935.230213883 1943465.54807064, 946835.230213883 1943465.54807064))",-0.3422401899642647,-0.9364648898297036,1.1775429240202784,0.04291922796719124,0.4040640403750451,0.06548717151378983,-0.08588690352895453,0.5679082832674888
11276,1.3361451313919155,2.8060605315297296,-0.4282755901173856,-0.3970650416597121,"POLYGON ((946835.230213883 1943765.54807064, 946835.230213883 1943865.54807064, 946935.230213883 1943865.54807064, 946935.230213883 1943765.54807064, 946835.230213883 1943765.54807064))",영등포구,서울특별시 영등포구 대림동 704-11번지,126.899175925,37.492247223,946887.3705797612,1943835.7097746453,NoData,-0.3801390673684494,-0.4238234627015371,-0.41363509109832064,-0.8399508902951744,-0.3795071915457015,-0.24103725268985313,-0.3212668780451112,-0.6831592609713654,-0.6489732401346757,-0.5320330521323404,8.0,"POLYGON ((946835.230213883 1943765.54807064, 946835.230213883 1943865.54807064, 946935.230213883 1943865.54807064, 946935.230213883 1943765.54807064, 946835.230213883 1943765.54807064))",-0.1919986142799428,-0.18463575418130196,1.066798675920002,0.058402482978112916,0.47871356810445176,0.0718912232517662,0.03956737137642083,0.6250541768736876
11278,1.2923610313390668,2.0930445722590982,-0.2879269189794714,-0.42608201124164274,"POLYGON ((946835.230213883 1943965.54807064, 946835.230213883 1944065.54807064, 946935.230213883 1944065.54807064, 946935.230213883 1943965.54807064, 946835.230213883 1943965.54807064))",영등포구,서울특별시 영등포구 대림동 709-3번지,126.899542247,37.494259111,946921.1774719696,1944058.7102652849,타워 오피스텔,-0.26673783279832536,-0.2721636601249939,-0.291790617519281,-0.5831809342699571,-0.09141757805000214,-0.039661185790511436,-0.2412402107567121,0.4127652478174636,0.3068965556295397,-0.22355115158279626,6.0,"POLYGON ((946835.230213883 1943965.54807064, 946835.230213883 1944065.54807064, 946935.230213883 1944065.54807064, 946935.230213883 1943965.54807064, 946835.230213883 1943965.54807064))",0.02938381012338837,0.726549577173639,0.8798120770707369,0.08218066062646578,0.5603556466324736,0.07755113383985388,0.15543335118107932,0.6818849846042351
11279,1.1559169556966344,1.8547858943320723,-0.25788328594335996,-0.43430818154450973,"POLYGON ((946835.230213883 1944065.54807064, 946835.230213883 1944165.54807064, 946935.230213883 1944165.54807064, 946935.230213883 1944065.54807064, 946835.230213883 1944065.54807064))",영등포구,서울특별시 영등포구 대림동 710-12번지,126.899026372,37.494609058,946875.8229794792,1944097.825863828,"대림빌딩, 일승빌딩, 세인트오피스텔, 영동빌딩",0.12206343186102438,0.24408765213067465,-0.05862722495685542,0.4438988898309124,-0.09141757805000214,0.29320860501697665,-0.013752069584216911,-0.09705453592792798,-0.08502888623291738,-0.1978443265370009,6.0,"POLYGON ((946835.230213883 1944065.54807064, 946835.230213883 1944165.54807064, 946935.230213883 1944165.54807064, 946935.230213883 1944065.54807064, 946835.230213883 1944065.54807064))",0.08648993782760991,0.9210160269409108,0.7670257057257327,0.08944607311988106,0.5949291521505499,0.08082391699240224,0.16495141484037779,0.7007294614039579
