grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_totflrcnt,gwr_pp_od,gwr_pp_drr,gwr_r2
25468,-0.8418202709194978,1.6918487732999141,0.9285925104041893,1.3768771652330578,"POLYGON ((954935.230213883 1952465.54807064, 954935.230213883 1952565.54807064, 955035.230213883 1952565.54807064, 955035.230213883 1952465.54807064, 954935.230213883 1952465.54807064))",종로구,서울특별시 종로구 돈의동 170번지,126.990703081,37.570783173,955025.5823210392,1952501.1222066816,"하늘빌딩, 해창빌딩, 한성빌딩, 미동빌딩",0.43601491177818114,0.5260963059952988,-0.10323722407746701,2.375857532683788,-0.24158680646786246,0.5165652055540189,0.03671163668434264,-0.3463033021744537,-0.15650502346443476,-0.003302680164207266,9,"POLYGON ((954935.230213883 1952465.54807064, 954935.230213883 1952565.54807064, 955035.230213883 1952565.54807064, 955035.230213883 1952465.54807064, 954935.230213883 1952465.54807064))",-0.41860573573040044,0.8086870585270044,0.3515162783253167,0.0403234245116474,-0.2579752686117331,-0.11904447961157039,0.0891803767478959,0.6518630404033495
25469,-0.8192035693830632,1.6103313595803985,1.1901838739531418,1.2563663443872148,"POLYGON ((954935.230213883 1952565.54807064, 954935.230213883 1952665.54807064, 955035.230213883 1952665.54807064, 955035.230213883 1952565.54807064, 954935.230213883 1952565.54807064))",종로구,서울특별시 종로구 돈의동 102번지,126.99059824,37.571738427,955016.8986254428,1952607.153161904,"춘원당한방병원, 파고다빌딩",0.20665291838837738,0.23042099539870997,-0.12720609780030429,0.9840278344776856,-0.13060306633841226,0.1773769325695107,-0.0633840368136075,-0.2269992513403555,-0.1912761217582987,-0.3483946602190409,9,"POLYGON ((954935.230213883 1952565.54807064, 954935.230213883 1952665.54807064, 955035.230213883 1952665.54807064, 955035.230213883 1952565.54807064, 954935.230213883 1952565.54807064))",-0.9727740590745234,0.8292892713473995,0.3136708972117073,0.11791508424974674,-0.23794229365681388,0.2585062505476947,0.023526145270155042,0.6490244770978979
25470,-0.819782069734766,1.4457228457550424,0.44790774590669297,1.120816760629848,"POLYGON ((954935.230213883 1952665.54807064, 954935.230213883 1952765.54807064, 955035.230213883 1952765.54807064, 955035.230213883 1952665.54807064, 954935.230213883 1952665.54807064))",종로구,서울특별시 종로구 돈의동 68번지,126.990505428,37.572304553,955009.0433076422,1952670.006523694,"동의빌딩, 한일빌딩",-0.02490301464610773,-0.01393953058347182,-0.17205761432902952,0.7309678893493033,-0.3130246162063592,-0.3031351770054706,-0.08724610715085722,-0.24532372973644276,0.03894842977666479,-0.21544137611859557,9,"POLYGON ((954935.230213883 1952665.54807064, 954935.230213883 1952765.54807064, 955035.230213883 1952765.54807064, 955035.230213883 1952665.54807064, 954935.230213883 1952665.54807064))",-1.0411308637661587,0.7242772046853054,0.21691669826174934,0.2087665870908465,-0.1993212056261068,0.38216273929230027,0.005932288927688241,0.6439794912147309
25472,-0.7809643952385146,1.0363386216749462,-0.25916112185626333,0.8594699642706731,"POLYGON ((954935.230213883 1952865.54807064, 954935.230213883 1952965.54807064, 955035.230213883 1952965.54807064, 955035.230213883 1952865.54807064, 954935.230213883 1952865.54807064))",종로구,서울특별시 종로구 익선동 99번지,126.990258933,37.574456855,954988.5718508192,1952908.912072639,"종로1.2.3.4가동 주민센터, 송정빌딩, 다온빌딩, 인산빌딩",-0.026070952941243,0.08937670468513752,-0.20371207476134673,1.574501039777244,-0.15824269510628297,-0.07722054132152543,-0.20424206498870884,-0.16903671683925775,-0.29608958871092766,-0.7446475853811539,9,"POLYGON ((954935.230213883 1952865.54807064, 954935.230213883 1952965.54807064, 955035.230213883 1952965.54807064, 955035.230213883 1952865.54807064, 954935.230213883 1952865.54807064))",-0.7508583166004791,0.3575782240660469,-0.03961709624463457,0.4084323988045742,-0.10302980549137378,0.3934365361933089,-0.01500272791617019,0.568457407586396
25473,-0.7427919388401637,0.8671014509511747,-0.7376653138540463,0.740083653110211,"POLYGON ((954935.230213883 1952965.54807064, 954935.230213883 1953065.54807064, 955035.230213883 1953065.54807064, 955035.230213883 1952965.54807064, 954935.230213883 1952965.54807064))",종로구,서울특별시 종로구 익선동 57번지,126.989985742,37.575488282,954965.069390284,1953023.4748512,"메트로빌딩, 대정빌딩, 지유빌딩",-0.39748749681818285,-0.3367728688214246,-0.3914827143824339,0.22484799909253878,-0.19693817538130204,-0.23444213686123236,-0.2666079095111854,-0.4262292185829181,-0.2321689273933619,-0.3386186834469498,9,"POLYGON ((954935.230213883 1952965.54807064, 954935.230213883 1953065.54807064, 955035.230213883 1953065.54807064, 955035.230213883 1952965.54807064, 954935.230213883 1952965.54807064))",-0.628450928828735,0.45326733716404144,-0.06193664492543996,0.3544577295514594,-0.08330273780878708,0.1656169369730777,-0.0423075781560147,0.5212731988588963
25474,-0.7596525451861854,0.7390566815443297,-0.7421872767331089,0.6129237301257552,"POLYGON ((954935.230213883 1953065.54807064, 954935.230213883 1953165.54807064, 955035.230213883 1953165.54807064, 955035.230213883 1953065.54807064, 954935.230213883 1953065.54807064))",종로구,서울특별시 종로구 운니동 24-1번지,126.989840593,37.576514803,954952.8708527914,1953137.432025118,"시티파크, 노블호텔, UD빌딩",0.0510738046572265,0.2854314320699957,-0.2135501855736949,0.7309678893493033,-0.21144898048443417,-0.046247694562509725,-0.23661009085238188,-0.3741993964136032,-0.220438978391862,-0.540492603790641,9,"POLYGON ((954935.230213883 1953065.54807064, 954935.230213883 1953165.54807064, 955035.230213883 1953165.54807064, 955035.230213883 1953065.54807064, 954935.230213883 1953065.54807064))",-0.5603435850699664,0.619006291985273,-0.05082556271111397,0.28451809726976424,-0.07623347843870083,-0.08477276246694183,-0.08891794634037539,0.4860245508149753
25475,-0.7013593637842971,0.49179359085440816,-0.38533429516737994,0.4929869187680296,"POLYGON ((954935.230213883 1953165.54807064, 954935.230213883 1953265.54807064, 955035.230213883 1953265.54807064, 955035.230213883 1953165.54807064, 954935.230213883 1953165.54807064))",종로구,서울특별시 종로구 와룡동 131번지,126.990019164,37.576927754,954968.8874860896,1953183.1613622336,동원빌딩,-0.5216012173828235,-0.33456627907556374,-0.3896468908349198,-0.6186851513354021,-0.25498139579383056,-0.3110323388499758,-0.31761759643670484,-0.2726155060710402,-0.07721694914702897,0.41413152800410413,9,"POLYGON ((954935.230213883 1953165.54807064, 954935.230213883 1953265.54807064, 955035.230213883 1953265.54807064, 955035.230213883 1953165.54807064, 954935.230213883 1953165.54807064))",-0.5486326516284096,0.7764013241012171,-0.04192754212448453,0.2618157825239753,-0.07780313435137069,-0.28905217402107614,-0.17131646909852985,0.42181456538230216
25491,-0.9834891797798684,1.7194758184394374,0.9773096733399397,1.4028279347834616,"POLYGON ((955035.230213883 1952265.54807064, 955035.230213883 1952365.54807064, 955135.230213883 1952365.54807064, 955135.230213883 1952265.54807064, 955035.230213883 1952265.54807064))",종로구,서울특별시 종로구 관수동 107번지,126.991018255,37.569183855,955052.4534340816,1952323.534914348,"호텔케이월드, 세종",-0.043192603920622616,0.06630009653873999,-0.048623972754162005,0.8996745194348915,-0.011199870061210655,0.0791880049634015,-0.21062711296917358,0.08824415827539102,0.047276045504248965,-1.408892620455538,9,"POLYGON ((955035.230213883 1952265.54807064, 955035.230213883 1952365.54807064, 955135.230213883 1952365.54807064, 955135.230213883 1952265.54807064, 955035.230213883 1952265.54807064))",0.05667358068050219,0.14194302551836452,0.5647263207303238,-0.03639094669848042,-0.27987031054886197,0.09375030319944497,0.14864572944535737,0.6039621086175341
25492,-0.9763231213672608,1.715449487287227,1.628902220068113,1.3246446930930615,"POLYGON ((955035.230213883 1952365.54807064, 955035.230213883 1952465.54807064, 955135.230213883 1952465.54807064, 955135.230213883 1952365.54807064, 955035.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로3가 130번지,126.991919424,37.570152041,955132.6158865388,1952430.5197173348,"화영빌딩, TOWER15(일오타워), 동영타워, GRID INN",-0.45258336375467056,-0.2418817944006474,-0.16950441603870542,0.8574978619134945,-0.0808517345562449,-0.27630214612656256,0.12463627758083577,0.5999415715979525,1.332807169085756,-0.5096982769585524,9,"POLYGON ((955035.230213883 1952365.54807064, 955035.230213883 1952465.54807064, 955135.230213883 1952465.54807064, 955135.230213883 1952365.54807064, 955035.230213883 1952365.54807064))",0.05239928738694265,0.31939017300234607,0.46182751020679613,0.0031754789537734845,-0.2845628282079294,-0.03274480203944154,0.1373948564867465,0.57467914513621
25493,-0.8701687716053885,1.711061364147305,1.6183134117600162,1.2219753992758426,"POLYGON ((955035.230213883 1952465.54807064, 955035.230213883 1952565.54807064, 955135.230213883 1952565.54807064, 955135.230213883 1952465.54807064, 955035.230213883 1952465.54807064))",종로구,서울특별시 종로구 돈의동 159번지,126.991024506,37.570815417,955053.985927848,1952504.5457246515,"다이아몬드 빌딩2, 엠앤럭키 호텔(M&LUCKY HOTEL)",-0.5791870638790789,-0.5665205242488499,-0.4263885538748333,-0.32344854868562284,-0.3130246162063592,-0.23261397877356135,-0.28070636335616267,-0.29483880965778403,0.1538824880869414,-1.365096244516568,3,"POLYGON ((955035.230213883 1952465.54807064, 955035.230213883 1952565.54807064, 955135.230213883 1952565.54807064, 955135.230213883 1952465.54807064, 955035.230213883 1952465.54807064))",-0.39974374551234126,0.3999428724740619,0.3070992214148863,0.10598099285441766,-0.2558487999291109,0.19056415947489996,0.11862654013045748,0.5826394064607862
25494,-0.8495639135627526,1.6543047101861583,-0.04264595248032682,1.1171596844131928,"POLYGON ((955035.230213883 1952565.54807064, 955035.230213883 1952665.54807064, 955135.230213883 1952665.54807064, 955135.230213883 1952565.54807064, 955035.230213883 1952565.54807064))",종로구,서울특별시 종로구 돈의동 98번지,126.990932598,37.571817976,955046.4723735028,1952615.818719216,다리치,-0.6349480067891854,-0.6219823088226979,-0.4460023950871116,0.01396471148555354,-0.25498139579383056,-0.2847886484072248,-0.3146222796393423,-0.18021334905247385,0.4673831968977467,-0.7149937891724761,3,"POLYGON ((955035.230213883 1952565.54807064, 955035.230213883 1952665.54807064, 955135.230213883 1952665.54807064, 955135.230213883 1952565.54807064, 955035.230213883 1952565.54807064))",-0.77927421168814,0.37391196783547714,0.1762920305251769,0.2031483884816751,-0.21645938517930483,0.46612604269788493,0.07658295182669342,0.6042261614428529
25495,-0.8516777741713949,1.4720339839133985,0.14076449426833335,0.998795206786113,"POLYGON ((955035.230213883 1952665.54807064, 955035.230213883 1952765.54807064, 955135.230213883 1952765.54807064, 955135.230213883 1952665.54807064, 955035.230213883 1952665.54807064))",종로구,서울특별시 종로구 관수동 91-1번지,126.991746373,37.572741651,955118.8881076084,1952717.9069490363,"익선빌딩, 골드리아 빌딩, 버들빌딩, 버들빌딩",0.109012465846804,0.2808176535104685,-0.13339535436062314,1.0262044919990827,-0.0808517345562449,-0.12193103392092158,-0.3051116836964123,0.002953458404582755,0.31615758366570246,-0.9408188526077922,3,"POLYGON ((955035.230213883 1952665.54807064, 955035.230213883 1952765.54807064, 955135.230213883 1952765.54807064, 955135.230213883 1952665.54807064, 955035.230213883 1952665.54807064))",-0.8432943822837732,0.3327161988849689,0.10264467074378315,0.27976766888855864,-0.18320886504931408,0.539467970994338,0.05441743696152884,0.63019554465109
25496,-0.8266814303421572,1.1931486784713425,-0.5927318921106953,0.883182819862486,"POLYGON ((955035.230213883 1952765.54807064, 955035.230213883 1952865.54807064, 955135.230213883 1952865.54807064, 955135.230213883 1952765.54807064, 955035.230213883 1952765.54807064))",종로구,서울특별시 종로구 돈의동 1번지,126.9909135,37.573257889,955045.6514419246,1952775.5792092304,"서진빌딩, 영훈빌딩, 삼화페인트공업(주) 2별관",-0.4864292422657796,-0.3923233799060328,-0.4057442362343382,0.01396471148555354,-0.15050359905127916,-0.27682894431235194,-0.3344992763244488,-0.35238546947187843,-0.029169522684531587,-1.2118089287301714,2,"POLYGON ((955035.230213883 1952765.54807064, 955035.230213883 1952865.54807064, 955135.230213883 1952865.54807064, 955135.230213883 1952765.54807064, 955035.230213883 1952765.54807064))",-0.7399915924531807,0.10161130911797173,-0.016473496585348805,0.4072565180359751,-0.1351070452880311,0.6235735918352038,0.0489968161775488,0.6223654886504664
25497,-0.7900573461843079,1.0157427511660142,-0.6051595985095907,0.7663272253795457,"POLYGON ((955035.230213883 1952865.54807064, 955035.230213883 1952965.54807064, 955135.230213883 1952965.54807064, 955135.230213883 1952865.54807064, 955035.230213883 1952865.54807064))",종로구,서울특별시 종로구 묘동 140번지,126.990876727,37.574081072,955042.8990879402,1952866.924976544,"은조빌딩, 삼원빌딩, 서진빌딩, 산돌",-0.35681647889487683,-0.2538174389350764,-0.3733316138664761,0.5200846017423181,-0.38557864172201983,-0.24880520520528973,-0.307902351520042,-0.4975387313200311,-0.40230179267616634,-0.6431403598976029,2,"POLYGON ((955035.230213883 1952865.54807064, 955035.230213883 1952965.54807064, 955135.230213883 1952965.54807064, 955135.230213883 1952865.54807064, 955035.230213883 1952865.54807064))",-0.6409867776769788,-0.005811660004838206,-0.1014244680383352,0.4773072361442681,-0.10007707957464504,0.6069761158752899,0.037569512185880415,0.5929331895976909
25498,-0.7963714574789535,0.8832908470270173,-0.9641591827006134,0.6555355086197738,"POLYGON ((955035.230213883 1952965.54807064, 955035.230213883 1953065.54807064, 955135.230213883 1953065.54807064, 955135.230213883 1952965.54807064, 955035.230213883 1952965.54807064))",종로구,서울특별시 종로구 와룡동 86-1번지,126.990919821,37.575370285,955047.4794259575,1953009.936330248,"명성빌딩, 한스빌딩",-0.7141893758410749,-0.7072793470582376,-0.48435235311898805,-0.6186851513354021,-0.0808517345562449,-0.3203054302025702,-0.37132864981549785,-0.37554449110437993,-0.08078129829113115,-1.1461143648217158,6,"POLYGON ((955035.230213883 1952965.54807064, 955035.230213883 1953065.54807064, 955135.230213883 1953065.54807064, 955135.230213883 1952965.54807064, 955035.230213883 1952965.54807064))",-0.5484844160015837,0.10960121965783777,-0.10633559191671807,0.4173303125681283,-0.08534673857932151,0.4034034857329993,0.02639427101180151,0.5444101917014212
25499,-0.7243199704444206,0.7182134834498692,-0.7619579356326677,0.5402210124657374,"POLYGON ((955035.230213883 1953065.54807064, 955035.230213883 1953165.54807064, 955135.230213883 1953165.54807064, 955135.230213883 1953065.54807064, 955035.230213883 1953065.54807064))",종로구,서울특별시 종로구 와룡동 38-1번지,126.990996094,37.57616782,955054.69384989,1953098.382522248,"동주빌딩, GL빌딩",-0.5953273222632407,-0.5762650097349417,-0.4527178864085998,-0.44997852124981397,-0.3130246162063592,-0.214180853213268,-0.3844187423535369,-0.47574429850425975,-0.5537596286554779,-0.8997597501650074,6,"POLYGON ((955035.230213883 1953065.54807064, 955035.230213883 1953165.54807064, 955135.230213883 1953165.54807064, 955135.230213883 1953065.54807064, 955035.230213883 1953065.54807064))",-0.4700127293479923,0.24677955832983295,-0.08424687845678103,0.3260911119730407,-0.07154735609399648,0.17127254021304583,-0.003920282226100239,0.4725736973224077
25500,-0.6877236653796922,0.5573094425799521,-0.4314195278076554,0.4052307585920555,"POLYGON ((955035.230213883 1953165.54807064, 955035.230213883 1953265.54807064, 955135.230213883 1953265.54807064, 955135.230213883 1953165.54807064, 955035.230213883 1953165.54807064))",종로구,서울특별시 종로구 권농동 130번지,126.991115122,37.576799911,955065.5839927738,1953168.4530601804,"셀립 순라, 삼성빌딩, 쎄븐, 창덕이십일",-0.35880359613312784,-0.3230395480255076,-0.3774055346467144,0.05614136900695059,-0.15050359905127916,-0.2908239755677071,-0.32123058104569746,-0.4946146124270385,-0.5065071600626955,-0.7683706223480963,6,"POLYGON ((955035.230213883 1953165.54807064, 955035.230213883 1953265.54807064, 955135.230213883 1953265.54807064, 955135.230213883 1953165.54807064, 955035.230213883 1953165.54807064))",-0.41722278742636854,0.33071557858785405,-0.0834006739635954,0.31056195466459224,-0.056745400029944486,-0.02447417627355285,-0.08852468955345484,0.3414068924631959
25517,-0.9636862636271727,1.6619820282003477,1.0915056185974206,1.1642096745298245,"POLYGON ((955135.230213883 1952365.54807064, 955135.230213883 1952465.54807064, 955235.230213883 1952465.54807064, 955235.230213883 1952365.54807064, 955135.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로3가 145-1번지,126.992984147,37.570168111,955226.6492922732,1952431.794745989,화암빌딩,-0.7394541521559813,-0.7045249675502925,-0.4779795541913616,-0.8295684389423874,-0.4291110570314162,-0.3203054302025702,-0.35602462747071256,-0.24805290736990238,1.4421678814616183,2.5492048550289104,6,"POLYGON ((955135.230213883 1952365.54807064, 955135.230213883 1952465.54807064, 955235.230213883 1952465.54807064, 955235.230213883 1952365.54807064, 955135.230213883 1952365.54807064))",-1.15468401634014,-0.2512430563686804,0.2762374102717751,0.08380621866193573,-0.26277832554830155,1.159946433861121,0.12655360007169347,0.4654159390844998
25518,-0.8549524856095334,1.6520178717690452,1.1056299005470567,1.074880078163481,"POLYGON ((955135.230213883 1952465.54807064, 955135.230213883 1952565.54807064, 955235.230213883 1952565.54807064, 955235.230213883 1952465.54807064, 955135.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로3가 27번지,126.992473768,37.570740952,955181.921911618,1952495.591957241,"골든타워, 종로3가치안센터",-0.5019328120654405,-0.19778086087847793,-0.3807252922357936,-0.5765084938140052,-0.3130246162063592,-0.26214113736061617,-0.15995974796335272,-0.4617085278178951,1.04512098892466,0.7015452451035973,6,"POLYGON ((955135.230213883 1952465.54807064, 955135.230213883 1952565.54807064, 955235.230213883 1952565.54807064, 955235.230213883 1952465.54807064, 955135.230213883 1952465.54807064))",-0.9716705979559698,-0.020287279660822638,0.05022582496360741,0.15818905042950437,-0.21138687360649727,0.8654383732740936,0.10427308674477381,0.5409605604194031
25519,-0.8618670852594431,1.5879290219495303,0.8579821201154416,0.9835504287589674,"POLYGON ((955135.230213883 1952565.54807064, 955135.230213883 1952665.54807064, 955235.230213883 1952665.54807064, 955235.230213883 1952565.54807064, 955135.230213883 1952565.54807064))",종로구,서울특별시 종로구 봉익동 141-1번지,126.992854419,37.571522779,955216.0044107726,1952582.1503472663,"세화빌딩, 금강빌딩, 대성빌딩, 조웅빌딩, 승진실버타워, 하나빌딩, 주어링 별관, 영동빌딩, 삼삼빌딩, 삼오빌딩, 세진빌딩",1.253762319414126,1.6496748308203546,0.1313703086598881,2.7132707928549644,-0.2743291359313401,-0.3203054302025702,0.6894972122069395,-0.40910037991196596,-0.19152814644525537,-0.5954393438243676,6,"POLYGON ((955135.230213883 1952565.54807064, 955135.230213883 1952665.54807064, 955235.230213883 1952665.54807064, 955235.230213883 1952565.54807064, 955135.230213883 1952565.54807064))",-0.9609960265568739,-0.049838703266560244,-0.07419821089853768,0.24261182730301398,-0.1686243507041319,0.8745817092388443,0.09411308888305454,0.595608523876475
25520,-0.8411364738913581,1.3513899551189923,-0.463283128022654,0.8839299283436125,"POLYGON ((955135.230213883 1952665.54807064, 955135.230213883 1952765.54807064, 955235.230213883 1952765.54807064, 955235.230213883 1952665.54807064, 955135.230213883 1952665.54807064))",종로구,서울특별시 종로구 봉익동 29-2번지,126.992602688,37.572312974,955194.2483121776,1952669.938637468,"제일빌딩, 종로신광빌딩, 제일빌딩, 디아망 쥬얼리",-0.0031988279948430174,0.15423964172517926,-0.2251381469292629,1.0262044919990827,-0.23563365565632105,-0.30367640801826795,-0.05723340493032765,-0.3133972175653103,-0.2277548950189484,-0.8997597501650074,8,"POLYGON ((955135.230213883 1952665.54807064, 955135.230213883 1952765.54807064, 955235.230213883 1952765.54807064, 955235.230213883 1952665.54807064, 955135.230213883 1952665.54807064))",-0.8855741564677236,-0.07256813034419438,-0.11076712836760916,0.30734289312148644,-0.1397648693774061,0.8396039390160505,0.07983519224522857,0.633334332274157
25521,-0.8232379873799083,1.1732692261807671,-0.6073995401322069,0.7787563397071825,"POLYGON ((955135.230213883 1952765.54807064, 955135.230213883 1952865.54807064, 955235.230213883 1952865.54807064, 955235.230213883 1952765.54807064, 955135.230213883 1952765.54807064))",종로구,서울특별시 종로구 봉익동 9-3번지,126.992030381,37.573211379,955144.249218683,1952769.8853686813,곤산빌딩,-0.6353535409194407,-0.6034693294688761,-0.4507369084398817,-0.8717450964637844,-0.4291110570314162,-0.3203054302025702,-0.3506925914823641,-0.4726252383517342,-0.3241291353111981,-0.24281411108045164,8,"POLYGON ((955135.230213883 1952765.54807064, 955135.230213883 1952865.54807064, 955235.230213883 1952865.54807064, 955235.230213883 1952765.54807064, 955135.230213883 1952765.54807064))",-0.7965471779838571,-0.12714128281956508,-0.14641926221871931,0.3818854449336788,-0.11311564348043107,0.8102759466945936,0.06819276188654966,0.6423018344522481
25539,-0.7238717196359603,-1.7657651891714234,-1.271215725626142,-1.143509649693693,"POLYGON ((955135.230213883 1954565.54807064, 955135.230213883 1954665.54807064, 955235.230213883 1954665.54807064, 955235.230213883 1954565.54807064, 955135.230213883 1954565.54807064))",종로구,서울특별시 종로구 명륜3가 1-992번지,126.992036883,37.589953655,955154.867134194,1954627.3592079608,NoData,-0.773539295803941,-0.7787543379871001,-0.5073475325838865,-0.8717450964637844,-0.4291110570314162,-0.29218306677762046,-0.4181932648003193,-0.552161272241133,-0.7798473749716803,0.0035405035762567593,8,"POLYGON ((955135.230213883 1954565.54807064, 955135.230213883 1954665.54807064, 955235.230213883 1954665.54807064, 955235.230213883 1954565.54807064, 955135.230213883 1954565.54807064))",0.15645286234963973,0.04947899190698182,0.49135323586821583,0.44587098227563543,-0.03571829431750853,0.21857990628510887,0.008039886780669615,0.29024763662689207
25543,-0.8682157526566976,1.5330946210310519,1.5645650134757734,0.945702218208138,"POLYGON ((955235.230213883 1952465.54807064, 955235.230213883 1952565.54807064, 955335.230213883 1952565.54807064, 955335.230213883 1952465.54807064, 955235.230213883 1952465.54807064))",종로구,서울특별시 종로구 종로3가 38-1번지,126.993543697,37.570765442,955276.419328273,1952497.799217817,NoData,-0.7250576905319175,-0.6801830422069677,-0.49271572700185856,-0.7452151238995933,-0.4291110570314162,-0.3203054302025702,-0.36267013778138274,-0.47496453346612827,0.7860036072064442,-0.4481096232943753,8,"POLYGON ((955235.230213883 1952465.54807064, 955235.230213883 1952565.54807064, 955335.230213883 1952565.54807064, 955335.230213883 1952465.54807064, 955235.230213883 1952465.54807064))",-1.5273538167475105,-0.5449765775907135,-0.12176621875398287,0.16366173842264678,-0.174901710257374,1.5837616056982118,0.11545062838751909,0.5567526297420646
25544,-0.8501115053117746,1.384047919171223,0.8394558971695362,0.8614152316509099,"POLYGON ((955235.230213883 1952565.54807064, 955235.230213883 1952665.54807064, 955335.230213883 1952665.54807064, 955335.230213883 1952565.54807064, 955235.230213883 1952565.54807064))",종로구,서울특별시 종로구 봉익동 114번지,126.993256884,37.571852187,955251.7418175242,1952618.5048115256,"성창빌딩, 금사랑투빌딩, 영보빌딩",-0.32712326987758233,-0.27328326386097457,-0.3681564388823924,-0.028211946035843507,-0.359459192536382,-0.3203054302025702,-0.19218637999062851,-0.4707538022602189,-0.1909780125571556,-0.30850867498890727,8,"POLYGON ((955235.230213883 1952565.54807064, 955235.230213883 1952665.54807064, 955335.230213883 1952665.54807064, 955335.230213883 1952565.54807064, 955235.230213883 1952565.54807064))",-1.1861471129099952,-0.35358735316372925,-0.14223857466179438,0.18518575533369996,-0.14610496345347002,1.225086842078645,0.10200238856777731,0.6222494560298335
25584,-0.45807020375102,-1.1671239013614665,-0.41107011451091,-1.074073312316345,"POLYGON ((955335.230213883 1954065.54807064, 955335.230213883 1954165.54807064, 955435.230213883 1954165.54807064, 955435.230213883 1954065.54807064, 955335.230213883 1954065.54807064))",종로구,서울특별시 종로구 명륜3가 61-21번지,126.994574333,37.585778186,955376.3927352078,1954162.9015593247,파인트리하우스,-0.6977246901527089,-0.7080354512368893,-0.49565320462765666,-0.9139217539851815,-0.4291110570314162,-0.2679046462791158,-0.3983497561290964,-0.664447437732049,-0.6134894794642205,-1.0639961599361463,8,"POLYGON ((955335.230213883 1954065.54807064, 955335.230213883 1954165.54807064, 955435.230213883 1954165.54807064, 955435.230213883 1954065.54807064, 955335.230213883 1954065.54807064))",0.24047229603968925,-0.42688031411044786,1.0419860369444152,0.7693616019007387,-0.19403303632556287,0.5005491470797696,-0.016957686475858942,0.5763950521280801
25588,-0.552977874335063,-1.4809047840954144,-1.271215725626142,-1.127359234590066,"POLYGON ((955335.230213883 1954465.54807064, 955335.230213883 1954565.54807064, 955435.230213883 1954565.54807064, 955435.230213883 1954465.54807064, 955335.230213883 1954465.54807064))",종로구,서울특별시 종로구 명륜3가 1-204번지,126.99507949,37.588996181,955422.912099333,1954519.683446492,NoData,-0.4335678683869987,-0.40314029887000785,-0.401831464852847,-0.15474191860003464,-0.25498139579383056,-0.17876029026464216,-0.2947378411733728,-0.4860761852595002,-0.6218170951918046,-0.3659914184088059,8,"POLYGON ((955335.230213883 1954465.54807064, 955335.230213883 1954565.54807064, 955435.230213883 1954565.54807064, 955435.230213883 1954465.54807064, 955335.230213883 1954465.54807064))",0.2818066130784217,-0.21920025997761317,0.957396444703478,0.7133149460254739,-0.161314150412598,0.3690212251294822,0.009259326092904996,0.5578532315339165
25598,-0.5995929080779534,0.6551879296661672,-0.9561346269132089,0.2583897985404227,"POLYGON ((955435.230213883 1952965.54807064, 955435.230213883 1953065.54807064, 955535.230213883 1953065.54807064, 955535.230213883 1952965.54807064, 955435.230213883 1952965.54807064))",종로구,서울특별시 종로구 원남동 197-1번지,126.996420767,37.575844731,955533.5063453816,1953059.956118357,창곡빌딩,-0.19153293342671607,-0.15480636827552416,-0.31656943731024995,-0.5765084938140052,-0.0808517345562449,-0.2704039308226555,-0.3520693209420214,-0.28548162920020753,-0.47114233591839433,1.235313576859799,8,"POLYGON ((955435.230213883 1952965.54807064, 955435.230213883 1953065.54807064, 955535.230213883 1953065.54807064, 955535.230213883 1952965.54807064, 955435.230213883 1952965.54807064))",-0.6886217222232132,0.12208681033604014,-0.03170411491514463,0.14494510947234515,-0.07739335306390882,0.463122006261812,0.06696026525552229,0.6566760283562124
25599,-0.6087596761735669,0.5314607525513197,-0.7787837998627276,0.1718346061909201,"POLYGON ((955435.230213883 1953065.54807064, 955435.230213883 1953165.54807064, 955535.230213883 1953165.54807064, 955535.230213883 1953065.54807064, 955435.230213883 1953065.54807064))",종로구,서울특별시 종로구 원남동 151-2번지,126.996136927,37.576120495,955508.6069295434,1953090.685180148,대륭빌딩,-0.7366965200702452,-0.7626446897725637,-0.5114702380456314,-0.9982750690279756,-0.4291110570314162,-0.3203054302025702,-0.42415041038116086,-0.5708756331562856,-0.24409329543908553,-0.4070505208515906,6,"POLYGON ((955435.230213883 1953065.54807064, 955435.230213883 1953165.54807064, 955535.230213883 1953165.54807064, 955535.230213883 1953065.54807064, 955435.230213883 1953065.54807064))",-0.5733999662386591,0.09047555518724708,-0.03542677576139012,0.18793083262197158,-0.06181210837254594,0.33988138974601734,0.030955790672171017,0.5291021893436104
