grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_elct,gwr_bs_ebit,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2
30357,0.18812462444476505,0.45939937556955435,0.4741638602643974,-0.7859216649410135,"POLYGON ((956535.230213883 1943265.54807064, 956535.230213883 1943365.54807064, 956635.230213883 1943365.54807064, 956635.230213883 1943265.54807064, 956535.230213883 1943265.54807064))",서초구,서울특별시 서초구 서초동 1538-10번지,127.009019465,37.488317965,956595.2950685364,1943343.471601256,"IWHA(이화빌딩), 유민빌딩, 유로빌딩, 우제빌딩, 선업빌딩",0.002889058857043758,0.253959798678261,-0.0016897381351300299,0.5816054836110178,-0.05584865294793424,-0.2525461997289806,0.18307268896205972,0.007135548217887101,-0.24654181788048715,-0.325853606312392,15,"POLYGON ((956535.230213883 1943265.54807064, 956535.230213883 1943365.54807064, 956635.230213883 1943365.54807064, 956635.230213883 1943265.54807064, 956535.230213883 1943265.54807064))",-0.6454059101613379,0.10133688997695534,-0.6136149142689084,0.6224375177940702,0.08541396522007502,0.13366375459195126,0.33986846092946577,0.764955386789957
30358,0.1654968167483581,0.5778720740048562,0.5265103010962902,-0.7878539016954904,"POLYGON ((956535.230213883 1943365.54807064, 956535.230213883 1943465.54807064, 956635.230213883 1943465.54807064, 956635.230213883 1943365.54807064, 956535.230213883 1943365.54807064))",서초구,서울특별시 서초구 서초동 1539-8번지,127.008740822,37.48868678,956570.875241753,1943384.5177339264,"KSNET 사옥, 수입자동차 전시장, 서초3동우체국",-0.01740764370813173,0.004187408091595198,-0.26190163654026266,-0.6255767462752205,-0.26666747329940443,-0.30947452109220336,-0.2686119166195668,-0.09900548561089012,0.33054260881047604,-0.516438537300947,15,"POLYGON ((956535.230213883 1943365.54807064, 956535.230213883 1943465.54807064, 956635.230213883 1943465.54807064, 956635.230213883 1943365.54807064, 956535.230213883 1943365.54807064))",-1.6831474344308726,0.0632148495819781,-1.9181886482449557,0.716106872089253,0.12174697626115848,0.2486731215461557,0.3930726307122555,0.7536592059083593
30359,0.14396289275383486,0.6868680926066564,0.5593482444917383,-0.7889881807789508,"POLYGON ((956535.230213883 1943465.54807064, 956535.230213883 1943565.54807064, 956635.230213883 1943565.54807064, 956635.230213883 1943465.54807064, 956535.230213883 1943465.54807064))",서초구,서울특별시 서초구 서초동 1543-10번지,127.009093887,37.489795038,956602.7288565566,1943507.3089422733,"양원빌딩, 서초빌딩, 다안빌딩, 다안빌딩",-0.03867739953443731,-0.18410061849002876,-0.1930831018214824,0.17921140698227173,-0.07884706971354913,-0.22784282971224068,-0.08299039669423779,0.25589962391000365,0.305810419095149,-0.13288636368648057,15,"POLYGON ((956535.230213883 1943465.54807064, 956535.230213883 1943565.54807064, 956635.230213883 1943565.54807064, 956635.230213883 1943465.54807064, 956535.230213883 1943465.54807064))",-2.204662319823979,0.0049810852313476196,-2.5255765854294596,0.8077619540941046,0.17979320750495179,0.3686421324622232,0.467861174575775,0.7504172447763591
30360,0.2424083683742275,0.816987494685896,0.6596540192482984,-0.7779003252178583,"POLYGON ((956535.230213883 1943565.54807064, 956535.230213883 1943665.54807064, 956635.230213883 1943665.54807064, 956635.230213883 1943565.54807064, 956535.230213883 1943565.54807064))",서초구,서울특별시 서초구 서초동 1552-10번지,127.009392929,37.490940995,956629.8276405906,1943634.3076358435,"서한빌딩, 아카디아빌딩, 금석빌딩, 우림빌딩, 서초S.R Tower",-0.025203211628406802,0.028913165210531045,-0.03695133430307034,0.34687560557758257,-0.06543132660027376,0.025380009390797573,0.021484223086517377,-0.007535642585791408,0.5536699725465782,0.40075144308147304,15,"POLYGON ((956535.230213883 1943565.54807064, 956535.230213883 1943665.54807064, 956635.230213883 1943665.54807064, 956635.230213883 1943565.54807064, 956535.230213883 1943565.54807064))",-1.8613894520433785,0.017159108199427342,-2.0315710643588627,0.8404562738428741,0.2438416793160476,0.4159654434393944,0.4874615699522259,0.7357033756980685
30361,0.23297152957898185,0.9120241425188023,0.6410667525908278,-0.7826540651600176,"POLYGON ((956535.230213883 1943665.54807064, 956535.230213883 1943765.54807064, 956635.230213883 1943765.54807064, 956635.230213883 1943665.54807064, 956535.230213883 1943665.54807064))",서초구,서울특별시 서초구 서초동 1553-16번지,127.008868654,37.49168845,956583.9135389556,1943717.4746179995,"홍은빌딩, 블루힐65, 경희빌딩, 스타갤러리브릿지, 일석빌딩, 서초동 대영빌딩",-0.02265544621949365,0.07550663010710547,0.26625516081204814,1.1181309191160127,0.0016473889661031095,-0.12707267478503145,0.22795871173132606,0.8078541856547417,0.552475180772891,-1.0375692079727763,2,"POLYGON ((956535.230213883 1943665.54807064, 956535.230213883 1943765.54807064, 956635.230213883 1943765.54807064, 956635.230213883 1943665.54807064, 956535.230213883 1943665.54807064))",-0.26908869795279444,0.1666840723360548,0.04443003466517277,0.4869753174599769,0.3203378651101396,0.40714646107432007,0.12399814434606082,0.7461486301794311
30362,0.22508577127639418,1.084673630472734,0.5155992660069861,-0.7998320106765452,"POLYGON ((956535.230213883 1943765.54807064, 956535.230213883 1943865.54807064, 956635.230213883 1943865.54807064, 956635.230213883 1943765.54807064, 956535.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1718-9번지,127.008529267,37.492378825,956554.3113741976,1943794.223864007,"지천빌딩, 변호사회관, 석민빌딩, 조양빌딩",0.029459726590261498,0.30721984517924694,0.12659337961206205,0.045080048106023014,-0.26666747329940443,-0.130952433520805,-0.10075448711965253,-0.4777022879441029,0.15102514481396015,0.6300489381770779,2,"POLYGON ((956535.230213883 1943765.54807064, 956535.230213883 1943865.54807064, 956635.230213883 1943865.54807064, 956635.230213883 1943765.54807064, 956535.230213883 1943765.54807064))",0.4109899296588756,0.20730842360193552,0.9696309570540272,0.3855924582078899,0.35700900539160785,0.45412151372596843,-0.09625937800018819,0.756788329336118
30363,0.21841665854921719,1.0990313140998427,-0.5897190753564939,-0.8041568168546331,"POLYGON ((956535.230213883 1943865.54807064, 956535.230213883 1943965.54807064, 956635.230213883 1943965.54807064, 956635.230213883 1943865.54807064, 956535.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1707-4번지,127.008727829,37.493782429,956572.676946994,1943949.8530894085,"서울중앙지방법원 등기국, 승소빌딩, 한국벤처투자빌딩",0.14608758782419312,1.131994800010167,0.5173154802248562,-0.45791254767990963,0.4041196823643644,0.031527159595529694,0.10935004156759073,-0.15769024882560348,-0.29851526003588447,-0.516438537300947,10,"POLYGON ((956535.230213883 1943865.54807064, 956535.230213883 1943965.54807064, 956635.230213883 1943965.54807064, 956635.230213883 1943865.54807064, 956535.230213883 1943865.54807064))",0.04555934228383739,0.14126163909003883,0.7726517841311193,0.36457935194597596,0.34464924894467075,0.7168183191693969,-0.39385940315867146,0.7633953015216455
30364,0.380102518378209,1.0994146013661772,-0.6522868000744808,-0.809225334603579,"POLYGON ((956535.230213883 1943965.54807064, 956535.230213883 1944065.54807064, 956635.230213883 1944065.54807064, 956635.230213883 1943965.54807064, 956535.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1707-3번지,127.008547523,37.49415474,956556.9538694303,1943991.2418118904,"광문빌딩, 변호사교육문화관, 법조 빌딩",-0.018302704150621626,0.031566596700603695,0.018452992598648802,-0.4914453873989718,0.0016473889661031095,0.0004191084911635645,-0.22639826001219324,-0.2778139338174533,-0.3035931250740554,0.9010368869264292,10,"POLYGON ((956535.230213883 1943965.54807064, 956535.230213883 1944065.54807064, 956635.230213883 1944065.54807064, 956635.230213883 1943965.54807064, 956535.230213883 1943965.54807064))",-1.3941776922368267,0.1718865693153404,-0.25136297804893365,0.30474164878288623,0.3057691219497358,1.3751689686353417,-0.7769709495964134,0.7498712338281107
30374,0.3967509976900236,1.3210048719423815,1.1562579209481951,-0.7047889816305605,"POLYGON ((956535.230213883 1944965.54807064, 956535.230213883 1945065.54807064, 956635.230213883 1945065.54807064, 956635.230213883 1944965.54807064, 956535.230213883 1944965.54807064))",서초구,서울특별시 서초구 반포동 58-3번지,127.00936802,37.503371093,956634.8141730822,1945013.3595834824,"장성빌딩, 경화빌딩",-0.09678576336513002,-0.6822130747047891,-0.5288898197884154,-0.8267737845895935,-0.19958875773302753,-0.2844128472383934,-0.39568155951202527,-0.43617805115679653,-0.5310516089897741,0.880191660099556,10,"POLYGON ((956535.230213883 1944965.54807064, 956535.230213883 1945065.54807064, 956635.230213883 1945065.54807064, 956635.230213883 1944965.54807064, 956535.230213883 1944965.54807064))",0.47439319169547317,0.05812539344303706,0.3991794840101679,0.08246217110624415,0.0972543853356552,-0.5190309580347114,0.43473461685365417,0.6109372450258121
30384,0.5273773452966357,-0.012648586077292537,1.8108749222549945,-0.7607186272246802,"POLYGON ((956535.230213883 1945965.54807064, 956535.230213883 1946065.54807064, 956635.230213883 1946065.54807064, 956635.230213883 1945965.54807064, 956535.230213883 1945965.54807064))",서초구,서울특별시 서초구 잠원동 65-32번지,127.008848176,37.51201877,956593.8743490695,1945973.005848136,신반포아파트,0.27516793103996867,0.5617974549817659,0.13670906016830417,-1.0279708229039666,0.4041196823643644,0.044762007577302663,1.2968230901558235,0.01984704927522566,0.3179972951867594,2.568655033076283,10,"POLYGON ((956535.230213883 1945965.54807064, 956535.230213883 1946065.54807064, 956635.230213883 1946065.54807064, 956635.230213883 1945965.54807064, 956535.230213883 1945965.54807064))",-1.14671433245311,0.06503957166633201,-0.9297736090313443,0.1112268501220548,0.11001449216727835,0.3636446733094117,0.3092910443666139,0.7248523525773898
30421,-0.611535647882408,-0.8418144082526008,-0.2743725529167399,-0.9114341533348164,"POLYGON ((956635.230213883 1942265.54807064, 956635.230213883 1942365.54807064, 956735.230213883 1942365.54807064, 956735.230213883 1942265.54807064, 956635.230213883 1942265.54807064))",서초구,서울특별시 서초구 서초동 1466-14번지,127.00961303,37.479249775,956642.5289427536,1942337.142253433,골든듀,-0.09620267419720092,-0.651903230420178,-0.5565045838380516,-1.0615036626230288,-0.4008249044321582,-0.17751793609626892,-0.3816539173379942,-0.27251747504356205,-0.527915280583845,0.8176559796189364,10,"POLYGON ((956635.230213883 1942265.54807064, 956635.230213883 1942365.54807064, 956735.230213883 1942365.54807064, 956735.230213883 1942265.54807064, 956635.230213883 1942265.54807064))",-0.16522983414405085,-0.6519485132929878,0.2584282869412068,0.6649830095179035,0.1327218013410383,0.3830067882117826,-0.05328017534951742,0.6396382262176215
30423,-0.34704610937803193,-0.6964559055041698,-1.253003993427936,-0.8647281459043898,"POLYGON ((956635.230213883 1942465.54807064, 956635.230213883 1942565.54807064, 956735.230213883 1942565.54807064, 956735.230213883 1942465.54807064, 956635.230213883 1942465.54807064))",서초구,서울특별시 서초구 서초동 1471-17번지,127.0104322,37.480964207,956715.9451123005,1942526.9701628063,맘 편한 집,-0.10807615234923496,-0.7513211038119055,-0.5800743558817724,-0.8938394640277179,-0.19958875773302753,-0.28437925625366806,-0.4198970276342961,-0.44730061458196785,-0.723487759039284,0.1297634943321216,10,"POLYGON ((956635.230213883 1942465.54807064, 956635.230213883 1942565.54807064, 956735.230213883 1942565.54807064, 956735.230213883 1942465.54807064, 956635.230213883 1942465.54807064))",-0.10272798074962351,-0.6855768324879405,0.30797490252304627,0.6771018558840007,0.1424466045114947,0.43103296283043013,-0.05633073025052725,0.6696053533895863
30424,-0.06089450288954126,-0.6217603055946608,-0.5904227027186427,-0.8486891164298602,"POLYGON ((956635.230213883 1942565.54807064, 956635.230213883 1942665.54807064, 956735.230213883 1942665.54807064, 956735.230213883 1942565.54807064, 956635.230213883 1942565.54807064))",서초구,서울특별시 서초구 서초동 1476-11번지,127.010335076,37.481992549,956707.9513751108,1942641.1025272068,영우빌딩,-0.06609373225833949,-0.3500522964089515,-0.4478609732299888,-0.3573140285227231,-0.23983598707285364,-0.23355049786681664,-0.30317938335531314,-0.5960251769528295,-0.6774912627317573,0.5174847133119629,10,"POLYGON ((956635.230213883 1942565.54807064, 956635.230213883 1942665.54807064, 956735.230213883 1942665.54807064, 956735.230213883 1942565.54807064, 956635.230213883 1942565.54807064))",0.04496340348009521,-0.6937624364645526,0.4870401185079756,0.6702231114637373,0.14868432245834926,0.43453309962912134,-0.06262269046202583,0.6885718277923827
30425,0.06570131540802436,-0.5474295260689878,0.15358074359599583,-0.8453975937361867,"POLYGON ((956635.230213883 1942665.54807064, 956635.230213883 1942765.54807064, 956735.230213883 1942765.54807064, 956735.230213883 1942665.54807064, 956635.230213883 1942665.54807064))",서초구,서울특별시 서초구 서초동 1482-9번지,127.010331753,37.482276117,956707.8211950578,1942672.5640439405,한가람빌딩,-0.10856267897980001,-0.7443508957185802,-0.5720552761729055,-0.8267737845895935,-0.4008249044321582,-0.2684431332502346,-0.4145644562486761,-0.40439929851345,-0.6729032623207981,0.1922991748127411,10,"POLYGON ((956635.230213883 1942665.54807064, 956635.230213883 1942765.54807064, 956735.230213883 1942765.54807064, 956735.230213883 1942665.54807064, 956635.230213883 1942665.54807064))",0.261782754004909,-0.6128290293895259,0.7261937626637287,0.6045143957110827,0.1473358099092573,0.4579715249859974,-0.08433004068233835,0.7210166052626334
30426,0.14135781311210358,-0.47507732271599346,0.22353972005331738,-0.8189948301463444,"POLYGON ((956635.230213883 1942765.54807064, 956635.230213883 1942865.54807064, 956735.230213883 1942865.54807064, 956735.230213883 1942765.54807064, 956635.230213883 1942765.54807064))",서초구,서울특별시 서초구 서초동 1485-15번지,127.009678149,37.483124718,956650.525170017,1942767.0114378363,J 하모니 빌딩,-0.03794946656046212,-0.18113695993519635,-0.20464936624253607,-0.15611699020835004,0.10226546231566842,-0.258315451355553,-0.1472335927886138,0.05957049007940879,-0.6199889216436221,-0.714468192156242,10,"POLYGON ((956635.230213883 1942765.54807064, 956635.230213883 1942865.54807064, 956735.230213883 1942865.54807064, 956735.230213883 1942765.54807064, 956635.230213883 1942765.54807064))",0.8225315226902408,-0.4766850510222898,1.4007040076072572,0.501611524521018,0.13681799299279962,0.4455492499332888,-0.12074370466910968,0.7487220346711309
30427,-0.17469385548567898,-0.4062314695857775,0.21865920536316547,-0.8095154059168838,"POLYGON ((956635.230213883 1942865.54807064, 956635.230213883 1942965.54807064, 956735.230213883 1942965.54807064, 956735.230213883 1942865.54807064, 956635.230213883 1942865.54807064))",서초구,서울특별시 서초구 서초동 1535-13번지,127.010615576,37.484901505,956734.4284722653,1942963.703032642,"선산토건, 제이라인 빌딩, 한솔빌딩, 무영빌딩",-0.01104937201708315,-0.0436535656398642,-0.345960657268428,-0.42437970796084745,-0.09897068438346221,-0.23537560803689192,-0.20317998881950242,-0.3519643566519283,-0.4279784161634883,1.4430127844251317,10,"POLYGON ((956635.230213883 1942865.54807064, 956635.230213883 1942965.54807064, 956735.230213883 1942965.54807064, 956735.230213883 1942865.54807064, 956635.230213883 1942865.54807064))",2.0685750556731777,-0.3403411048304828,3.001881433325575,0.4083431911730888,0.11772113515478824,0.2680469045377471,-0.20190663706518808,0.7661488755314986
30428,-0.22404458059645316,-0.3417894669541348,0.19678600688930153,-0.7907100663321437,"POLYGON ((956635.230213883 1942965.54807064, 956635.230213883 1943065.54807064, 956735.230213883 1943065.54807064, 956735.230213883 1942965.54807064, 956635.230213883 1942965.54807064))",서초구,서울특별시 서초구 서초동 1535-3번지,127.010299244,37.485723157,956706.9361110758,1943055.005338115,"선흥빌딩, 대성빌딩, 태성빌라, 제이씨빌딩",-0.06737504285028562,-0.22159848987088146,-0.29531479692120277,0.011547208386960842,-0.07884706971354913,-0.07928669976454786,-0.14400486370564436,-0.13777556383577283,-0.501910637629541,-0.1579006358787283,15,"POLYGON ((956635.230213883 1942965.54807064, 956635.230213883 1943065.54807064, 956735.230213883 1943065.54807064, 956735.230213883 1942965.54807064, 956635.230213883 1942965.54807064))",2.5042601932090247,-0.22445028851942195,3.5581378470132567,0.39409458616285103,0.10293189005810251,0.1289835613725746,-0.16898594380094983,0.7674555301670412
30429,-0.29688729966436656,0.04224198316876743,0.2020778540362268,-0.7684743211761966,"POLYGON ((956635.230213883 1943065.54807064, 956635.230213883 1943165.54807064, 956735.230213883 1943165.54807064, 956735.230213883 1943065.54807064, 956635.230213883 1943065.54807064))",서초구,서울특별시 서초구 서초동 1536-6번지,127.010084942,37.486001566,956688.150885779,1943085.991557904,NoData,-0.058743837587436974,0.10433134482637732,-0.11311732741652772,-0.7932409448705313,0.0016473889661031095,-0.0757624456171172,-0.10722714645829844,0.9719384784698872,0.2570629147287074,-0.05784354710973698,15,"POLYGON ((956635.230213883 1943065.54807064, 956635.230213883 1943165.54807064, 956735.230213883 1943165.54807064, 956735.230213883 1943065.54807064, 956635.230213883 1943065.54807064))",1.4825593333203262,-0.07725791210199871,2.1873019180322166,0.472006095415668,0.09505043027099702,0.06832151572777155,0.041731350568390675,0.7615414742791942
