grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_elct,gwr_bs_ebit,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2
29127,-0.18705119516789678,-0.04138169673008454,0.037059656860411384,-1.0409757816711716,"POLYGON ((954335.230213883 1941665.54807064, 954335.230213883 1941765.54807064, 954435.230213883 1941765.54807064, 954435.230213883 1941665.54807064, 954335.230213883 1941665.54807064))",서초구,서울특별시 서초구 방배동 511-69번지,126.983814051,37.4735206,954358.0171301884,1941713.720268041,NoData,-0.08364747343315654,-0.7634233722205751,-0.563126241604956,-0.6874338033304589,-0.39416227835790507,-0.31577357771807,-0.39552393570572747,-0.7784677845993688,-1.1813899245155695,-2.0759164061914155,10.0,"POLYGON ((954335.230213883 1941665.54807064, 954335.230213883 1941765.54807064, 954435.230213883 1941765.54807064, 954435.230213883 1941665.54807064, 954335.230213883 1941665.54807064))",-3.1449299053188207,0.130910141446641,-2.55548071002776,0.38107056175838816,0.11428235195124765,0.6328619859291007,-0.25792485902867984,0.6721953990399836
29131,0.997415438859362,0.3692821090300323,0.09849505761506899,-1.0894112943750172,"POLYGON ((954335.230213883 1942065.54807064, 954335.230213883 1942165.54807064, 954435.230213883 1942165.54807064, 954435.230213883 1942065.54807064, 954335.230213883 1942065.54807064))",서초구,서울특별시 서초구 방배동 449-6번지,126.983978816,37.477112161,954374.769473147,1942112.1002608344,"AP빌딩, 대진빌딩",-0.030564435863724024,-0.04250323768184306,-0.21609334314201767,-0.07554217619016029,-0.07585022549234673,-0.007916111220568447,-0.1741131548518161,-0.2530474313129836,0.05893104304213363,1.329294786015291,10.0,"POLYGON ((954335.230213883 1942065.54807064, 954335.230213883 1942165.54807064, 954435.230213883 1942165.54807064, 954435.230213883 1942065.54807064, 954335.230213883 1942065.54807064))",-4.397221980222333,0.17222123766210043,-3.788407887638704,0.3546910557513704,0.09303746015570773,0.7704124834660245,-0.37684123800728947,0.6533219126996902
29132,1.2368385182459776,0.36085383577032626,-0.40508334310162913,-1.1097115142428706,"POLYGON ((954335.230213883 1942165.54807064, 954335.230213883 1942265.54807064, 954435.230213883 1942265.54807064, 954435.230213883 1942165.54807064, 954335.230213883 1942165.54807064))",서초구,서울특별시 서초구 방배동 451-31번지,126.983778298,37.478391141,954357.8179648948,1942254.091830861,"현성, 동광빌딩, 연웅빌딩",-0.07662982725922426,-0.42421169879038956,-0.45136597751431856,0.02643976166655614,-0.10995508829937084,-0.18407309426817778,-0.27872281164077095,-0.5231323445155412,-0.5466339921416072,-0.5905462023935065,10.0,"POLYGON ((954335.230213883 1942165.54807064, 954335.230213883 1942265.54807064, 954435.230213883 1942265.54807064, 954435.230213883 1942165.54807064, 954335.230213883 1942165.54807064))",-5.244168138421871,0.18792586081745744,-4.6154160244162705,0.33119111029875115,0.07889376040571978,0.8130581248755477,-0.4484473636756747,0.660937832245902
29133,1.4638097583934038,0.3287522875687514,-0.4236975167863386,-1.124070371846389,"POLYGON ((954335.230213883 1942265.54807064, 954335.230213883 1942365.54807064, 954435.230213883 1942365.54807064, 954435.230213883 1942265.54807064, 954335.230213883 1942265.54807064))",서초구,서울특별시 서초구 방배동 467-6번지,126.984349492,37.478888904,954408.6233433044,1942309.0386425413,"글로리빌딩, 영신빌딩",-0.08448316816733774,-0.499409449017044,-0.5068344835743174,-0.4494759483314539,-0.31458426514151544,-0.18062747416283811,-0.36403833460571616,-0.6431883154510647,-0.7447154431535468,-0.23034392797251343,10.0,"POLYGON ((954335.230213883 1942265.54807064, 954335.230213883 1942365.54807064, 954435.230213883 1942365.54807064, 954435.230213883 1942265.54807064, 954335.230213883 1942265.54807064))",-6.269418347764154,0.22108345764545886,-5.636465090587357,0.2989386272778159,0.06300538534379589,0.9000560787156052,-0.5545563171392707,0.6762328645739306
29134,1.6430346217803034,0.29161728454352864,-0.46984884365380264,-1.137615960577723,"POLYGON ((954335.230213883 1942365.54807064, 954335.230213883 1942465.54807064, 954435.230213883 1942465.54807064, 954435.230213883 1942365.54807064, 954335.230213883 1942365.54807064))",서초구,서울특별시 서초구 방배동 454-19번지,126.983693221,37.479436172,954350.9314769786,1942370.072392292,NoData,-0.11378357437144702,-0.824874095368725,-0.5964844114552814,-1.0613675754717524,-0.39416227835790507,-0.31577357771807,-0.4260753010489886,-0.7669817919358336,-0.685144672281805,2.473029842939681,10.0,"POLYGON ((954335.230213883 1942365.54807064, 954335.230213883 1942465.54807064, 954435.230213883 1942465.54807064, 954435.230213883 1942365.54807064, 954335.230213883 1942365.54807064))",-6.297103056409183,0.2541734764849716,-5.696155627239802,0.27015961368360975,0.04404503776388003,0.8763921787753666,-0.5747814923644745,0.7146423770272838
29135,1.7448123447422381,0.25795574024807943,-1.1938135133407946,-1.1497219065615103,"POLYGON ((954335.230213883 1942465.54807064, 954335.230213883 1942565.54807064, 954435.230213883 1942565.54807064, 954435.230213883 1942465.54807064, 954335.230213883 1942465.54807064))",서초구,서울특별시 서초구 방배동 463-18번지,126.984160558,37.48061008,954392.964685935,1942500.083324076,"청송빌딩, 동운빌딩, 진안빌딩",-0.08528747873246238,-0.5641933824611298,-0.5009748955182171,-0.5174639069025981,-0.2946897618374181,-0.2604257184919454,-0.3691395093172428,-0.5061540418680536,-0.704986352617369,-0.09387554049858045,10.0,"POLYGON ((954335.230213883 1942465.54807064, 954335.230213883 1942565.54807064, 954435.230213883 1942565.54807064, 954435.230213883 1942465.54807064, 954335.230213883 1942465.54807064))",-6.310226029866373,0.30119390716455574,-5.740996152432254,0.2467891447048039,0.031051101436204535,0.8928632649428462,-0.5946087619189518,0.7620601961412428
29137,1.9254421459159696,0.20787183965890602,-0.41672373868173085,-1.1786993559221541,"POLYGON ((954335.230213883 1942665.54807064, 954335.230213883 1942765.54807064, 954435.230213883 1942765.54807064, 954435.230213883 1942665.54807064, 954335.230213883 1942665.54807064))",서초구,서울특별시 서초구 방배동 437-26번지,126.984024335,37.482318472,954381.95933994,1942689.6842556384,NoData,-0.09935415524938349,-0.6753529873599121,-0.5330119302658083,-0.6534398240448868,-0.39416227835790507,-0.2688783846270621,-0.39178389918284345,-0.4415453331356679,-0.7129890790011111,0.3501882600118362,1.0,"POLYGON ((954335.230213883 1942665.54807064, 954335.230213883 1942765.54807064, 954435.230213883 1942765.54807064, 954435.230213883 1942665.54807064, 954335.230213883 1942665.54807064))",-3.8108710478838006,0.5473108855097657,-3.340559821527801,0.19561901160397832,0.013617877679137125,0.4867780947924658,-0.3309726188879608,0.8501539637479114
29140,1.8858021668130542,0.07851114503517116,1.9664813313777678,-1.2098964814680093,"POLYGON ((954335.230213883 1942965.54807064, 954335.230213883 1943065.54807064, 954435.230213883 1943065.54807064, 954435.230213883 1942965.54807064, 954335.230213883 1942965.54807064))",서초구,서울특별시 서초구 방배동 952-4번지,126.984211703,37.485370254,954400.379719473,1943028.1689148704,"루컴즈빌딩, 대주빌딩, 정우빌딩, 명림빌딩, 이수초석빌딩",-0.04291009213330949,-0.07900419145508884,-0.04688336183099405,0.944277202377004,0.0037277877240428415,-0.0448716972342835,-0.1805538132808025,0.4401109555745855,-0.3620547072103433,-1.274435400392127,7.0,"POLYGON ((954335.230213883 1942965.54807064, 954335.230213883 1943065.54807064, 954435.230213883 1943065.54807064, 954435.230213883 1942965.54807064, 954335.230213883 1942965.54807064))",-0.6084090264482228,1.018957780212287,-0.42217815575718554,0.11790617733992487,0.01723253886114628,-0.10674859321338574,-0.06460099311665925,0.8929024226797126
29142,1.833538425645545,-0.009523602491890876,1.9196969497895937,-1.2705654119918517,"POLYGON ((954335.230213883 1943165.54807064, 954335.230213883 1943265.54807064, 954435.230213883 1943265.54807064, 954435.230213883 1943165.54807064, 954335.230213883 1943165.54807064))",서초구,서울특별시 서초구 방배동 1507번지,126.984178885,37.487451056,954398.743172846,1943259.03639996,"파아람, 호정빌딩",-0.0831314593047145,-0.5369228571997062,-0.48774290175489454,-0.21151809333244886,-0.2350062519251259,-0.24041408659111763,-0.3344088310356721,-0.4389928903215488,-0.674616641128082,-0.0483860780072693,7.0,"POLYGON ((954335.230213883 1943165.54807064, 954335.230213883 1943265.54807064, 954435.230213883 1943265.54807064, 954435.230213883 1943165.54807064, 954335.230213883 1943165.54807064))",0.30637539013581183,1.05025119077878,0.41999361664035906,0.1079132428068375,0.02680418759821337,-0.11485690342519818,0.011080594336478625,0.8834542979756528
29146,1.5799678800108512,-0.43056569274613415,-0.14647986351886952,-1.2815500068166332,"POLYGON ((954335.230213883 1943565.54807064, 954335.230213883 1943665.54807064, 954435.230213883 1943665.54807064, 954435.230213883 1943565.54807064, 954335.230213883 1943565.54807064))",서초구,서울특별시 서초구 방배동 2254번지,126.983494612,37.490745986,954340.2551040148,1943624.9195247025,"한덕빌딩, 남서울상사 방배",-0.09134097403840041,-0.6124230288733291,-0.5050385655440379,-0.4494759483314539,-0.1952172453169311,-0.2027329616761181,-0.362572017557042,-0.45031935530920164,-0.4900305814019959,0.06858682554181585,7.0,"POLYGON ((954335.230213883 1943565.54807064, 954335.230213883 1943665.54807064, 954435.230213883 1943665.54807064, 954435.230213883 1943565.54807064, 954335.230213883 1943565.54807064))",0.20663394687305353,0.8288139831755685,0.4556171750539348,0.16218287828455233,0.018652651708010805,-0.07523726543711659,0.07264565477099989,0.772037848383867
29147,1.2783291965086205,-0.5310621083379562,-1.1938135133407946,-1.2734698443795416,"POLYGON ((954335.230213883 1943665.54807064, 954335.230213883 1943765.54807064, 954435.230213883 1943765.54807064, 954435.230213883 1943665.54807064, 954335.230213883 1943665.54807064))",서초구,서울특별시 서초구 방배동 783-19번지,126.983437473,37.491909185,954335.912064482,1943753.9967943188,방배동 성원빌딩,-0.10287940028527459,-0.6909013943616639,-0.5432271356137355,-0.8574036997583195,-0.1952172453169311,-0.28599613703189203,-0.3852535293732419,-0.6218116068828184,-0.5849454568612364,0.0036018791256573293,7.0,"POLYGON ((954335.230213883 1943665.54807064, 954335.230213883 1943765.54807064, 954435.230213883 1943765.54807064, 954435.230213883 1943665.54807064, 954335.230213883 1943665.54807064))",-2.6703339681071383,0.5911286384085246,-1.840622793400211,0.2331150364189397,0.016660758775128542,0.03678252549072453,0.039575748494372724,0.6816553235828638
29148,1.0002798624154725,-0.6246430612758967,-0.4683756992860836,-1.2769260898604748,"POLYGON ((954335.230213883 1943765.54807064, 954335.230213883 1943865.54807064, 954435.230213883 1943865.54807064, 954435.230213883 1943765.54807064, 954335.230213883 1943765.54807064))",서초구,서울특별시 서초구 방배동 784-17번지,126.984076871,37.492085351,954392.542318046,1943773.2313144845,NoData,-0.08817628201446173,-0.5713857533955553,-0.5046183384187263,-0.5174639069025981,-0.2946897618374181,-0.24879226774397317,-0.3780333099816693,-0.6656817177504879,-0.786360106925706,0.4260040308306877,7.0,"POLYGON ((954335.230213883 1943765.54807064, 954335.230213883 1943865.54807064, 954435.230213883 1943865.54807064, 954435.230213883 1943765.54807064, 954335.230213883 1943765.54807064))",-7.923335513760127,0.3688955432167788,-5.956535451901089,0.255001647723345,0.020846159086659422,0.14593653761840725,0.03441395030908276,0.6026224398686486
29149,0.8567264723770494,-0.7110732437649671,-0.398006502964083,-1.2868668979847087,"POLYGON ((954335.230213883 1943865.54807064, 954335.230213883 1943965.54807064, 954435.230213883 1943965.54807064, 954435.230213883 1943865.54807064, 954335.230213883 1943865.54807064))",서초구,서울특별시 서초구 방배동 782-30번지,126.983641981,37.493237968,954354.7993527215,1943901.317684068,NoData,-0.1049996563575859,-0.7257784764522744,-0.5661282852089368,-0.721427782616031,-0.2615322563305891,-0.2609774591012872,-0.40335666728218933,-0.6691381507279407,-0.821555166027116,0.0036018791256573293,7.0,"POLYGON ((954335.230213883 1943865.54807064, 954335.230213883 1943965.54807064, 954435.230213883 1943965.54807064, 954435.230213883 1943865.54807064, 954335.230213883 1943865.54807064))",-10.515568791328509,0.21013201943894522,-7.979070332006149,0.27808081419393615,0.028512311837954833,0.19716896952350838,0.029375281643474055,0.5724689022619337
29150,0.7025474536333275,-0.7903574459642421,-0.33478644164834787,-1.2834645734167125,"POLYGON ((954335.230213883 1943965.54807064, 954335.230213883 1944065.54807064, 954435.230213883 1944065.54807064, 954435.230213883 1943965.54807064, 954335.230213883 1943965.54807064))",서초구,서울특별시 서초구 방배동 781-4번지,126.98426549,37.493866181,954410.2987775536,1943970.711788819,"덕양빌딩, 덕성빌딩",-0.07591456015049275,-0.4675368582582732,-0.4769270910886857,-0.721427782616031,-0.39416227835790507,-0.2263557358650881,-0.3561158916486392,-0.5853329449977019,-0.5850470787835697,1.6498871883350061,7.0,"POLYGON ((954335.230213883 1943965.54807064, 954335.230213883 1944065.54807064, 954435.230213883 1944065.54807064, 954435.230213883 1943965.54807064, 954335.230213883 1943965.54807064))",-10.566341861948523,0.06273130819545979,-7.976372881042985,0.3263122200076893,0.03978283121831187,0.1840749002393838,0.042649188558546845,0.5543201938971547
29151,0.8181511312534481,-1.076903439432952,-0.33201163313278576,-1.2869250869461848,"POLYGON ((954335.230213883 1944065.54807064, 954335.230213883 1944165.54807064, 954435.230213883 1944165.54807064, 954435.230213883 1944065.54807064, 954335.230213883 1944065.54807064))",서초구,서울특별시 서초구 방배동 765-14번지,126.983504489,37.494874327,954343.6413512812,1944082.928102876,"청남빌딩, 광생빌딩",-0.05398213503071484,-0.34230808169617205,-0.22941380577382683,-0.5174639069025981,-0.12890223430327313,0.04740140227204234,-0.0652994371574854,-0.15333199870806988,-0.5483615648212722,0.6534513432872425,3.0,"POLYGON ((954335.230213883 1944065.54807064, 954335.230213883 1944165.54807064, 954435.230213883 1944165.54807064, 954435.230213883 1944065.54807064, 954335.230213883 1944065.54807064))",-7.4373140521758,-0.05600772408314879,-5.556956847385483,0.37586308553994113,0.062018161924111255,0.18743297509576892,-0.015554190300641545,0.6004368514305498
29152,0.6683371940718543,-1.1864480806271123,-0.3937016152646453,-1.2874189801026281,"POLYGON ((954335.230213883 1944165.54807064, 954335.230213883 1944265.54807064, 954435.230213883 1944265.54807064, 954435.230213883 1944165.54807064, 954335.230213883 1944165.54807064))",서초구,서울특별시 서초구 방배동 764-24번지,126.983707724,37.495637869,954362.0713712368,1944167.5397406337,"솜씨, 가우디빌딩, 고산빌딩, 왕성빌딩",-0.06687883891978225,-0.35674541859927855,-0.37978630751547005,-0.10953615547573244,-0.2350062519251259,-0.1643345739689742,-0.2723285556500338,-0.4351642261003705,-0.6555320441139006,0.08158381482504774,3.0,"POLYGON ((954335.230213883 1944165.54807064, 954335.230213883 1944265.54807064, 954435.230213883 1944265.54807064, 954435.230213883 1944165.54807064, 954335.230213883 1944165.54807064))",-2.060811330093186,-0.1101451290360701,-1.4087977265886922,0.40768729863325187,0.08916686381002176,0.17962932698489026,-0.10857280794565585,0.6636173870658155
29153,0.41733922193180817,-1.222312098585229,0.598406831300317,-1.2875422335082904,"POLYGON ((954335.230213883 1944265.54807064, 954335.230213883 1944365.54807064, 954435.230213883 1944365.54807064, 954435.230213883 1944265.54807064, 954335.230213883 1944265.54807064))",서초구,서울특별시 서초구 방배동 753-9번지,126.983467061,37.496592199,954341.3787158666,1944273.5334045007,"현대자동차정비공장, 화련회관, CMS M",-0.05007006186459139,-0.21299661559999558,-0.007946246835156575,-0.14353013476130458,0.0037277877240428415,0.010688582126437696,0.05602747138470793,0.7949005067371192,-0.37682375992277334,0.4801581528441533,3.0,"POLYGON ((954335.230213883 1944265.54807064, 954335.230213883 1944365.54807064, 954435.230213883 1944365.54807064, 954435.230213883 1944265.54807064, 954335.230213883 1944265.54807064))",2.339159732960156,-0.11568202278431172,2.0006388452609833,0.41704462781869833,0.1112334539766189,0.15815129986426932,-0.17206027177789976,0.7002463378685139
29166,0.9052923787295301,0.23516691516792657,-0.6293264952017686,-1.089552052088596,"POLYGON ((954435.230213883 1942065.54807064, 954435.230213883 1942165.54807064, 954535.230213883 1942165.54807064, 954535.230213883 1942065.54807064, 954435.230213883 1942065.54807064))",서초구,서울특별시 서초구 방배동 474-36번지,126.985693606,37.477000174,954526.3198888,1942098.8465622647,NoData,-0.07973540026703307,-0.45319156266511357,-0.481706375961821,-0.21151809333244886,-0.32784726734424713,-0.20890693909465305,-0.3594413997231639,-0.5296046102227714,-0.7228294684803792,-0.1480296625120465,10.0,"POLYGON ((954435.230213883 1942065.54807064, 954435.230213883 1942165.54807064, 954535.230213883 1942165.54807064, 954535.230213883 1942065.54807064, 954435.230213883 1942065.54807064))",-3.3671431837877352,0.1307266604096031,-2.7819153126454457,0.3579754000291173,0.08752290658957718,0.6156335686712048,-0.2809356198725443,0.636947966854999
29167,1.154926506008583,0.2470536852815566,0.03660708454779893,-1.104985792295873,"POLYGON ((954435.230213883 1942165.54807064, 954435.230213883 1942265.54807064, 954535.230213883 1942265.54807064, 954535.230213883 1942165.54807064, 954435.230213883 1942165.54807064))",서초구,서울특별시 서초구 방배동 469-5번지,126.985712843,37.478380426,954528.8571249904,1942251.9671138907,NoData,-0.11511557689536032,-0.8235329219952124,-0.6062204104322391,-1.1293555340428967,-0.39416227835790507,-0.29837443760247573,-0.42377374011182917,-0.754219577865239,-0.8753809108896189,0.0036018791256573293,10.0,"POLYGON ((954435.230213883 1942165.54807064, 954435.230213883 1942265.54807064, 954535.230213883 1942265.54807064, 954535.230213883 1942165.54807064, 954435.230213883 1942165.54807064))",-4.533491667003676,0.14045690504844524,-3.924357810719624,0.3356871364112768,0.0734057036723934,0.7142746631758251,-0.3902237954845077,0.625025753341634
