grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_totarea,gwr_pp_od,gwr_pp_pop,gwr_r2
25957,0.5754735570860103,-0.5815610537645794,-0.8586094539117218,0.05748091736613231,"POLYGON ((952835.230213883 1951065.54807064, 952835.230213883 1951165.54807064, 952935.230213883 1951165.54807064, 952935.230213883 1951065.54807064, 952835.230213883 1951065.54807064))",중구,서울특별시 중구 중림동 202번지,126.966916823,37.557887172,952916.961159472,1951082.0248776309,"새마을금고, 가톨릭출판사",5.911191769132756,3.16373235952952,0.25067754020464417,-0.5117379567408437,-0.2578138706212712,-0.256200914715181,-0.365328061503225,-0.09637177158051967,-0.4776195300005529,0.16660068431562614,8.0,"POLYGON ((952835.230213883 1951065.54807064, 952835.230213883 1951165.54807064, 952935.230213883 1951165.54807064, 952935.230213883 1951065.54807064, 952835.230213883 1951065.54807064))",-1.019374935527419,1.5253008281872864,0.01491227365105107,0.026058180486153965,0.1996269229736981,0.23410405834215345,0.6506795180349714,0.7760360250794132
25958,0.5420437731012725,-0.4616298766346144,0.38473717166141735,0.24906544845915013,"POLYGON ((952835.230213883 1951165.54807064, 952835.230213883 1951265.54807064, 952935.230213883 1951265.54807064, 952935.230213883 1951165.54807064, 952835.230213883 1951165.54807064))",중구,서울특별시 중구 중림동 155-1번지,126.966360206,37.559423851,952868.7671493798,1951252.790693102,중림종합복지센터,0.5064768808053404,0.41420488759315705,-0.06425487821957104,-0.7324210924885536,0.5960805707140922,-0.27762824303935163,-0.02074471925850721,0.21477684007447298,-0.4792664059347962,-1.2662815390107924,8.0,"POLYGON ((952835.230213883 1951165.54807064, 952835.230213883 1951265.54807064, 952935.230213883 1951265.54807064, 952935.230213883 1951165.54807064, 952835.230213883 1951165.54807064))",-1.1183397869846459,1.645798247029831,-0.0006976512602206874,0.028047384220972815,0.20203463814876482,0.28193696351722886,0.8116622026710485,0.779683145510365
25960,0.7228794171340132,-0.677052676511556,0.13980642665192497,0.041185551407559036,"POLYGON ((952935.230213883 1950865.54807064, 952935.230213883 1950965.54807064, 953035.230213883 1950965.54807064, 953035.230213883 1950865.54807064, 952935.230213883 1950865.54807064))",중구,서울특별시 중구 만리동1가 53-7번지,126.967668341,37.556764847,952982.6321235785,1950957.132378858,"고봉빌딩, 세방빌딩, 해왕빌딩, DHL강북물류센타",0.27100644043044114,0.26057920407239793,-0.22653567263212293,0.3709945862499965,-0.2919696482746857,-0.23559542388649002,-0.07531687757525177,-0.1334684763978063,-0.48004140637444015,-0.4802432907860141,8.0,"POLYGON ((952935.230213883 1950865.54807064, 952935.230213883 1950965.54807064, 953035.230213883 1950965.54807064, 953035.230213883 1950865.54807064, 952935.230213883 1950865.54807064))",-0.9521880181635215,1.4173675209037646,0.040881511328178896,0.040611551381806825,0.19027680535944455,0.2305553408548386,0.6013728975489118,0.764924560756944
25961,0.582528610274039,-0.6335508482512409,0.4105404146033187,0.11519927966865569,"POLYGON ((952935.230213883 1950965.54807064, 952935.230213883 1951065.54807064, 953035.230213883 1951065.54807064, 953035.230213883 1950965.54807064, 952935.230213883 1950965.54807064))",중구,서울특별시 중구 만리동1가 53-53번지,126.967700556,37.557026075,952985.6416124024,1950986.0981938385,"오고빌딩, SKY 1004빌딩, 위너스빌딩",-0.16419772887027906,-0.15082139602898417,-0.25889559975565696,1.3861370106894626,-0.30050859268803937,-0.13631983657022442,-0.23348535815165636,-0.1547990816677462,-0.4109210546636981,-0.8364168720128669,8.0,"POLYGON ((952935.230213883 1950965.54807064, 952935.230213883 1951065.54807064, 953035.230213883 1951065.54807064, 953035.230213883 1950965.54807064, 952935.230213883 1950965.54807064))",-0.9567813068490125,1.4435750175887492,0.02890517833229892,0.03197023377306628,0.19479363170052377,0.22760256075096771,0.5784480039909423,0.7699260952028525
25962,0.5462820290674257,-0.563184179135941,0.5070751630941446,0.3316883307322855,"POLYGON ((952935.230213883 1951065.54807064, 952935.230213883 1951165.54807064, 953035.230213883 1951165.54807064, 953035.230213883 1951065.54807064, 952935.230213883 1951065.54807064))",중구,서울특별시 중구 중림동 150-1번지,126.967124109,37.558270467,952935.5103252738,1951124.4457187268,이화빌딩(중림동),0.2824730226008229,0.2968844492911434,-0.15195565979193895,-0.37932807529221757,0.02681760982384992,-0.05563683375314186,-0.1699816416171383,-0.422822773972643,-0.4241337357701274,-1.0479375811705762,8.0,"POLYGON ((952935.230213883 1951065.54807064, 952935.230213883 1951165.54807064, 953035.230213883 1951165.54807064, 953035.230213883 1951065.54807064, 952935.230213883 1951065.54807064))",-1.0217169381913205,1.537264761900212,0.012954306056366102,0.02795294654762471,0.1996626223754112,0.24884542133713394,0.6582046907831521,0.7749043184838881
25964,0.3910473200295901,-0.3518064934843079,0.9980521937313067,0.3818760126649995,"POLYGON ((952935.230213883 1951265.54807064, 952935.230213883 1951365.54807064, 953035.230213883 1951365.54807064, 953035.230213883 1951265.54807064, 952935.230213883 1951265.54807064))",중구,서울특별시 중구 중림동 441-1번지,126.967459296,37.559700878,952966.013990192,1951282.974874419,한국경제신문사,2.398884504439278,2.2710378056350224,1.7644722455061086,0.3709945862499965,-0.3147401667102954,-0.2712488783642956,0.462148359671438,0.766435754628208,-0.46869626104965273,0.07107520276053118,8.0,"POLYGON ((952935.230213883 1951265.54807064, 952935.230213883 1951365.54807064, 953035.230213883 1951365.54807064, 953035.230213883 1951265.54807064, 952935.230213883 1951265.54807064))",-1.277398722646262,1.8454777959054,-0.026082393594517073,0.03538761687492487,0.20692506832437205,0.3838996337269665,1.0830477938338086,0.7820552833875412
25967,0.55598277921389,-0.6274427818437799,0.45792443363316077,0.39506475752399783,"POLYGON ((953035.230213883 1950965.54807064, 953035.230213883 1951065.54807064, 953135.230213883 1951065.54807064, 953135.230213883 1950965.54807064, 953035.230213883 1950965.54807064))",중구,서울특별시 중구 중림동 128-104번지,126.968585396,37.557684985,953064.2073463908,1951058.758719021,NoData,0.18110458190131457,0.09917821116335371,-0.2342302170147213,-0.6000112110399276,-0.42859275888834386,-0.2902797761944011,-0.2267970052317529,-0.33518180884180304,-0.42556533380446965,-0.11997576034965757,8.0,"POLYGON ((953035.230213883 1950965.54807064, 953035.230213883 1951065.54807064, 953135.230213883 1951065.54807064, 953135.230213883 1950965.54807064, 953035.230213883 1950965.54807064))",-0.9826749036696434,1.4770602982022225,0.0286499575226749,0.03891942220724409,0.19251785814637062,0.24958728850036266,0.6307642847501359,0.7661987471784246
25968,0.5219477566350159,-0.5012085596977225,0.5480809193339605,0.4378137818105668,"POLYGON ((953035.230213883 1951065.54807064, 953035.230213883 1951165.54807064, 953135.230213883 1951165.54807064, 953135.230213883 1951065.54807064, 953035.230213883 1951065.54807064))",중구,서울특별시 중구 중림동 128-100번지,126.968633123,37.558026665,953068.6370427704,1951096.642564387,NoData,-0.33577489590503357,-0.26960786008930226,-0.35077055376368715,0.3709945862499965,-0.3602812035815148,-0.27782357832813226,-0.3861058443542319,-0.2744359547034961,-0.27396878947312203,1.3047185645577528,8.0,"POLYGON ((953035.230213883 1951065.54807064, 953035.230213883 1951165.54807064, 953135.230213883 1951165.54807064, 953135.230213883 1951065.54807064, 953035.230213883 1951065.54807064))",-1.063545993242736,1.5957770346701072,0.00934016593053548,0.03404970307425901,0.19907624000098195,0.2857223286897247,0.7363533829856423,0.7710805545457411
25969,0.39599588533958996,-0.4039228101917819,1.9124807405236983,0.48779819484244247,"POLYGON ((953035.230213883 1951165.54807064, 953035.230213883 1951265.54807064, 953135.230213883 1951265.54807064, 953135.230213883 1951165.54807064, 953035.230213883 1951165.54807064))",중구,서울특별시 중구 중림동 75번지,126.968838692,37.558696672,953087.213508884,1951170.8738522185,NoData,-0.4097777119290091,-0.3712932488119111,-0.3922517170453404,-0.2469181938435916,-0.34320331475480753,-0.2877761495052734,-0.2634872912158111,-0.527620965081478,-0.36585800826690273,-0.0995060143021373,8.0,"POLYGON ((953035.230213883 1951165.54807064, 953035.230213883 1951265.54807064, 953135.230213883 1951265.54807064, 953135.230213883 1951165.54807064, 953035.230213883 1951165.54807064))",-1.1369909949684347,1.6965803703673146,-0.010443042710503616,0.028992757127942588,0.20427087289505919,0.30172815598995006,0.8163751322500804,0.7797339179713261
25971,0.15001614973068306,-0.266219186762122,1.9764834989634905,0.5054706289319237,"POLYGON ((953035.230213883 1951365.54807064, 953035.230213883 1951465.54807064, 953135.230213883 1951465.54807064, 953135.230213883 1951365.54807064, 953035.230213883 1951365.54807064))",중구,서울특별시 중구 중림동 355번지,126.96824332,37.560781726,953035.937941348,1951402.4975147464,브라운스톤서울,1.3757409701355767,1.424226787764445,2.485232054969871,0.9006341120445005,2.98698500645311,1.7783209319927307,0.9165849914615135,5.827508278929958,-0.11798703432078927,-0.775007633870306,8.0,"POLYGON ((953035.230213883 1951365.54807064, 953035.230213883 1951465.54807064, 953135.230213883 1951465.54807064, 953135.230213883 1951365.54807064, 953035.230213883 1951365.54807064))",-1.4703945420673863,2.0734482211313945,-0.059899899133906136,0.04633260630392614,0.21341006869507442,0.5173760858557618,1.4097718460348854,0.7840098342279419
25972,-0.05025074508832516,-0.05471395041074737,-1.2308961351592849,0.5193563937456591,"POLYGON ((953035.230213883 1951765.54807064, 953035.230213883 1951865.54807064, 953135.230213883 1951865.54807064, 953135.230213883 1951765.54807064, 953035.230213883 1951765.54807064))",중구,서울특별시 중구 의주로1가 32-2번지,126.96848746,37.564318995,953059.71967285,1951794.81806158,바비엥-1,-0.12993047438001046,-0.10684829880737899,0.38305735273029473,-0.07037168524542356,0.25452279417994683,0.2677693224752485,-0.00800946510086714,2.1410232377120875,0.13711727706200075,-0.5293706813000628,8.0,"POLYGON ((953035.230213883 1951765.54807064, 953035.230213883 1951865.54807064, 953135.230213883 1951865.54807064, 953135.230213883 1951765.54807064, 953035.230213883 1951765.54807064))",-0.5526297544312223,0.4503820112230754,-0.13713952254970865,0.05825480566783694,0.35206010720098235,0.7593035682500473,0.34122490056467114,0.7592559551772503
25977,0.47670858287273593,-0.5808841776904886,0.4211691314162846,0.5292700960553107,"POLYGON ((953135.230213883 1950965.54807064, 953135.230213883 1951065.54807064, 953235.230213883 1951065.54807064, 953235.230213883 1950965.54807064, 953135.230213883 1950965.54807064))",중구,서울특별시 중구 봉래동2가 122번지,126.969514259,37.557446307,953146.097877803,1951031.815166278,NoData,-0.33689907062762,-0.4240778516384042,-0.4809040261016061,-1.0413774825353477,-0.42859275888834386,0.053748545826356645,2.7565610079114107,-0.3722785136590898,-0.012070307569453664,-0.6112496654901439,8.0,"POLYGON ((953135.230213883 1950965.54807064, 953135.230213883 1951065.54807064, 953235.230213883 1951065.54807064, 953235.230213883 1950965.54807064, 953135.230213883 1950965.54807064))",-1.0212030914388026,1.524316306007688,0.028345387720643194,0.049953261664577045,0.18863026325339305,0.2770892044660388,0.7042372679672696,0.7591807452498421
25979,0.25700408888825255,-0.36889041864252486,0.7186943740147786,0.5642632851597201,"POLYGON ((953135.230213883 1951165.54807064, 953135.230213883 1951265.54807064, 953235.230213883 1951265.54807064, 953235.230213883 1951165.54807064, 953135.230213883 1951165.54807064))",중구,서울특별시 중구 봉래동2가 122-8번지,126.970017786,37.559285519,953191.7216136132,1951235.61560958,NoData,-0.7595365724937133,-0.7624151051780024,-0.5039696757396259,-0.9531042282362636,-0.42859275888834386,-0.32956360847832517,-0.4159502278824158,-0.5670362139498453,-0.37470592995283747,2.991425638873423,8.0,"POLYGON ((953135.230213883 1951165.54807064, 953135.230213883 1951265.54807064, 953235.230213883 1951265.54807064, 953235.230213883 1951165.54807064, 953135.230213883 1951165.54807064))",-1.247512742852506,1.84363239388071,-0.019686052253081274,0.039032831348892384,0.2055123241393743,0.3619194343424181,0.9859591915162531,0.7700574798950227
25982,0.008308610187984036,-0.02159281051697478,1.5138764849795912,0.6095648945889208,"POLYGON ((953135.230213883 1951565.54807064, 953135.230213883 1951665.54807064, 953235.230213883 1951665.54807064, 953235.230213883 1951565.54807064, 953135.230213883 1951565.54807064))",중구,서울특별시 중구 순화동 214번지,126.969759673,37.562592236,953170.9945237844,1951602.607977077,프레이저플레이스센트럴서울,0.16203376071458042,0.19179404304550293,0.8568708829523966,0.10617482335274445,0.9376383472482376,-0.32956360847832517,-0.4168692668422455,3.0081587128161646,0.3244090499759479,-0.775007633870306,8.0,"POLYGON ((953135.230213883 1951565.54807064, 953135.230213883 1951665.54807064, 953235.230213883 1951665.54807064, 953235.230213883 1951565.54807064, 953135.230213883 1951565.54807064))",-1.6725495646067179,2.24445135462837,-0.11898421708635375,0.0675409646123285,0.2441534360093812,0.7078758331039866,1.6490785751474495,0.7741310283530973
25987,-0.3972583069637717,0.2697560285770619,-0.9745966579063836,0.671262012101749,"POLYGON ((953135.230213883 1952065.54807064, 953135.230213883 1952165.54807064, 953235.230213883 1952165.54807064, 953235.230213883 1952065.54807064, 953135.230213883 1952065.54807064))",중구,서울특별시 중구 정동 27-14번지,126.969475578,37.567448411,953148.9455325848,1952141.5183926392,오송빌딩,-0.0815949762185173,-0.011548948990054717,-0.08447513697756066,0.062038196203202445,0.14067020200189842,-0.2892173427944478,0.2876247367894927,-0.06545785089944749,-0.4250594307397021,-0.9933515917105221,8.0,"POLYGON ((953135.230213883 1952065.54807064, 953135.230213883 1952165.54807064, 953235.230213883 1952165.54807064, 953235.230213883 1952065.54807064, 953135.230213883 1952065.54807064))",-0.020703009581299305,-1.373339828358913,0.049213271716417026,0.3048834676282282,0.12891715546383928,1.5669708698058455,-0.6925534716178469,0.7916772670623997
25994,-0.0021402659526497847,-0.03074394603559022,3.0572934988736775,0.7007692534539023,"POLYGON ((953235.230213883 1951365.54807064, 953235.230213883 1951465.54807064, 953335.230213883 1951465.54807064, 953335.230213883 1951365.54807064, 953235.230213883 1951365.54807064))",중구,서울특별시 중구 순화동 216번지,126.971492273,37.560760289,953322.8700109248,1951398.500658359,AIA Tower(에이아이에이타워),0.48993143783470217,0.22305354997632038,1.5381465779133945,0.41513121339953846,3.328542782987255,0.7292370315312046,-0.4168692668422455,4.8773689267972005,0.502013317394346,-1.3481605232008733,2.0,"POLYGON ((953235.230213883 1951365.54807064, 953235.230213883 1951465.54807064, 953335.230213883 1951465.54807064, 953335.230213883 1951365.54807064, 953235.230213883 1951365.54807064))",-1.8231203637837006,2.54608704307476,-0.0986443667940482,0.06103519253472008,0.2236304561778214,0.5682147233010667,1.7145024088066825,0.7648133796747978
25995,-0.007656709570202364,0.0432006846881951,2.145566598694592,0.701760935980701,"POLYGON ((953235.230213883 1951465.54807064, 953235.230213883 1951565.54807064, 953335.230213883 1951565.54807064, 953335.230213883 1951465.54807064, 953235.230213883 1951465.54807064))",중구,서울특별시 중구 순화동 7번지,126.970989334,37.56157986,953278.962549998,1951489.6778795675,NoData,5.850799497071523,3.182460646703672,2.2541596199902436,-0.02623505809588156,2.303869453384819,2.142180550100061,1.6465044892553973,3.815012042592152,0.6957634273053257,0.9444510341213962,2.0,"POLYGON ((953235.230213883 1951465.54807064, 953235.230213883 1951565.54807064, 953335.230213883 1951565.54807064, 953335.230213883 1951465.54807064, 953235.230213883 1951465.54807064))",-1.9392279342740006,2.6404153282386966,-0.12955569078183315,0.07155861206234777,0.2378098400930962,0.6624262622125255,1.8608768092918015,0.7645060188651344
25997,-0.13160772237624277,0.1845387045192093,0.22887041799549687,0.6883466007447004,"POLYGON ((953235.230213883 1951665.54807064, 953235.230213883 1951765.54807064, 953335.230213883 1951765.54807064, 953335.230213883 1951665.54807064, 953235.230213883 1951665.54807064))",중구,서울특별시 중구 순화동 2-6번지,126.971286767,37.56390818,953306.6845647022,1951747.845637296,알라딘빌딩,0.10389786791796782,0.23713046746705604,0.07652243410412372,-0.5117379567408437,0.25452279417994683,-0.015438260604683984,-0.08326937796234954,0.7754007916257191,-0.3533934178626297,-0.20185474453973862,2.0,"POLYGON ((953235.230213883 1951665.54807064, 953235.230213883 1951765.54807064, 953335.230213883 1951765.54807064, 953335.230213883 1951665.54807064, 953235.230213883 1951665.54807064))",-1.957282710144661,2.512264912621657,-0.1625508009548707,0.09240839089649684,0.3000269786985778,0.5639732699237636,1.1814627533538045,0.759342554906508
26001,-0.4533214478483782,0.3964204783549875,-0.9927877218313582,0.7616800886028064,"POLYGON ((953235.230213883 1952065.54807064, 953235.230213883 1952165.54807064, 953335.230213883 1952165.54807064, 953335.230213883 1952065.54807064, 953235.230213883 1952065.54807064))",중구,서울특별시 중구 정동 17-4번지,126.97064668,37.567180345,953252.1997594964,1952111.194543165,"이화정동빌딩, 주한카나다대사관",0.5970893783555304,0.6235088478193661,0.22145833315500849,-0.02623505809588156,0.7668594589811649,0.12072711063910865,0.18576896178436728,0.3812483029420474,-0.32526736024055247,-1.2253420469157519,2.0,"POLYGON ((953235.230213883 1952065.54807064, 953235.230213883 1952165.54807064, 953335.230213883 1952165.54807064, 953335.230213883 1952065.54807064, 953235.230213883 1952065.54807064))",-0.15624287067293569,-1.2654847999950414,0.05178096510153907,0.30952747301920935,0.14769534233600629,1.5845942695159412,-0.8249981783619919,0.7956023266619319
