,id,name,gu_nm,platplc,y,x,est_yyyymmdd,lcd,qr,count,x_5179,y_5179
0,301, 경복궁역 7번출구 앞,종로구,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞,37.57579422,126.9714508,2015-10-07,20.0,0.0,20.0,953328.5887398667,1953066.4630053833
1,302, 경복궁역 4번출구 뒤,종로구,서울특별시 종로구 사직로 지하130 경복궁역 4번출구 뒤,37.57594681,126.9740601,2015-10-07,0.0,12.0,12.0,953559.0889280764,1953082.0991731766
2,303, 광화문역 1번출구 앞,종로구,서울특별시 종로구 세종대로 지하189 세종로공원,37.57176971,126.9746628,2015-10-07,0.0,8.0,8.0,953609.7170859175,1952618.3720647956
3,305, 종로구청 옆,종로구,서울특별시 종로구 세종로 84-1,37.57255936,126.9783325,2015-01-07,0.0,16.0,16.0,953934.2613277426,1952704.174484038
4,307, 서울역사박물관 앞,종로구,서울특별시 종로구 새문안로 55 서울역사박물관 앞,37.56999969,126.9710999,2015-10-07,0.0,11.0,11.0,953293.9849653029,1952423.7618563143
5,308, 광화문 S타워 앞,종로구,서울특별시 종로구 새문안로 82 광화문S타워 앞,37.56996918,126.973938,2015-10-07,0.0,31.0,31.0,953544.5942697661,1952418.9700154709
6,309, 광화문역 6번출구 옆 B,종로구,서울특별시 종로구 새문안로 102-2 가로판매대,37.56996155,126.9761581,2015-10-07,0.0,13.0,13.0,953740.6432333359,1952417.0282328518
7,314, 국립현대미술관,종로구,서울특별시 종로구 삼청로 30 국립현대미술관 서울관,37.5797081,126.9808579,2015-10-07,0.0,10.0,10.0,954161.6502269654,1953496.0581399712
8,316, 종각역 1번출구 앞,종로구,서울특별시 종로구 종로 47 종각역 1번출구 앞,37.57039642,126.9817886,2015-10-07,0.0,8.0,8.0,954238.1302413609,1952462.5179496547
9,326, 안국역 5번출구 앞,종로구,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞,37.57624054,126.9861603,2015-10-07,19.0,0.0,19.0,954627.7319322369,1953108.7748054138
10,327, 낙원상가 옆,종로구,서울특별시 종로구 삼일대로 428 낙원상가 옆,37.57335663,126.9874649,2015-10-07,0.0,10.0,10.0,954741.1841022592,1952788.189606057
11,328, 탑골공원 앞,종로구,서울특별시 종로구 종로 99 탑골공원 앞,37.57039642,126.9881897,2015-10-07,0.0,11.0,11.0,954803.3982685712,1952459.4198056657
12,329, 청계2가 사거리 옆,종로구,서울특별시 종로구 청계천로 93 파고다타워,37.56848526,126.9878845,2015-10-07,8.0,0.0,8.0,954775.2911202754,1952247.5328149942
13,334, 종로3가역 2번출구 뒤,종로구,서울특별시 종로구 종로 지하129 종로3가역 2번출구 뒤,37.5705986,126.9917908,2015-10-07,0.0,10.0,10.0,955121.5252843492,1952480.1246735095
14,335, 종로3가역 15번출구 앞,종로구,서울특별시 종로구 종로 지하129 15번출구 앞,37.57019806,126.9912567,2015-10-07,0.0,10.0,10.0,955074.119554359,1952435.941948394
15,337, 창경궁 입구,종로구,서울특별시 종로구 창경궁로 185 창경궁 입구,37.57897949,126.9964752,2015-10-07,5.0,0.0,5.0,955540.1768041556,1953407.7168498873
16,338, 세운스퀘어 앞,종로구,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.57095718,126.9971237,2015-10-07,18.0,0.0,18.0,955592.6742119294,1952517.3736787424
17,339, 종로4가 사거리,종로구,서울특별시 종로구 종로 185 종로4가 사거리,37.57106781,126.9981918,2015-10-07,10.0,0.0,10.0,955687.0607268524,1952529.143285693
18,340, 혜화동 로터리,종로구,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.58562851,127.000679,2015-10-07,0.0,8.0,8.0,955915.2839307034,1954143.4131292654
19,341, 혜화역 3번출구 뒤,종로구,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.58156967,127.0017853,2015-10-07,0.0,8.0,8.0,956010.5707603615,1953692.5852663368
20,342, 대학로 마로니에공원,종로구,서울특별시 종로구 대학로 104 대학로 마로니에공원,37.57978439,127.002533,2015-10-07,0.0,22.0,22.0,956075.5398612261,1953494.167083386
21,343, 예일빌딩(율곡로) 앞,종로구,서울특별시 종로구 충신동 60,37.57561111,127.0046997,2015-10-07,0.0,6.0,6.0,956264.4116004211,1953030.150946521
22,344, 성균관대 E하우스 앞,종로구,서울특별시 종로구 율곡로 259 성균관대 E하우스 앞,37.57403564,127.0067215,2015-10-07,10.0,0.0,10.0,956442.0223547517,1952854.4210192717
23,345, 서울보증보험본사 앞,종로구,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.57330704,127.0007095,2015-10-07,18.0,0.0,18.0,955910.7116341335,1952776.3905067705
24,348, 독립문역 사거리,종로구,서울특별시 종로구 교북동 10-1 독립문역 사거리,37.57202911,126.9607849,2016-06-01,14.0,0.0,14.0,952384.3749510845,1952654.0934822052
25,349, 사직동주민센터,종로구,서울특별시 종로구 사직로9길 5 사직동주민센터,37.57633209,126.9685898,2016-06-01,7.0,0.0,7.0,953076.2952946249,1953127.5622105508
26,351, 청운초교 앞 삼거리,종로구,서울특별시 종로구 청운동 108-22 청운초교 앞 삼거리,37.58507919,126.9706192,2016-06-01,8.0,0.0,8.0,953260.9619198748,1954097.000974525
27,352, 중앙고입구 삼거리,종로구,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리,37.58341599,126.9852371,2016-06-01,10.0,0.0,10.0,954550.57443869,1953905.303527298
28,353, 재동초교 앞 삼거리,종로구,서울특별시 종로구 재동 19 재동초교 앞 삼거리,37.57938766,126.9849472,2016-06-01,8.0,0.0,8.0,954522.5280884148,1953458.519407489
29,354, 포르투갈 대사관 앞,종로구,서울특별시 종로구 창덕궁1길 3 포르투갈 대사관 앞,37.57915497,126.9889603,2016-06-01,10.0,0.0,10.0,954876.733659418,1953430.768451301
30,355, 서울사대부속초교 앞,종로구,서울특별시 종로구 연건동 178-3 서울사대부속초교 앞,37.57650757,127.0024567,2016-06-01,0.0,15.0,15.0,956066.8775154962,1953130.6553217282
31,356, KT혜화지사 앞,종로구,서울특별시 종로구 대학로 65 KT혜화지사 앞,37.57714462,127.0020599,2016-06-01,0.0,15.0,15.0,956032.2143948249,1953201.5185667367
32,358, 성대입구 사거리,종로구,서울특별시 종로구 창경궁로 234 성대입구 사거리,37.58250046,126.9985352,2016-06-01,13.0,0.0,13.0,955724.1553932007,1953797.3789004125
33,359, 원남동사거리,종로구,서울특별시 종로구 율곡로 169 원남동사거리,37.57606125,126.9976807,2016-06-01,8.0,0.0,8.0,955644.8887183352,1953083.382299748
34,361, 동묘앞역 1번출구 뒤,종로구,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤,37.57324219,127.0159073,2016-06-01,10.0,0.0,10.0,957252.7076725614,1952762.1728532843
35,362, 청계8가 사거리,종로구,서울특별시 종로구 청계천로 407 청계8가 사거리,37.57222366,127.0227051,2016-06-01,10.0,0.0,10.0,957852.4098005297,1952646.1010538808
36,363, 신설동역 11번출구 뒤,종로구,서울특별시 종로구 종로 411-3 가로판매,37.57559204,127.02285,2016-06-01,13.0,0.0,13.0,957867.103078624,1953019.7410881293
37,364, 창신역 1번출구 앞,종로구,서울특별시 종로구 지봉로 87 창신역 1번출구 앞,37.57933426,127.0150833,2016-06-01,0.0,8.0,8.0,957183.4331884533,1953438.4334164944
38,367, 독립문역 3-1번출구,종로구,서울특별시 종로구 무악동 41-7 독립문역 3번출구 뒤,37.57384872,126.9586945,2016-06-01,0.0,13.0,13.0,952200.942864508,1952857.0320370293
39,368, SK 서린빌딩 앞,종로구,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.5692482,126.9805374,2016-06-01,15.0,0.0,15.0,954126.935087882,1952335.7386052385
40,369, 광화문 시민열린마당,종로구,서울특별시 종로구 세종로 76-5 광화문 시민열린마당,37.57549286,126.9785004,2016-06-01,0.0,12.0,12.0,953950.8942146926,1953029.5500025512
41,385, 종각역 5번출구,종로구,서울특별시 종로구 서린동 26-1 종각역 5번출구,37.56983566,126.9826584,2016-07-06,10.0,0.0,10.0,954314.5979822078,1952399.8811104777
42,388, 동성중학교 앞,종로구,서울특별시 종로구 혜화동 56 동성중학교 앞,37.58573532,127.0016098,2016-09-02,10.0,0.0,10.0,955997.5270486234,1954154.8267633158
43,393, 동대문역 8번 출구,종로구,서울특별시 종로구 율곡로 지하 308 동대문역 8번출구,37.57014084,127.0093765,2018-01-26,12.0,0.0,12.0,956674.2120882235,1952421.0847009579
44,394, 경희궁 자이 3단지,종로구,서울특별시 종로구 경교장길 35 경희궁자이 3단지,37.56748962,126.9659195,2018-01-26,0.0,15.0,15.0,952834.9289512411,1952147.8692236643
45,395, 경희궁 자이 2단지,종로구,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.56885529,126.9645615,2018-01-26,8.0,0.0,8.0,952715.8653179584,1952300.0661914393
46,397, 종묘공영주차장 건너편,종로구,서울특별시 종로구 종로 지하 200 종묘공영주차장 건너편,37.57048035,126.9966354,2018-04-30,13.0,0.0,13.0,955549.2703911214,1952464.7026171589
47,446, 상명대입구,종로구,서울특별시 종로구 홍지문길 1 상명대 입구,37.60012817,126.9578323,2017-08-01,13.0,0.0,13.0,952141.6360646588,1955773.0594306397
48,447, 신영동삼거리,종로구,서울특별시 종로구 진흥로 499 신영동 삼거리,37.60399246,126.9619446,2017-08-01,0.0,6.0,6.0,952507.0975073744,1956199.698326986
49,449, 일성아파트,종로구,서울특별시 종로구 평창문화로 119 일성아파트,37.60871887,126.9728622,2017-08-01,10.0,0.0,10.0,953473.7199261773,1956718.6076380834
50,450, 효자동 삼거리,종로구,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2,37.58360291,126.9725494,2017-09-07,0.0,51.0,51.0,953430.4608883676,1953932.255761719
51,451, 청와대앞길,종로구,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.58351517,126.9796677,2017-09-07,8.0,0.0,8.0,954058.8986669495,1953919.0162983069
52,452, 동대문 종합시장 버스정류장,종로구,서울특별시 종로구 종로 239 동대문 종합시장 버스정류장,37.57123947,127.0044098,2018-10-23,0.0,13.0,13.0,956236.2547275049,1952545.273898513
53,453, 종로오가 지하쇼핑센터 14번출구,종로구,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구,37.57114029,127.0006714,2018-08-31,10.0,0.0,10.0,955906.069762098,1952536.0181040703
54,454, 종로2가 버스정류장 (종각방향),종로구,서울특별시 종로구 종로 79-1 종로2가 버스정류장 (종각방향),37.57035828,126.9863815,2018-08-31,13.0,0.0,13.0,954643.6967167058,1952456.059628058
55,455, 종로6가역 버스정류장(동대문 방향),종로구,서울특별시 종로구 종로 254-1 삼익한의원,37.570961,127.0060577,2018-08-30,8.0,0.0,8.0,956381.6132376785,1952513.6127926996
56,456, 숭인2동 주민센터 입구,종로구,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면),37.57447052,127.0198288,2018-08-30,10.0,0.0,10.0,957599.6901161032,1952896.6730961183
57,457, 종로꽃시장 입구 옆,종로구,서울특별시 종로구 율곡로 지하 308 종로?시장 입구 옆,37.57131958,127.0072098,2018-08-30,10.0,0.0,10.0,956483.5606106004,1952552.8612825426
58,458, 광화문역 5번출구,종로구,서울특별시 종로구 세종대로 152 일민미술관,37.56989288,126.9775696,2018-08-31,21.0,0.0,21.0,953865.2483153859,1952408.7156842405
59,461, 서울지방경찰청,종로구,서울특별시 종로구 사직로8길 31 서울지방경찰청,37.57436371,126.9723663,2018-10-29,10.0,0.0,10.0,953408.5376064006,1952907.3002997024
60,462, 신영동삼거리(북악터널방향),종로구,서울특별시 종로구 평창문화로 6-4 신영동삼거리(북악터널방향),37.60351181,126.9620667,2019-06-20,10.0,0.0,10.0,952517.569560566,1956146.3104470596
61,464, 삼청동 골목,종로구,서울특별시 종로구 팔판길 46 삼청동 골목,37.58419037,126.9816971,2019-08-16,0.0,10.0,10.0,954238.4927360619,1953992.9360605406
62,465, 삼청공원 앞,종로구,서울특별시 종로구 삼청동 25-32,37.58760452,126.9835968,2019-11-20,5.0,0.0,5.0,954408.3028220059,1954370.7966245767
63,486, 평창동주민센터 앞,종로구,서울특별시 종로구 평창문화로 65 평창동 주민센터,37.60627365,126.9683228,2019-07-01,5.0,0.0,5.0,953071.5237830589,1956449.5798124385
64,3401,창신두산아파트,종로구,서울특별시 종로구 지봉로5길 7 두산아파트,37.57376099,127.0139389,2020-06-11,0.0,10.0,10.0,957079.1868758729,1952820.6285053957
65,3402,이화공영주차장,종로구,서울특별시 종로구 이화동 13-2,37.57660675,127.0055695,2020-04-19,0.0,10.0,10.0,956341.7977410996,1953140.207834799
66,3403,서울특별시 교육청,종로구,서울특별시 종로구 송월길 48 서울특별시교육청,37.5695076,126.9670105,2020-02-26,0.0,10.0,10.0,952932.5466075232,1952371.2073443457
67,3404,서울특별시 중부교육지원청,종로구,서울특별시 종로구 대학로 8 수도빌딩,37.57185364,127.0023575,2020-02-03,0.0,10.0,10.0,956055.3833689622,1952614.3708781968
68,3405,파크팰리스,종로구,서울특별시 종로구 사직로8길 20 경희궁 파크팰리스,37.57455063,126.9705505,2020-02-11,0.0,12.0,12.0,953248.3133042417,1952928.9401651719
69,3407,안국동사거리(신),종로구,서울특별시 종로구 안국동 175-92,37.57580566,126.9833908,2020-02-10,0.0,18.0,18.0,954382.9168781507,1953061.8680108297
70,3408,종로타워빌딩,종로구,서울특별시 종로구 공평동 70-4,37.57051086,126.9833679,2020-02-10,0.0,13.0,13.0,954377.6648095597,1952474.446548568
71,3410,종로3가역 8번출구,종로구,서울특별시 종로구 돈화문로10길 2,37.5724678,126.99189,2020-02-11,0.0,10.0,10.0,955131.4068143701,1952687.455916292
72,3411,종묘,종로구,서울특별시 종로구 종로 153-2 가로판매대,37.5707016,126.994812,2020-02-10,0.0,10.0,10.0,955388.3818933625,1952490.1133514293
73,3412,세운상가,종로구,서울특별시 종로구 종로 152,37.5703125,126.994545,2020-02-11,0.0,15.0,15.0,955364.5715645205,1952447.0714149163
74,3413,종로플레이스,종로구,서울특별시 종로구 창경궁로 120 종로플레이스,37.57320023,126.997963,2020-02-04,0.0,22.0,22.0,955668.1201086927,1952765.8327695823
75,3414,종로5가역 4번출구,종로구,서울특별시 종로구 종로5가 79-2,37.57117462,127.0022278,2020-02-11,0.0,10.0,10.0,956043.5309766578,1952539.0976209792
76,3415,동대문역6번출구,종로구,서울특별시 종로구 종로 302 1호선 동대문역,37.57146072,127.010788,2020-02-26,0.0,15.0,15.0,956799.6214460856,1952566.8689397494
77,3416,동묘앞역 6번출구,종로구,서울특별시 종로구 창신동 397-6,37.5715332,127.0156174,2020-02-04,0.0,15.0,15.0,957226.1307742518,1952572.700833658
78,3417,창신3동주민센터,종로구,서울특별시 종로구 창신동 23-825,37.57772446,127.0152512,2020-02-03,0.0,12.0,12.0,957197.3367798984,1953259.757408
79,3418,창신역2번 출구,종로구,서울특별시 종로구 창신동 1-105,37.57998657,127.0150604,2020-02-03,0.0,10.0,10.0,957181.7847494547,1953510.81449782
80,3419,국립어린이과학관,종로구,서울특별시 종로구 와룡동 2-85,37.58194733,126.9973679,2020-02-10,0.0,14.0,14.0,955620.7619138539,1953736.5625457668
81,3420, 성균관대입구사거리,종로구,서울특별시 종로구 명륜2가 197-4,37.58327484,126.9988556,2020-02-04,0.0,10.0,10.0,955752.9029962948,1953883.1417586873
82,3421,혜화역 1번출구,종로구,서울특별시 종로구 대학로 144 중원빌딩,37.58385468,127.0018539,2020-02-04,0.0,10.0,10.0,956017.9721039728,1953946.064230147
83,3422,성균관대 정문,종로구,서울특별시 종로구 명륜2가 133,37.58479691,126.9971314,2020-02-04,0.0,23.0,23.0,955601.5727173995,1954052.821856852
84,3423,현대그룹(본사),종로구,서울특별시 종로구 연지동 1-38,37.57583618,127.0006943,2020-02-04,0.0,20.0,20.0,955910.8605479753,1953056.9934239627
85,3425,광화문 풍림스페이스본 1단지앞,종로구,서울특별시 종로구 사직동 9-2,37.57529068,126.968956,2020-05-04,0.0,7.0,7.0,953107.9780717958,1953011.8398291061
86,3426,독립문역 2번출구 뒤,종로구,서울특별시 종로구 무악동 32-3,37.57501602,126.9575501,2020-02-11,0.0,10.0,10.0,952100.6354895663,1952987.1213302854
87,3427,인왕산 아이파크 정문,종로구,서울특별시 종로구 무악동 60-5,37.57666779,126.9558487,2020-02-13,0.0,8.0,8.0,951951.4588087554,1953171.2463130176
88,3428,서울미술관,종로구,서울특별시 종로구 부암동 202-1,37.59512711,126.9634934,2020-02-13,0.0,10.0,10.0,952638.1879847385,1955215.3429370327
89,3429,HW컨벤션센터 앞,종로구,서울특별시 종로구 부암동 134-2,37.59725952,126.963089,2020-02-13,0.0,10.0,10.0,952603.8406297902,1955452.1287063388
90,3430,구기치안센터 앞,종로구,서울특별시 종로구 비봉길 12,37.60950089,126.9566803,2020-02-13,0.0,8.0,8.0,952045.962968548,1956813.5120734125
91,3431,로제우스 레포츠센터,종로구,서울특별시 종로구 구기동 110-22,37.60760117,126.9576874,2020-02-13,0.0,10.0,10.0,952133.6340154011,1956602.231855474
92,3432,종로2가 사거리,종로구,서울특별시 종로구 종로 98 와이.비.엠 종로빌딩,37.56999207,126.9883423,2020-02-10,0.0,15.0,15.0,954816.6297880989,1952414.4857616723
93,4703, 쌍용아파트2단지 정문,종로구,서울특별시 종로구 낙산길198(창신3동),37.58131409,127.0126801,2020-09-21,0.0,8.0,8.0,956972.3765314164,1953659.1840244767
94,4707, 청계3가 사거리,종로구,서울특별시 종로구 관수동91-1,37.56855774,126.9921188,2020-09-22,0.0,5.0,5.0,955149.2664189849,1952253.544688342
95,4708, 조계사앞사거리,종로구,서울특별시 종로구 삼봉로95(견지동110),37.5721817,126.9828339,2020-09-22,0.0,6.0,6.0,954331.5286983312,1952660.077558773
96,4710, 자교교회 앞,종로구,서울특별시 종로구 자하문로 56 자교교회,37.58114624,126.9712372,2020-11-05,0.0,8.0,8.0,953313.0694525667,1953660.3508257293
97,4711, 올림픽기념 국민생활관 로터리,종로구,서울특별시 종로구 혜화로 50,37.58983612,126.9993439,2020-09-10,0.0,10.0,10.0,955799.8962720593,1954610.8554886207
98,4705, 웰니스센터(민방위교육장 앞),종로구,서울특별시 종로구 운니동 98-7,37.57752991,126.9891281,2020-12-22,0.0,6.0,6.0,954890.5696052487,1953250.3951662418
99,4709, 천지인 오피스텔 앞,종로구,서울특별시 종로구 평창동 290-15,37.60469818,126.9645157,2021-02-02,0.0,5.0,5.0,952734.4907867434,1956276.6976349656
100,4713, 현대 뜨레비앙 아파트 앞,종로구,서울특별시 종로구 돈화문로11가길 59,37.57528305,126.9906235,2021-02-02,0.0,7.0,7.0,955021.2612012915,1953000.399842125
101,4715, 돈의문 박물관 마을,종로구,서울특별시 종로구 새문안로 39-1 동서한의원,37.56883621,126.9695511,2021-08-18,0.0,15.0,15.0,953156.4841289015,1952295.450321123
102,4718, 광화문역 6번출구 옆 A,종로구,서울특별시 종로구 세종로 208,37.56993103,126.9764328,2022-06-07,0.0,10.0,10.0,953764.882710728,1952413.506987292
103,4719, 종로문화원 건너편,종로구,서울특별시 종로구 중학동 10-3,37.57571411,126.9805069,2022-06-24,0.0,15.0,15.0,954128.2078064332,1953053.1150974135
104,300, 정동사거리,중구,서울특별시 중구 정동길 2-1 정동사거리,37.56805038,126.9692307,2015-10-07,0.0,6.0,6.0,953127.6972108613,1952208.4260513657
105,310, 청계광장 옆,중구,서울특별시 중구 세종대로 136 청계광장 옆,37.56887817,126.9774704,2015-10-07,0.0,8.0,8.0,953855.8620934426,1952296.1872460318
106,318, 광교사거리 남측,중구,서울특별시 중구 남대문로 125 DGB금융센터,37.56863403,126.9823151,2015-10-07,0.0,10.0,10.0,954283.547179244,1952266.7330910265
107,320, 을지로입구역 4번출구 앞,중구,서울특별시 중구 을지로 55 명동금융센터 앞,37.56622314,126.9835892,2015-10-07,0.0,17.0,17.0,954394.593119026,1951998.6376116325
108,321, KEB 하나금융그룹 명동사옥 옆,중구,서울특별시 중구 을지로 66 한국외환은행 본점 앞,37.56546402,126.9841385,2015-10-07,15.0,0.0,15.0,954442.6410711658,1951914.150574192
109,322, 명동성당 앞,중구,서울특별시 중구 명동길 74 명동성당 앞,37.56447601,126.986969,2015-10-07,10.0,0.0,10.0,954692.0148080478,1951803.1673840608
110,324, 신세계백화점 본점 앞,중구,서울특별시 중구 충무로1가 53-6,37.56143188,126.9806976,2015-10-07,0.0,8.0,8.0,954136.2902969533,1951468.4783666362
111,331, 을지로2가 사거리 북측,중구,서울특별시 중구 을지로 79 을지로2가 사거리 북측,37.56638336,126.9872055,2015-10-07,0.0,10.0,10.0,954714.0559744695,1952014.6643860163
112,332, 을지로2가 사거리 남측,중구,서울특별시 중구 을지로 100 을지로2가 사거리 남측,37.56599045,126.987793,2015-10-07,0.0,5.0,5.0,954765.7020802576,1951970.7900167606
113,336, 충무로역 6번출구 앞,중구,서울특별시 중구 퇴계로 214 충무로역 3.4호선,37.56144714,126.9931107,2015-10-07,0.0,8.0,8.0,955232.6061555094,1951464.1862649913
114,346, 맥스타일 앞,중구,서울특별시 중구 마장로 3 맥스타일,37.56918335,127.0098801,2015-10-07,0.0,10.0,10.0,956718.1300082619,1952314.623886632
115,347, 동대문역사문화공원역 9번출구 앞,중구,서울특별시 중구 장충단로 지하230 동대문역사문화공원역 9번출구 앞,37.56533051,127.007843,2015-10-07,18.0,0.0,18.0,956535.9964580873,1951888.1109141032
116,370, 시청역(2호선) 9번출구 뒤,중구,서울특별시 중구 서소문로 지하127 시청역(2호선) 9번출구 뒤,37.56322861,126.9748383,2016-06-15,0.0,24.0,24.0,953619.9192215331,1951670.6920587206
117,371, 동대입구역 6번출구 뒤,중구,서울특별시 중구 동호로 지하256 동대입구역 6번출구 뒤,37.55887222,127.0055389,2016-06-15,0.0,10.0,10.0,956328.7428163448,1951172.6648276187
118,372, 약수역 3번출구 뒤,중구,서울특별시 중구 다산로 지하122 약수역 4번출구 뒤,37.55429459,127.0112,2016-06-15,10.0,0.0,10.0,956826.0984957101,1950662.1854825742
119,374, 청구역 2번출구 앞,중구,서울특별시 중구 청구로 77 청구역 5.6호선,37.5604744,127.0140762,2016-06-15,12.0,0.0,12.0,957083.6886918612,1951346.485861294
120,379, 서울역9번출구,중구,서울특별시 중구 세종대로 지하2 서울역9번출구,37.55599976,126.9733582,2016-06-15,7.0,0.0,7.0,953484.7082016661,1950869.4189079886
121,380, CJ제일제당 앞,중구,서울특별시 중구 동호로 330 CJ제일제당 앞,37.56386566,127.0027466,2016-06-15,8.0,0.0,8.0,956085.053789068,1951727.9625092503
122,381, 장충체육관,중구,서울특별시 중구 장충동2가 200-99 장충체육관,37.55853271,127.0069885,2016-06-15,15.0,0.0,15.0,956456.5760623696,1951134.3254020938
123,382, 약수역 10번출구 앞,중구,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.55519867,127.0100479,2016-06-15,7.0,0.0,7.0,956724.8599163793,1950763.0181719002
124,383, 신당역 12번 출구 뒤,중구,서울특별시 중구 신당동 99 신당역 5번 출구,37.5658493,127.0164032,2016-06-15,22.0,0.0,22.0,957292.2767588148,1951941.7433546681
125,384, 종로학원본원,중구,서울특별시 중구 청파로 456 종로학원본원 앞,37.55978012,126.9685059,2016-06-15,10.0,0.0,10.0,953058.5004415032,1951291.2431437387
126,387, 훈련원공원주차장 앞,중구,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.56699371,127.0034638,2016-07-06,10.0,0.0,10.0,956150.2273723573,1952074.6689792944
127,389, 을지로4가역 1번출구,중구,서울특별시 중구 을지로 지하 178 을지로4가역 1번출구,37.5667305,126.9966049,2017-08-03,10.0,0.0,10.0,955544.3483449884,1952048.689773569
128,390, 충무로역 1번출구,중구,서울특별시 중구 퇴계로 212 충무로역 1번출구,37.56138992,126.9953537,2017-08-03,12.0,0.0,12.0,955430.6704296205,1951456.771955138
129,391, 시립미술관,중구,서울특별시 중구 덕수궁길 61 서울시립미술관,37.56505203,126.9734039,2017-09-04,0.0,8.0,8.0,953494.3716538002,1951873.700365544
130,398, 을지로3가역 3번출구,중구,서울특별시 중구 을지로 지하 129 을지로3가역 3번출구,37.56655884,126.9924393,2018-10-26,8.0,0.0,8.0,955176.371990693,1952031.6237186245
131,399, 서울역 센트럴 자이아파트,중구,서울특별시 중구 만리재로 175 서울역 센트럴 자이아파트,37.55410767,126.9654083,2018-10-12,15.0,0.0,15.0,952781.339389115,1950663.4649490244
132,428, 명보사거리,중구,서울특별시 중구 을지로 지하 129 명보사거리,37.56439972,126.9914322,2018-10-22,10.0,0.0,10.0,955086.1361848857,1951792.5609783216
133,429, 송도병원,중구,서울특별시 중구 다산로 59-1 송도병원,37.54988861,127.0073471,2018-10-22,8.0,0.0,8.0,956483.2221116936,1950175.142011643
134,430, 장충동먹자골목 앞,중구,서울특별시 중구 장충단로 192 KEB하나은행 장충동지점,37.56207275,127.0063171,2018-11-02,6.0,0.0,6.0,956399.3397250049,1951527.385849174
135,431, 청계천 영도교,중구,서울특별시 중구 청계천로 400 롯데캐슬베네치아,37.5710144,127.0197449,2018-10-23,0.0,25.0,25.0,957590.3216510486,1952513.2716538035
136,433, 을지로입구역 2번출구,중구,서울특별시 중구 을지로 지하 42 을지로입구역 1번출구,37.56634521,126.9822922,2018-12-14,12.0,0.0,12.0,954280.1259147618,1952012.8108985347
137,434, 신당 래미안 버스정류장,중구,서울특별시 중구 퇴계로90길 74 신당 레미안 버스정류장 (112동 인근),37.56148911,127.0239334,2018-12-06,10.0,0.0,10.0,957954.8423699256,1951454.60728442
138,435, SK 남산빌딩,중구,서울특별시 중구 퇴계로 33 SK 남산빌딩,37.55686188,126.9756165,2018-12-06,10.0,0.0,10.0,953684.7061200227,1950963.9515729086
139,826, 서울역 서부교차로2,중구,서울특별시 중구 퇴계로 33 서울역 서부교차로2,37.55536652,126.9686432,2017-08-03,20.0,0.0,20.0,953067.8586872802,1950801.5078841269
140,441,염천교사거리,중구,서울특별시 중구 칠패로 5 서소문공원,37.55989075,126.9714966,2020-01-31,0.0,15.0,15.0,953322.7096975655,1951302.0275028502
141,442,서울역 서부,중구,서울특별시 중구 퇴계로 33 서울로7017편의시설,37.55641556,126.9691925,2020-02-03,0.0,13.0,13.0,953117.033265732,1950917.6194330575
142,443,호암아트홀,중구,서울특별시 중구 세종대로7길 57-1 구두수선대207 호암아트홀,37.5621109,126.9707184,2020-01-31,0.0,9.0,9.0,953255.365883727,1951548.7288515924
143,445,대한상공회의소,중구,서울특별시 중구 세종대로 39 대한서울상공회의소,37.56015396,126.9741058,2020-01-31,0.0,15.0,15.0,953553.3186774637,1951329.936713004
144,466,롯데호텔,중구,서울특별시 중구 을지로 30 롯데호텔,37.56584167,126.9798126,2020-02-28,0.0,13.0,13.0,954060.8363862965,1951958.1548766948
145,467,한국은행,중구,서울특별시 중구 남대문로3가 110-8,37.5622139,126.9808655,2020-01-31,0.0,11.0,11.0,954151.5982203601,1951555.1576447114
146,468,웨스틴 조선호텔,중구,서울특별시 중구 소공로 106 서울 웨스틴조선호텔,37.56415939,126.9794846,2020-01-31,0.0,10.0,10.0,954030.8358528378,1951771.6746248465
147,469,회현역 1번출구,중구,서울특별시 중구 퇴계로 72 리더스뷰남산,37.5592308,126.9801407,2020-01-31,0.0,11.0,11.0,954085.7549886494,1951224.5515375494
148,470,회현역 7번출구,중구,서울특별시 중구 회현동1가 23-1,37.55974579,126.9800034,2020-01-31,0.0,13.0,13.0,954073.944598796,1951281.7541571867
149,471,회현사거리 남측,중구,서울특별시 중구 퇴계로 100 스테이트타워 남산,37.56035995,126.9826508,2020-01-31,0.0,10.0,10.0,954308.1394549772,1951348.6017752748
