,0
gwr_const,0.9256987555779146
gwr_bs_ebit,0.4455520317442668
gwr_bs_elct,0.038348724797668314
gwr_bd_height,0.17106009062305763
gwr_bd_vintage,0.09024558363404801
gwr_pp_od,0.8073408733456754
gwr_pp_pop,0.14409616272232093
