,0
gwr_const,0.9247873849028531
gwr_bs_ebit,0.13879798787685105
gwr_bs_elct,0.03554151070353764
gwr_bd_height,0.37800903598315666
gwr_bd_totarea,-0.0554538733548365
gwr_pp_od,1.1679567248023839
gwr_pp_pop,1.4201110620604844
