,0
gwr_const,0.07651315485195379
gwr_bs_ebit,-0.7537608423920389
gwr_bs_elct,0.041142257525957085
gwr_bd_height,0.3776367091505517
gwr_bd_totflrcnt,-0.22160402598474252
gwr_pp_od,1.7819293266337568
gwr_pp_drr,0.31710740316329994
