grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2,cbdness,sim,cbdi
12201,-1.9331987576941243,0.5154423420345497,3.0782004450615688,1.9102601192107296,"POLYGON ((948435.230213883 1947565.54807064, 948435.230213883 1947665.54807064, 948535.230213883 1947665.54807064, 948535.230213883 1947565.54807064, 948435.230213883 1947565.54807064))",영등포구,서울특별시 영등포구 여의도동 18-3번지,126.916475568,37.526703832,948440.3733972438,1947648.8542754755,"한국보이스카우트연맹회관, 동성빌딩",0.1333367806055793,0.3320863903111681,0.5880744411423461,0.4189188882159205,0.2177378139771708,0.3506497935812378,0.2923914993790648,0.4769574517835557,1.0125150984026463,0.548561893209426,5,"POLYGON ((948435.230213883 1947565.54807064, 948435.230213883 1947665.54807064, 948535.230213883 1947665.54807064, 948535.230213883 1947565.54807064, 948435.230213883 1947565.54807064))",-1.2172634796592938,0.6752590705513433,0.0845915978817263,0.3115403144224195,-0.0841233994014904,0.9831498312248153,-0.3970653585105475,0.8038934984140899,0.34180464383885584,0.7681859021977487,0.26256950870273166
12202,-2.025693870422076,0.4816613083634072,2.3809521916184666,1.9239324775153772,"POLYGON ((948435.230213883 1947665.54807064, 948435.230213883 1947765.54807064, 948535.230213883 1947765.54807064, 948535.230213883 1947665.54807064, 948435.230213883 1947665.54807064))",영등포구,서울특별시 영등포구 여의도동 17-26번지,126.916523936,37.527537728,948445.2210996316,1947741.3440636925,서여의도 비즈니스호텔,0.924713329633814,1.4895691818891588,1.741917352424165,1.906367872127792,0.1129840141291022,1.2142483263648831,0.686201653750931,0.5372987138690267,1.4373701806825296,-0.9496673064740586,11,"POLYGON ((948435.230213883 1947665.54807064, 948435.230213883 1947765.54807064, 948535.230213883 1947765.54807064, 948535.230213883 1947665.54807064, 948435.230213883 1947665.54807064))",-1.410839882658858,0.6162649333163716,0.0886128668703376,0.3111786159369395,-0.0825016199284752,1.1462619926421531,-0.5243171259403323,0.768630262332809,0.28574505191645294,0.7139107881730762,0.20399647523023148
12249,-2.0134016930883902,0.6066331871021445,2.6120728804467683,2.158810627911032,"POLYGON ((948535.230213883 1947565.54807064, 948535.230213883 1947665.54807064, 948635.230213883 1947665.54807064, 948635.230213883 1947565.54807064, 948535.230213883 1947565.54807064))",영등포구,서울특별시 영등포구 여의도동 17-9번지,126.918106725,37.526537134,948584.3876524366,1947629.4671218856,더하우스 소호 여의도 오피스텔,0.1331249560474882,0.3322777077296475,0.6776001027861347,-0.1853572614982772,0.9510144129136512,0.1856401645139875,0.1960615460019819,0.5727372328716047,3.2114097272989346,-1.4490770397018868,3,"POLYGON ((948535.230213883 1947565.54807064, 948535.230213883 1947665.54807064, 948635.230213883 1947665.54807064, 948635.230213883 1947565.54807064, 948535.230213883 1947565.54807064))",-0.9742171501542636,0.5262360375221145,0.0690888168873331,0.2801163209278747,-0.015933875992852,1.0814010550429165,-0.4545174261748761,0.7815755273859665,0.3439095354844341,0.7460663433681831,0.25657932958832214
12250,-2.2910767899955635,0.5644214687337018,2.5465662034062837,2.175865766327964,"POLYGON ((948535.230213883 1947665.54807064, 948535.230213883 1947765.54807064, 948635.230213883 1947765.54807064, 948635.230213883 1947665.54807064, 948535.230213883 1947665.54807064))",영등포구,서울특별시 영등포구 여의도동 17-13번지,126.917843125,37.526870069,948561.324581176,1947666.548601224,"이룸센터, 아시아원빌딩",0.6190504923084011,0.7895883867875474,1.1533706200033729,0.3724361074686745,0.1129840141291022,-0.2006886723949038,0.9485378969559344,0.4867269894545368,2.792161869455233,0.6983848131777746,3,"POLYGON ((948535.230213883 1947665.54807064, 948535.230213883 1947765.54807064, 948635.230213883 1947765.54807064, 948635.230213883 1947665.54807064, 948535.230213883 1947665.54807064))",-1.129917209940378,0.5493889129075736,0.0763764079713268,0.2551579486241443,-0.0235363262900371,1.1542577136519545,-0.4904298823064338,0.7662788539477078,0.40260084996630296,0.8142640763910549,0.3278234092520654
12252,-2.5483053315920565,-0.1275585942647219,1.0321639403607774,2.1157850966788585,"POLYGON ((948535.230213883 1947865.54807064, 948535.230213883 1947965.54807064, 948635.230213883 1947965.54807064, 948635.230213883 1947865.54807064, 948535.230213883 1947865.54807064))",영등포구,서울특별시 영등포구 여의도동 15-21번지,126.918138306,37.529126547,948588.955371247,1947916.731394705,현대카드빌딩 1관,0.45043814406791,0.5439057970139437,0.9497925694471152,-0.2783228229927692,0.5319992135213767,-0.2406318535636474,0.9656496313534444,0.4807886430270777,3.3960168087362845,1.0479716264372545,7,"POLYGON ((948535.230213883 1947865.54807064, 948535.230213883 1947965.54807064, 948635.230213883 1947965.54807064, 948635.230213883 1947865.54807064, 948535.230213883 1947865.54807064))",-1.406041573832397,0.6630504027785888,0.0901230939996242,0.1971750328068781,-0.0320654867023025,1.2483000900102892,-0.4854361326051798,0.7292400793915464,0.18528919281030276,0.7785203573481152,0.14425140859942073
12295,-2.2194495080100065,0.4309428366702881,2.092596226241115,2.3760190564636976,"POLYGON ((948635.230213883 1947465.54807064, 948635.230213883 1947565.54807064, 948735.230213883 1947565.54807064, 948735.230213883 1947465.54807064, 948635.230213883 1947465.54807064))",영등포구,서울특별시 영등포구 여의도동 17번지,126.9192353,37.525527253,948683.416715985,1947516.809936224,여의도더샵아일랜드파크,2.145034608796464,3.236305485790424,3.2794288583212325,-0.2783228229927692,2.627075210482749,2.374685485321332,1.4432430060585593,0.5689060416280828,2.0106010480429,-0.3503756266006647,4,"POLYGON ((948635.230213883 1947465.54807064, 948635.230213883 1947565.54807064, 948735.230213883 1947565.54807064, 948735.230213883 1947465.54807064, 948635.230213883 1947465.54807064))",-0.4613146134033605,0.4445141327179888,0.0494107085892565,0.2625709958187079,0.0647582346939545,1.0418362594832633,-0.3529374147106511,0.7792995977504293,0.3732373101048564,0.6110125222320829,0.22805267023828638
12297,-2.346923618995445,0.2356084055567776,1.0493008713906475,2.453871997265009,"POLYGON ((948635.230213883 1947665.54807064, 948635.230213883 1947765.54807064, 948735.230213883 1947765.54807064, 948735.230213883 1947665.54807064, 948635.230213883 1947665.54807064))",영등포구,서울특별시 영등포구 여의도동 15-24번지,126.919664722,37.527516056,948722.72231746,1947737.2227431736,익스콘벤처타워,0.1388442191159471,0.059029897471911,0.5427629989646068,-0.1853572614982772,0.5319992135213767,0.475002702542499,0.636133293039326,0.4692950692965119,2.67311618142554,0.1490341066271635,4,"POLYGON ((948635.230213883 1947665.54807064, 948635.230213883 1947765.54807064, 948735.230213883 1947765.54807064, 948735.230213883 1947665.54807064, 948635.230213883 1947665.54807064))",-0.7498053588465301,0.5178803063254993,0.0660827634583502,0.2164781228955498,0.0215624664898058,1.1281186764999986,-0.3902922890868637,0.7508758981743833,0.31503865285196897,0.8084870047985651,0.2547046568400633
12298,-2.4192268928819725,0.0815862829545093,1.5528932947789098,2.4363814274930764,"POLYGON ((948635.230213883 1947765.54807064, 948635.230213883 1947865.54807064, 948735.230213883 1947865.54807064, 948735.230213883 1947765.54807064, 948635.230213883 1947765.54807064))",영등포구,서울특별시 영등포구 여의도동 15-22번지,126.919078912,37.528153592,948671.3977025654,1947808.2734857933,"국민은행여의도전산센터, 여의도 프리베로 오피스텔",1.4203827955669162,0.4960402472068501,0.3128182860908944,0.1865049844796906,0.0082302142810335,0.0320685860383767,8.065087939581852,0.5242726636410522,2.187444280260922,1.1977945464056028,3,"POLYGON ((948635.230213883 1947765.54807064, 948635.230213883 1947865.54807064, 948735.230213883 1947865.54807064, 948735.230213883 1947765.54807064, 948635.230213883 1947765.54807064))",-0.8748479960857956,0.5692850377099063,0.0729753241667399,0.192909128855224,0.0063226846367139,1.1546514225840885,-0.3866973905352271,0.7353539405785252,0.41632871387360126,0.5824448066924632,0.24248849727263153
12299,-2.489962006579821,-0.1563016935389071,1.2607910288822122,2.378384429552547,"POLYGON ((948635.230213883 1947865.54807064, 948635.230213883 1947965.54807064, 948735.230213883 1947965.54807064, 948735.230213883 1947865.54807064, 948635.230213883 1947865.54807064))",영등포구,서울특별시 영등포구 여의도동 15-4번지,126.919125998,37.528874494,948676.052083164,1947888.2280206804,"현대카드빌딩 2관, 삼보호정빌딩",0.8039733315219046,1.156080170219241,1.4094435336226034,1.1161605994246102,0.1828198806944812,0.9737771334748956,1.2374060653217742,0.4782345155313965,1.342334915238535,1.2144415375131972,3,"POLYGON ((948635.230213883 1947865.54807064, 948635.230213883 1947965.54807064, 948735.230213883 1947965.54807064, 948735.230213883 1947865.54807064, 948635.230213883 1947865.54807064))",-1.0522417235975188,0.6509733423186163,0.0810120135399503,0.1668619689306575,0.0019005399299141,1.1731710480559432,-0.3686508467939214,0.743058770961368,0.22487922346401656,0.7970578308553984,0.17924174605867546
12300,-2.7775988538981213,-0.3044735246622748,1.774049697199933,2.287417462556498,"POLYGON ((948635.230213883 1947965.54807064, 948635.230213883 1948065.54807064, 948735.230213883 1948065.54807064, 948735.230213883 1947965.54807064, 948635.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 14-23번지,126.919670602,37.529585668,948724.6586109006,1947966.831941417,"여의도M호텔, 엘지여의도에클라트, B&B타워",0.5408872303727966,0.9064367928090128,1.294870422502027,0.6978155726993964,0.3224916138252394,0.8549225455736095,0.5955662509346533,0.4335372843569735,1.6833691809467866,-0.5168455376766075,3,"POLYGON ((948635.230213883 1947965.54807064, 948635.230213883 1948065.54807064, 948735.230213883 1948065.54807064, 948735.230213883 1947965.54807064, 948635.230213883 1947965.54807064))",-1.1179989712928482,0.6985534723257033,0.0859662471538345,0.1419080937387749,-0.008922141907441,1.193139467903382,-0.3494010143746403,0.7131261537731685,0.11824024559403928,0.7976062215870399,0.09430915552778531
