,0
gwr_const,0.8963888763132913
gwr_bs_ebit,0.5098899161467553
gwr_bs_elct,-0.02066400062887829
gwr_bd_vintage,0.17204447361268232
gwr_bd_height,0.2331466956867722
gwr_pp_od,1.209044636787949
gwr_pp_pop,0.06285195799249586
