,0
gwr_const,-2.5333761563172774
gwr_bs_elct,-0.1393495680655314
gwr_bs_ebit,-0.24106829981281452
gwr_bd_height,0.7145042127412006
gwr_bd_vintage,0.6742821866166961
gwr_pp_od,2.1161343292513717
gwr_pp_pop,-0.3986274922010169
