,0
gwr_const,-1.6109417980436573
gwr_bs_elct,-0.06985320449794308
gwr_bs_ebit,-0.6548602552573082
gwr_bd_height,0.6840080903096414
gwr_bd_vintage,0.637017684411486
gwr_pp_od,2.0832090654524054
gwr_pp_pop,-0.6572304133721778
