grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_elct,gwr_bs_ebit,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2,cbdness,sim,cbdi
31268,0.7697978473186902,2.194087365657329,1.3837341387899624,0.6483773832246339,"POLYGON ((957835.230213883 1944365.54807064, 957835.230213883 1944465.54807064, 957935.230213883 1944465.54807064, 957935.230213883 1944365.54807064, 957835.230213883 1944365.54807064))",서초구,서울특별시 서초구 서초동 1316-3번지,127.024016736,37.497902744,957926.5008388404,1944400.0316063224,NoData,-0.0568796966854741,-0.3464039199888111,-0.4602900288760542,-0.9253916583294638,-0.1952172453169311,-0.310292034764259,-0.3076439046535442,-0.5149280640415875,1.3478018839945394,0.7834212361195596,14.0,"POLYGON ((957835.230213883 1944365.54807064, 957835.230213883 1944465.54807064, 957935.230213883 1944465.54807064, 957935.230213883 1944365.54807064, 957835.230213883 1944365.54807064))",-5.828620354172645,0.066329153868515,0.2790514085743862,0.6238020313705861,0.43470774740559,3.065660755372451,0.4255807002088387,0.8859930731661755,0.8600622259312094,0.5597848499528839,0.4814498040930454
31272,0.9753013483614638,2.0867360218223268,0.5730383573013134,0.7063278281836769,"POLYGON ((957835.230213883 1944765.54807064, 957835.230213883 1944865.54807064, 957935.230213883 1944865.54807064, 957935.230213883 1944765.54807064, 957835.230213883 1944765.54807064))",서초구,서울특별시 서초구 서초동 1309-5번지,127.024018287,37.501686889,957928.7611470775,1944819.8577301872,대원빌딩,-0.1101452003540729,-0.7685250905433486,-0.5694601210948875,-1.0273735961861803,0.0037277877240428,-0.2870168571591744,-0.3592403224907508,-0.3458287276062071,1.1755527256397078,2.0831201644427297,14.0,"POLYGON ((957835.230213883 1944765.54807064, 957835.230213883 1944865.54807064, 957935.230213883 1944865.54807064, 957935.230213883 1944765.54807064, 957835.230213883 1944765.54807064))",-4.135437389764999,0.5152933320410671,0.657916573988287,0.5577761171460596,0.3220416406237995,2.372221658696928,-0.401532412727581,0.857944553537753,0.9177666902869615,0.5252066358719908,0.4820171559209863
31273,1.033824324827116,1.9556937022625327,2.0678809693806786,0.7220498674921252,"POLYGON ((957835.230213883 1944865.54807064, 957835.230213883 1944965.54807064, 957935.230213883 1944965.54807064, 957935.230213883 1944865.54807064, 957835.230213883 1944865.54807064))",서초구,서울특별시 서초구 서초동 1309-2번지,127.024017152,37.50226833,957928.9870780276,1944884.365441767,"강남역 2차 I'PARK, S&G TOWER 서초, 강남역 IPARK, 정경4041",0.0074396032706132,0.4541385220333108,1.2642488608396742,0.978271181662576,0.5010903703264777,0.3480172732719325,0.920795684579988,1.1816487689681008,1.1905419591838595,-1.9784389865671772,14.0,"POLYGON ((957835.230213883 1944865.54807064, 957835.230213883 1944965.54807064, 957935.230213883 1944965.54807064, 957935.230213883 1944865.54807064, 957835.230213883 1944865.54807064))",-4.204478406495436,0.5418195581407341,0.3387405274899149,0.411211174068562,0.2668537319351695,2.56426520840152,-0.4450499061493979,0.8297846284883866,0.6450034886462745,0.8007140743729497,0.5164633713787251
31274,1.1605808503219082,1.9459437676868725,3.9506314540273455,0.7540538720705445,"POLYGON ((957835.230213883 1944965.54807064, 957835.230213883 1945065.54807064, 957935.230213883 1945065.54807064, 957935.230213883 1944965.54807064, 957835.230213883 1944965.54807064))",서초구,서울특별시 서초구 서초동 1303-14번지,127.02369492,37.503029173,957900.9327844246,1944968.9202726944,"오클라우드 호텔, 서초한일유앤아이주상복합, 아멜리아, 현대썬앤빌 강남 더 인피닛, 케이플라츠 신논현(구. 중앙화촌빌딩)",0.0681843923440347,1.154697803935922,2.2761484061844643,2.0320845395153126,0.3220398405896011,0.8230383508847718,1.1184793520091514,1.3068779945358115,0.9924300215952204,-1.296097049197513,14.0,"POLYGON ((957835.230213883 1944965.54807064, 957835.230213883 1945065.54807064, 957935.230213883 1945065.54807064, 957935.230213883 1944965.54807064, 957835.230213883 1944965.54807064))",-4.506005530641287,0.4736669968690458,0.3640681787810922,0.3884744470638298,0.2563430566152978,2.762432600256316,-0.5069318039282205,0.7982206173682155,0.7245265194450762,0.7058838062550123,0.5114315372785866
31275,1.0630913892853266,1.921411018882666,4.015793233127183,0.750268203571,"POLYGON ((957835.230213883 1945065.54807064, 957835.230213883 1945165.54807064, 957935.230213883 1945165.54807064, 957935.230213883 1945065.54807064, 957835.230213883 1945065.54807064))",서초구,서울특별시 서초구 반포동 748-16번지,127.023931398,37.504606031,957922.7194240454,1945143.756996492,현철빌딩,-0.0568140088897743,-0.2992064511238738,-0.184200807546288,-0.6534398240448868,0.2026728207650168,-0.1649911452940909,-0.1256504483443709,0.4205422273330068,2.3442048324718976,0.718436289703401,14.0,"POLYGON ((957835.230213883 1945065.54807064, 957835.230213883 1945165.54807064, 957935.230213883 1945165.54807064, 957935.230213883 1945065.54807064, 957835.230213883 1945065.54807064))",-4.433972193322656,0.4289842247391503,0.3774926694686341,0.3963826820250842,0.2431655093778993,2.8192350751973394,-0.6575327245189732,0.7599288874279914,0.8336715888167441,0.6158965652251626,0.5134554680780368
31318,1.12537154957518,2.1329569273033098,1.3471090430379598,0.6534052532724567,"POLYGON ((957935.230213883 1944165.54807064, 957935.230213883 1944265.54807064, 958035.230213883 1944265.54807064, 958035.230213883 1944165.54807064, 957935.230213883 1944165.54807064))",서초구,서울특별시 서초구 서초동 1321-11번지,127.025104495,37.496636019,958021.9424204426,1944259.010898376,"BNK디지털타워, 재전빌딩, 강남빌딩",0.0937168736003618,0.9606549994299156,3.1680841658613343,0.978271181662576,1.1973979859698864,1.422584525323013,0.7238575496586952,2.76878961632244,3.68764664571725,0.5234814504549254,15.0,"POLYGON ((957935.230213883 1944165.54807064, 957935.230213883 1944265.54807064, 958035.230213883 1944265.54807064, 958035.230213883 1944165.54807064, 957935.230213883 1944165.54807064))",-4.574939833260915,-0.0328780075465658,0.2317345167127807,0.6291945431869147,0.5521328489430811,2.3304516347504536,0.947224418150908,0.8885285418236845,0.9808144851970062,0.5502578054731854,0.5397008262008167
31319,1.0928519243152686,2.287182028359982,1.52302684608078,0.7130615611766595,"POLYGON ((957935.230213883 1944265.54807064, 957935.230213883 1944365.54807064, 958035.230213883 1944365.54807064, 958035.230213883 1944265.54807064, 957935.230213883 1944265.54807064))",서초구,서울특별시 서초구 서초동 1316-5번지,127.024517046,37.497469832,957970.4822800268,1944351.779261534,부띠크 모나코,0.0345358189967947,0.2316615271329798,2.0742088754830847,-0.1435301347613045,4.380518514625471,1.1872450858143533,0.7120837043269362,5.288688784561371,4.258761849230025,-1.036157263532879,15.0,"POLYGON ((957935.230213883 1944265.54807064, 957935.230213883 1944365.54807064, 958035.230213883 1944365.54807064, 958035.230213883 1944265.54807064, 957935.230213883 1944265.54807064))",-5.505963644697763,0.0256299033655526,0.0518840560430664,0.6239780523823285,0.5894694170240906,2.778398539663483,1.005707488330924,0.8759845997921383,0.9962941173858088,0.502336563911414,0.5004749635727421
31320,1.067750547770752,2.297258210576508,1.5081063757299251,0.7537679089568425,"POLYGON ((957935.230213883 1944365.54807064, 957935.230213883 1944465.54807064, 958035.230213883 1944465.54807064, 958035.230213883 1944365.54807064, 957935.230213883 1944365.54807064))",서초구,서울특별시 서초구 서초동 1316-29번지,127.025227794,37.498308222,958033.7772214531,1944444.4761202687,"타임빌딩, BMW A/S센터 강남사옥",-0.0434246465329581,-0.0708782586626298,-0.2780397363500957,-0.5854518654737424,0.0037277877240428,-0.0761415962687311,-0.0093102551660229,0.46138131235891,1.2863206209829328,-0.5162776922036109,15.0,"POLYGON ((957935.230213883 1944365.54807064, 957935.230213883 1944465.54807064, 958035.230213883 1944465.54807064, 958035.230213883 1944365.54807064, 957935.230213883 1944365.54807064))",-6.37420508467422,0.0749139190230728,0.116367132227169,0.6282093827606863,0.5821612515751533,3.169647621418747,0.8802364885183227,0.8685811080440201,0.8394401486392108,0.6665026952347953,0.5594891215563312
31321,0.812014529282771,2.411727233338292,1.5001039825906848,0.7919429242520327,"POLYGON ((957935.230213883 1944465.54807064, 957935.230213883 1944565.54807064, 958035.230213883 1944565.54807064, 958035.230213883 1944465.54807064, 957935.230213883 1944465.54807064))",서초구,서울특별시 서초구 서초동 1316-17번지,127.024702235,37.498534212,957987.448169345,1944469.7827340108,벨라채오피스텔,-0.0634375282895076,-0.2640992657583961,0.2273617750845388,-0.6534398240448868,0.4016178538059907,0.3658384949536733,-0.019809580193871,1.52830240866063,2.733416795008184,-0.3863077993712938,15.0,"POLYGON ((957935.230213883 1944465.54807064, 957935.230213883 1944565.54807064, 958035.230213883 1944565.54807064, 958035.230213883 1944465.54807064, 957935.230213883 1944465.54807064))",-6.6839213317661,0.1471035014885831,0.2381291777864833,0.6200693513188024,0.5007478173249309,3.3285205485408698,0.6506470393374927,0.8722052780879377,0.9518121851653366,0.6674161962662806,0.6352548681829456
31323,0.811583556138011,2.1708825477712934,0.6850587288834258,0.8415996300654793,"POLYGON ((957935.230213883 1944665.54807064, 957935.230213883 1944765.54807064, 958035.230213883 1944765.54807064, 958035.230213883 1944665.54807064, 957935.230213883 1944665.54807064))",서초구,서울특별시 서초구 서초동 1308-25번지,127.024556591,37.500917427,957975.909979008,1944734.2502924849,"강남오피스텔, 제이와이빌딩, 서초동월드",0.0112786899970702,0.5411833037259933,0.8474395828138741,0.706319347377999,0.0037277877240428,0.2310455053884201,0.4155195344846504,0.2337884947666371,1.007707183919316,-0.559600989814383,15.0,"POLYGON ((957935.230213883 1944665.54807064, 957935.230213883 1944765.54807064, 958035.230213883 1944765.54807064, 958035.230213883 1944665.54807064, 957935.230213883 1944665.54807064))",-5.247208412763429,0.4361326831473875,0.5917181527209495,0.5996523988881143,0.3766105591322126,2.710725988641179,0.0724345013321612,0.869164803554159,0.7871204838700554,0.8187336258779704,0.644442007761753
