grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_totflrcnt,gwr_bd_height,gwr_pp_od,gwr_pp_drr,gwr_r2,cbdness,sim,cbdi
25396,-0.868589627050207,0.9746104071671452,0.5304756442411249,1.1682843612803575,"POLYGON ((954635.230213883 1952865.54807064, 954635.230213883 1952965.54807064, 954735.230213883 1952965.54807064, 954735.230213883 1952865.54807064, 954635.230213883 1952865.54807064))",종로구,서울특별시 종로구 경운동 74번지,126.986512871,37.574928554,954658.0688035917,1952963.0460234035,"愚松會館, 동예헌",-0.2832742254968308,-0.2178110354723757,-0.2736552574233984,0.2788200501648348,-0.2220541298717238,-0.2891474114920873,-0.1624725864342125,-0.2172026306727002,-0.1882675593727119,-0.677453008763169,4.0,"POLYGON ((954635.230213883 1952865.54807064, 954635.230213883 1952965.54807064, 954735.230213883 1952965.54807064, 954735.230213883 1952865.54807064, 954635.230213883 1952865.54807064))",-1.0075000459513053,0.7503142922307685,0.0368967000511654,-0.0611614840592546,0.2154984087846368,0.176529755881712,0.123215724896472,0.6492232914796834,0.06189941871677189,0.7031311377898315,0.04352340871085301
25416,-1.03087329178333,1.819201442775904,1.435213272239726,1.7775031629606204,"POLYGON ((954735.230213883 1952265.54807064, 954735.230213883 1952365.54807064, 954835.230213883 1952365.54807064, 954835.230213883 1952265.54807064, 954735.230213883 1952265.54807064))",종로구,서울특별시 종로구 관철동 34-1번지,126.988485227,37.568863891,954828.5701027792,1952289.251118488,"해운빌딩, 코원빌딩, 대진빌딩, 부티크호텔 K (종로점)",-0.1393374621421642,-0.0230178247152754,-0.1725712309905025,0.7278457261908753,-0.3128704852108592,0.3472188213042123,-0.0913970724746448,-0.2429853979216482,0.2763793942236403,0.5253306660700441,6.0,"POLYGON ((954735.230213883 1952265.54807064, 954735.230213883 1952365.54807064, 954835.230213883 1952365.54807064, 954835.230213883 1952265.54807064, 954735.230213883 1952265.54807064))",-0.664664774830965,1.739901984456964,0.080057535238892,-0.1474884950816674,0.2057836497840644,-0.7823708445745525,-0.0058643646767088,0.7415980903007547,0.72923327793144,0.7969824782055865,0.5811861450357823
25420,-0.8514548022420012,1.4293532822100208,0.7356975559552572,1.350977520178498,"POLYGON ((954735.230213883 1952665.54807064, 954735.230213883 1952765.54807064, 954835.230213883 1952765.54807064, 954835.230213883 1952665.54807064, 954735.230213883 1952665.54807064))",종로구,서울특별시 종로구 낙원동 235-11번지,126.988413601,37.572291954,954824.3154868853,1952669.612402815,NoData,-0.730423650612756,-0.7308079162434079,-0.4822204566894625,-0.7988415722976621,-0.4263909293847783,-0.2760860165422521,-0.3815676525893235,-0.3335255997074035,-0.0117791120965246,-0.3141407774634342,10.0,"POLYGON ((954735.230213883 1952665.54807064, 954735.230213883 1952765.54807064, 954835.230213883 1952765.54807064, 954835.230213883 1952665.54807064, 954735.230213883 1952665.54807064))",-1.7028498657934137,1.12598104908289,0.0618702226223838,-0.0925682730339405,0.1926862428555696,0.4301669258866805,-0.0127251694146702,0.7170855783226778,0.4653192880232314,0.6370384160352678,0.2964262621929779
25421,-0.8296732827500708,1.2883167057341522,-0.4341120201485305,1.2356203951288736,"POLYGON ((954735.230213883 1952765.54807064, 954735.230213883 1952865.54807064, 954835.230213883 1952865.54807064, 954835.230213883 1952765.54807064, 954735.230213883 1952765.54807064))",종로구,서울특별시 종로구 낙원동 56번지,126.988411855,37.573720605,954825.0243062278,1952828.115159492,"각연빌딩, 종로 크라운 호텔",-0.1393454847023378,-0.1639345106162353,-0.2667469732803975,-0.0354979230533933,-0.3128704852108592,0.04564703095059,-0.1697278988878431,-0.1814180607073344,0.0130978812548565,-0.5343300085541827,10.0,"POLYGON ((954735.230213883 1952765.54807064, 954735.230213883 1952865.54807064, 954835.230213883 1952865.54807064, 954835.230213883 1952765.54807064, 954735.230213883 1952765.54807064))",-1.3814499168036751,0.9321293113031106,0.0614216160100587,-0.0819916031873476,0.2407727510741909,0.3535384469075859,0.0050161030007866,0.6847062454094477,0.16770305315712136,0.7384402761487079,0.12383868888432614
25441,-1.0166461351330334,1.766325785501673,2.347433898758152,1.5900251087442032,"POLYGON ((954835.230213883 1952265.54807064, 954835.230213883 1952365.54807064, 954935.230213883 1952365.54807064, 954935.230213883 1952265.54807064, 954835.230213883 1952265.54807064))",종로구,서울특별시 종로구 관수동 154-1번지,126.989362453,37.568748709,954905.968267025,1952276.050913398,"에덴빌딩, 한일타워, 금용빌딩",-0.333627824426439,-0.1951649438626183,-0.2838688989693769,0.6829431585882713,-0.2220541298717238,0.0151125464800975,-0.1461629793826952,-0.1374964309048828,0.2204061591830327,-0.2645982004680157,10.0,"POLYGON ((954835.230213883 1952265.54807064, 954835.230213883 1952365.54807064, 954935.230213883 1952365.54807064, 954935.230213883 1952265.54807064, 954835.230213883 1952265.54807064))",0.720913161727156,1.482276987255646,0.2070571884800061,-0.1883048476842002,0.1362755778337713,-1.3123260248132402,-0.0590107486164941,0.7361017495336739,0.8608748451199619,0.7635997415446112,0.6573638092358601
25442,-0.9618372926874242,1.7365771045467917,2.363233129919465,1.455286823118764,"POLYGON ((954835.230213883 1952365.54807064, 954835.230213883 1952465.54807064, 954935.230213883 1952465.54807064, 954935.230213883 1952365.54807064, 954835.230213883 1952365.54807064))",종로구,서울특별시 종로구 관수동 4-3번지,126.988872857,37.569585456,954863.2370535198,1952369.118945438,"봉산빌딩, 금용빌딩, 미투리빌딩, YBM",0.0040377220003502,0.252747437851103,0.1069085847324186,0.6380405909856672,-0.0006892637325813,0.1678464279331832,0.2589468404884888,0.1293852617631715,0.862025279370738,0.7799244645187218,10.0,"POLYGON ((954835.230213883 1952365.54807064, 954835.230213883 1952465.54807064, 954935.230213883 1952465.54807064, 954935.230213883 1952365.54807064, 954835.230213883 1952365.54807064))",-1.100475403822678,1.45879083709622,0.2048352333630901,-0.1935647446310544,0.1218204932284763,-0.1242107518819986,-0.1526675787278628,0.7098358781440728,0.9046877419271551,0.8346072557803313,0.7550589536279275
25443,-0.9509251406557248,1.6818970368227384,1.700394906125014,1.3871091284022243,"POLYGON ((954835.230213883 1952465.54807064, 954835.230213883 1952565.54807064, 954935.230213883 1952565.54807064, 954935.230213883 1952465.54807064, 954835.230213883 1952465.54807064))",종로구,서울특별시 종로구 낙원동 197-1번지,126.989657014,37.570760187,954933.192933854,1952499.073218936,"경산빌딩, 브라운도트호텔",-0.3731790460822931,-0.4032604320083768,-0.3452157300978118,0.0094046445492106,-0.1993500410369399,0.1135673535436572,-0.2557262317217054,-0.1023591270629215,-0.1204086497308889,0.6491871085585901,10.0,"POLYGON ((954835.230213883 1952465.54807064, 954835.230213883 1952565.54807064, 954935.230213883 1952565.54807064, 954935.230213883 1952465.54807064, 954835.230213883 1952465.54807064))",-2.093603164066617,1.3974369137342948,0.1333055490638388,-0.1619000234568691,0.166113963402763,0.580685566469787,-0.219392062824888,0.7099430783713734,0.8309514153302132,0.7650321512727146,0.63570454887318
25445,-0.8392053255583386,1.4432111116820343,0.0516622448974807,1.2034061090616202,"POLYGON ((954835.230213883 1952665.54807064, 954835.230213883 1952765.54807064, 954935.230213883 1952765.54807064, 954935.230213883 1952665.54807064, 954835.230213883 1952665.54807064))",종로구,서울특별시 종로구 낙원동 132-2번지,126.989538016,37.572357486,954923.6472371536,1952676.34284467,"경한빌딩, 경한빌딩, 호텔야자",0.2510082256645773,0.2412019202790553,-0.1417456627958915,1.536091943037748,-0.1993500410369399,-0.036945983882564,0.1225071442312148,0.1303484553991901,0.186085122059368,-0.3141407774634342,4.0,"POLYGON ((954835.230213883 1952665.54807064, 954835.230213883 1952765.54807064, 954935.230213883 1952765.54807064, 954935.230213883 1952665.54807064, 954835.230213883 1952665.54807064))",-1.7584706019337264,1.0977440437884445,0.0609443392789521,-0.1241032943078685,0.2210969403753231,0.5641645209223011,-0.131413051847573,0.7054849560824831,0.31873106548690333,0.7848265042075552,0.2501485879084357
25466,-0.9986594395317449,1.7523749020456945,1.6617388552336865,1.3389202954318316,"POLYGON ((954935.230213883 1952265.54807064, 954935.230213883 1952365.54807064, 955035.230213883 1952365.54807064, 955035.230213883 1952265.54807064, 954935.230213883 1952265.54807064))",종로구,서울특별시 종로구 관수동 143-1번지,126.989873685,37.569066441,954951.3064688186,1952311.0565060044,"관수빌딩, 보보스호텔, 서울나포레호텔, 더포스트, 유덕빌딩",0.1259926704793493,0.2411635630778193,-0.0497305671037474,1.89531248385858,-0.18313283472638,0.1424477865669426,0.0225920252561563,0.012431538495967,-0.0907635659871597,-0.927525064073376,10.0,"POLYGON ((954935.230213883 1952265.54807064, 954935.230213883 1952365.54807064, 955035.230213883 1952365.54807064, 955035.230213883 1952265.54807064, 954935.230213883 1952265.54807064))",0.8574696718222772,1.188045334420103,0.3937842421954657,-0.2546706566046262,0.0141619018260223,-1.1406774544353393,-0.0321485970716142,0.7172196120628326,0.7940086528742325,0.7330768027464786,0.5820693246020809
25467,-0.9914914566241432,1.7364314167394157,1.690939296520937,1.295727158376984,"POLYGON ((954935.230213883 1952365.54807064, 954935.230213883 1952465.54807064, 955035.230213883 1952465.54807064, 955035.230213883 1952365.54807064, 954935.230213883 1952365.54807064))",종로구,서울특별시 종로구 관수동 20번지,126.989947561,37.569711038,954958.2186005608,1952382.5359628752,국일관드림펠리스,0.3092560238050091,0.4482234067902047,0.7875677353370643,-0.1253030582586014,0.935854400702252,1.111591000024593,0.8190380987950264,1.825569254792058,0.4242592991457393,-0.3141407774634342,10.0,"POLYGON ((954935.230213883 1952365.54807064, 954935.230213883 1952465.54807064, 955035.230213883 1952465.54807064, 955035.230213883 1952365.54807064, 954935.230213883 1952365.54807064))",-0.6258830156689122,1.1888105365172874,0.421827210251973,-0.2599512089263279,-0.0265881727496972,-0.1857162461252089,-0.113374925125391,0.6945059984157721,0.9889781917633255,0.7769903507359133,0.7684265120883556
25468,-0.8374650886800961,1.7020951289481097,0.689069644272041,1.2285243351393,"POLYGON ((954935.230213883 1952465.54807064, 954935.230213883 1952565.54807064, 955035.230213883 1952565.54807064, 955035.230213883 1952465.54807064, 954935.230213883 1952465.54807064))",종로구,서울특별시 종로구 돈의동 170번지,126.990703081,37.570783173,955025.5823210392,1952501.1222066816,"하늘빌딩, 해창빌딩, 한성빌딩, 미동빌딩",0.4099832780646595,0.4910837434513547,-0.1022244132819631,2.3892407274872247,-0.2277301520804197,0.6066430293043668,0.0118365572519538,-0.3231231084384019,-0.1727079214015472,-0.073308805957928,10.0,"POLYGON ((954935.230213883 1952465.54807064, 954935.230213883 1952565.54807064, 955035.230213883 1952565.54807064, 955035.230213883 1952465.54807064, 954935.230213883 1952465.54807064))",-1.857777161360341,1.2486630066703246,0.2518606912660412,-0.206442929121325,0.0847615605646736,0.584524705616473,-0.2359009248382622,0.6795316891360844,0.5382796993392609,0.7133842302033626,0.3840002489472361
25469,-0.8150325122497688,1.6209675000760324,1.0721128409403595,1.1554230145575093,"POLYGON ((954935.230213883 1952565.54807064, 954935.230213883 1952665.54807064, 955035.230213883 1952665.54807064, 955035.230213883 1952565.54807064, 954935.230213883 1952565.54807064))",종로구,서울특별시 종로구 돈의동 102번지,126.99059824,37.571738427,955016.8986254428,1952607.153161904,"춘원당한방병원, 파고다빌딩",0.2332422661601374,0.2660727295605029,-0.1128089268645261,1.1319688346143115,-0.1344812157947004,0.2814468950981476,-0.0582294308053031,-0.2248773575644969,-0.235691795904472,-0.4203034424536163,10.0,"POLYGON ((954935.230213883 1952565.54807064, 954935.230213883 1952665.54807064, 955035.230213883 1952665.54807064, 955035.230213883 1952565.54807064, 954935.230213883 1952565.54807064))",-2.021672515188565,1.1863338125330156,0.1039287263896239,-0.1653339801987992,0.198830682397701,0.7342438585675231,-0.2403989333756573,0.6857195195333756,0.6688814155486302,0.7633167336106204,0.5105683772894284
25470,-0.8169531748085727,1.457049824901924,0.4385358971843416,1.064133584586958,"POLYGON ((954935.230213883 1952665.54807064, 954935.230213883 1952765.54807064, 955035.230213883 1952765.54807064, 955035.230213883 1952665.54807064, 954935.230213883 1952665.54807064))",종로구,서울특별시 종로구 돈의동 68번지,126.990505428,37.572304553,955009.0433076422,1952670.006523694,"동의빌딩, 한일빌딩",0.0042021844839089,0.0231028740509378,-0.1572517592485556,0.8625534289986874,-0.3128704852108592,-0.3114570650183096,-0.1711566050956114,-0.2429853979216482,0.0364776481545341,-0.286617123577091,10.0,"POLYGON ((954935.230213883 1952665.54807064, 954935.230213883 1952765.54807064, 955035.230213883 1952765.54807064, 955035.230213883 1952665.54807064, 954935.230213883 1952665.54807064))",-1.7805127109560828,1.0253345048055311,-0.0031516045173626,-0.134452797748396,0.303840622969508,0.6719893946034972,-0.1986565025390731,0.6779577028020856,0.43365151115240663,0.7437055948156164,0.32250905504429145
25494,-0.8433893980300508,1.6580650583316197,0.0600556057446383,1.0119546552180585,"POLYGON ((955035.230213883 1952565.54807064, 955035.230213883 1952665.54807064, 955135.230213883 1952665.54807064, 955135.230213883 1952565.54807064, 955035.230213883 1952565.54807064))",종로구,서울특별시 종로구 돈의동 98번지,126.990932598,37.571817976,955046.4723735028,1952615.818719216,다리치,-0.5992146789735079,-0.5814794961113846,-0.4287003727177066,0.0992097797544187,-0.2561102631238995,-0.2902162654159691,-0.2835458313272491,-0.1786440630356005,0.4081238048469962,-0.7889238070028604,6.0,"POLYGON ((955035.230213883 1952565.54807064, 955035.230213883 1952665.54807064, 955135.230213883 1952665.54807064, 955135.230213883 1952565.54807064, 955035.230213883 1952565.54807064))",-1.3939500135425056,0.7159279348317982,0.1238306787274624,-0.1933743075485078,0.1795060682835046,0.6517389037171136,-0.1140406070325699,0.6618319244114979,0.709959226430662,0.6779763567228052,0.4813355697572013
25495,-0.8466280052384816,1.4787078618081373,-0.045017679042213,0.9262015755547268,"POLYGON ((955035.230213883 1952665.54807064, 955035.230213883 1952765.54807064, 955135.230213883 1952765.54807064, 955135.230213883 1952665.54807064, 955035.230213883 1952665.54807064))",종로구,서울특별시 종로구 관수동 91-1번지,126.991746373,37.572741651,955118.8881076084,1952717.9069490363,"골드리아 빌딩, 버들빌딩, 버들빌딩",0.0385066517862278,0.1908849436976193,-0.1624293072208294,0.8625534289986874,-0.0858295968630207,-0.1680195405681856,-0.3238779630507055,0.0465120813201247,0.3308323685594412,-0.809566547417618,6.0,"POLYGON ((955035.230213883 1952665.54807064, 955035.230213883 1952765.54807064, 955135.230213883 1952765.54807064, 955135.230213883 1952665.54807064, 955035.230213883 1952665.54807064))",-1.1727887798776926,0.5198247059751163,0.017703824039531,-0.1566236975421557,0.3081536772847568,0.6279711129892257,-0.0721074751230364,0.6755744965733205,0.4966398168925168,0.7569928052597638,0.3759527681931617
25517,-0.9604096728073548,1.6576827824629778,0.1267940697489978,1.0070820630826418,"POLYGON ((955135.230213883 1952365.54807064, 955135.230213883 1952465.54807064, 955235.230213883 1952465.54807064, 955235.230213883 1952365.54807064, 955135.230213883 1952365.54807064))",종로구,서울특별시 종로구 종로3가 145-1번지,126.992984147,37.570168111,955226.6492922732,1952431.794745989,화암빌딩,-0.7025853668103598,-0.6635523995961373,-0.4603861579971731,-0.7988415722976621,-0.4263909293847783,-0.3333231441661209,-0.354202164981359,-0.2456823401025004,1.3564555222294383,2.4932719189436074,8.0,"POLYGON ((955135.230213883 1952365.54807064, 955135.230213883 1952465.54807064, 955235.230213883 1952465.54807064, 955235.230213883 1952365.54807064, 955135.230213883 1952365.54807064))",-0.8386805709398856,0.1069450127782146,0.2986819988183227,-0.2883742465304559,-0.0058299191517707,0.6905849294889556,0.0237801480756576,0.5638646280166504,0.7775207279784124,0.61458100560625,0.47784947088067625
25518,-0.8471169024252576,1.6490723130977405,0.1238389744536271,0.9314111083397152,"POLYGON ((955135.230213883 1952465.54807064, 955135.230213883 1952565.54807064, 955235.230213883 1952565.54807064, 955235.230213883 1952465.54807064, 955135.230213883 1952465.54807064))",종로구,서울특별시 종로구 봉익동 146번지,126.992872397,37.571365215,955217.4976407746,1952564.660823008,"골든타워, 종로3가치안센터",-0.6008994166099642,-0.3940163465104914,-0.400326680764959,-0.66413386948985,-0.2561102631238995,-0.2883270661055081,-0.2441149372605267,-0.3705122353305206,0.4657209547313745,0.6354252816154181,8.0,"POLYGON ((955135.230213883 1952465.54807064, 955135.230213883 1952565.54807064, 955235.230213883 1952565.54807064, 955235.230213883 1952465.54807064, 955135.230213883 1952465.54807064))",-0.8909519056814866,0.1297218799013988,0.0583243171404476,-0.2319477354506643,0.0723304372978865,0.6905609784923146,0.035888790701879,0.6091957394200513,0.7654043534448234,0.7017813424246409,0.5371464946581724
