grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_vintage,gwr_bd_height,gwr_pp_od,gwr_pp_pop,gwr_r2,cbdness,sim,cbdi
12382,-2.8006404777655614,-0.6761017590847341,2.3557826477468846,3.334660581711256,"POLYGON ((948835.230213883 1947865.54807064, 948835.230213883 1947965.54807064, 948935.230213883 1947965.54807064, 948935.230213883 1947865.54807064, 948835.230213883 1947865.54807064))",영등포구,서울특별시 영등포구 여의도동 14-14번지,126.921000011,37.52888798,948841.6438461998,1947888.703234086,"용산빌딩, 민족통일 대통령 리빙텔",-0.0888861347550381,0.0045808540514949,0.1740369052948911,0.5979608634460428,0.1966720354456972,0.1651945738908747,0.1023946214478968,0.5696328735852763,0.863075349890673,-0.2749648016743869,7.0,"POLYGON ((948835.230213883 1947865.54807064, 948835.230213883 1947965.54807064, 948935.230213883 1947965.54807064, 948935.230213883 1947865.54807064, 948835.230213883 1947865.54807064))",-0.0617532227196459,0.7353008906276713,0.0136377201795377,0.0382192466637954,0.1978259649277684,1.418017096931364,-0.0673893939017614,0.6397912155040426,0.2115123787922829,0.6635581459394135,0.14035076191464219
12383,-3.098708101654658,-0.7478170132972363,0.4519791721811829,3.190497870153328,"POLYGON ((948835.230213883 1947965.54807064, 948835.230213883 1948065.54807064, 948935.230213883 1948065.54807064, 948935.230213883 1947965.54807064, 948835.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 13-22번지,126.92123543,37.529583518,948862.9196573744,1947965.7414397355,"KCC파크타운, 맨하탄21리빙텔, 국민의힘, 동우국제빌딩",1.6239753122880225,2.084052444033072,2.383542586904235,3.114306432493173,0.3119078808439769,2.862423413109325,2.1899437685301906,0.7338066627450146,1.2780150866880735,0.8869836903955629,7.0,"POLYGON ((948835.230213883 1947965.54807064, 948835.230213883 1948065.54807064, 948935.230213883 1948065.54807064, 948935.230213883 1947965.54807064, 948835.230213883 1947965.54807064))",-0.2071388060505971,0.7999518258256467,0.0174847365947833,0.0358798843378933,0.1920050252366544,1.420346672177388,-0.0424734719468174,0.6407925602960156,0.21659597161096117,0.5808726354884252,0.12581467286583514
12384,-3.136017548399242,-0.9337004712797424,0.5678018202988083,3.011298719211553,"POLYGON ((948835.230213883 1948065.54807064, 948835.230213883 1948165.54807064, 948935.230213883 1948165.54807064, 948935.230213883 1948065.54807064, 948835.230213883 1948065.54807064))",영등포구,서울특별시 영등포구 여의도동 13-1번지,126.92155559,37.530658073,948891.9410495292,1948084.783574554,"기독교한국침례회총회빌딩, 여의도파라곤",0.8556393550869987,1.3892199829672385,2.814336498437976,0.9060848106763036,1.0609408759327952,1.0640408568424853,1.4152558153893942,0.9057163896138506,1.826593045300959,-0.7376876524987033,7.0,"POLYGON ((948835.230213883 1948065.54807064, 948835.230213883 1948165.54807064, 948935.230213883 1948165.54807064, 948935.230213883 1948065.54807064, 948835.230213883 1948065.54807064))",-0.1604159885678417,0.8331272447927499,0.0224230165746396,0.0295025960782662,0.1802278860604602,1.3862080672311012,0.0224553625744474,0.6246074794312912,0.08520127187408222,0.7838566635741704,0.0667855847034939
12411,-1.6606552233896583,0.6843254512416791,1.6799885398013816,2.55320599174531,"POLYGON ((948935.230213883 1947065.54807064, 948935.230213883 1947165.54807064, 949035.230213883 1947165.54807064, 949035.230213883 1947065.54807064, 948935.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 여의도동 27-1번지,126.922278542,37.522111722,948949.993757404,1947136.2193891653,한국투자증권빌딩,0.9441488316753728,0.98371434107946,2.0065020579219293,0.2384829250107385,1.9252097164198936,0.1293864532961608,4.415264908041558,2.412505145619197,3.4832457686343106,0.9075491504321992,3.0,"POLYGON ((948935.230213883 1947065.54807064, 948935.230213883 1947165.54807064, 949035.230213883 1947165.54807064, 949035.230213883 1947065.54807064, 948935.230213883 1947065.54807064))",0.7535711028244165,0.4298043894382733,-0.029749491664566,0.2298584686991137,0.2587154074016035,1.3798783162409445,-0.0916153703104597,0.8169557402539448,0.8880865408960097,0.7076580043802743,0.628461549247451
12413,-1.9657753052659883,-0.0109638779611088,1.5473821696292875,2.990007060132217,"POLYGON ((948935.230213883 1947265.54807064, 948935.230213883 1947365.54807064, 949035.230213883 1947365.54807064, 949035.230213883 1947265.54807064, 948935.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 여의도동 23-5번지,126.922872797,37.524079207,949003.8444367223,1947354.1787809185,한화손해보험빌딩,0.3405758510574322,0.3231611504590099,1.9207078752377944,0.7006688458561298,2.501388943411292,0.1009213767004792,1.5778302699193958,4.637446785619106,3.4597137697233253,0.7018945500658363,3.0,"POLYGON ((948935.230213883 1947265.54807064, 948935.230213883 1947365.54807064, 949035.230213883 1947365.54807064, 949035.230213883 1947265.54807064, 948935.230213883 1947265.54807064))",0.6422171970642866,0.5195037177854955,-0.0188923651595676,0.1630234727811826,0.2337533952570673,1.3341424156779564,-0.0420764113478494,0.7300002663308129,0.8672237651012693,0.7682294753852196,0.666226858105343
12418,-2.749277212168034,-0.5718321890460571,1.8981006126086413,3.699004929402898,"POLYGON ((948935.230213883 1947765.54807064, 948935.230213883 1947865.54807064, 949035.230213883 1947865.54807064, 949035.230213883 1947765.54807064, 948935.230213883 1947765.54807064))",영등포구,서울특별시 영등포구 여의도동 16-2번지,126.922626782,37.528191347,948984.906301356,1947810.531921457,중소기업중앙회,1.4249310053657451,1.741616178814413,1.6411399255981185,-0.3777649694497832,1.9252097164198936,0.8778237592679987,1.533933930679697,0.6276524064035085,1.963078638984672,1.5245129515312876,3.0,"POLYGON ((948935.230213883 1947765.54807064, 948935.230213883 1947865.54807064, 949035.230213883 1947865.54807064, 949035.230213883 1947765.54807064, 948935.230213883 1947765.54807064))",0.4509514263473611,0.6563311399262385,0.0048370183514402,0.0663100155878556,0.1991398678518861,1.288919463315515,0.0544088935366807,0.6519168560842666,0.4436513952095723,0.7659706472432827,0.3398239463390615
12445,-1.6079204949874597,0.6999523055348336,2.848371680696926,2.9661309274139778,"POLYGON ((949035.230213883 1947165.54807064, 949035.230213883 1947265.54807064, 949135.230213883 1947265.54807064, 949135.230213883 1947165.54807064, 949035.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 여의도동 26번지,126.924285592,37.522945155,949127.9129796028,1947227.596891001,S-TRENUE,0.1793458070368821,0.3951211400511301,1.141529512659676,1.162854766701521,0.7728512624370959,0.6794753224986751,1.1317259941672178,5.490548805205704,3.789161754477117,-0.7376876524987033,4.0,"POLYGON ((949035.230213883 1947165.54807064, 949035.230213883 1947265.54807064, 949135.230213883 1947265.54807064, 949135.230213883 1947165.54807064, 949035.230213883 1947165.54807064))",0.8147858692513965,0.479155253744043,-0.0260924451188896,0.2010619320221453,0.2431718560246593,1.2910999415332145,-0.0135715479745749,0.7519780305454166,0.9779448227480478,0.6687328345623291,0.6539838133618565
12446,-2.0357763192295506,0.4030771049852567,1.4796171376258938,3.208301088888301,"POLYGON ((949035.230213883 1947265.54807064, 949035.230213883 1947365.54807064, 949135.230213883 1947365.54807064, 949135.230213883 1947265.54807064, 949035.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 여의도동 23-8번지,126.924126382,37.523880213,949114.479617942,1947331.4225891707,"여의도파이낸스타워, 유화증권빌딩, 오투타워",1.550008951886842,1.7634404439850773,4.605930025476627,3.268368406108303,1.9252097164198936,2.754850346505438,2.342244830989305,3.370042324278613,2.89808339571448,0.6676187833381093,4.0,"POLYGON ((949035.230213883 1947265.54807064, 949035.230213883 1947365.54807064, 949135.230213883 1947365.54807064, 949135.230213883 1947265.54807064, 949035.230213883 1947265.54807064))",0.8115949810133397,0.51742545363112,-0.0200926703062176,0.1707709133658949,0.2308815423224711,1.261031534263169,0.0321439076752911,0.7216702030569216,0.9233455527969736,0.5704024465043024,0.5266785622842612
12453,-3.103232192483379,-0.9211064790367308,2.365785116030678,3.75296185795272,"POLYGON ((949035.230213883 1947965.54807064, 949035.230213883 1948065.54807064, 949135.230213883 1948065.54807064, 949135.230213883 1947965.54807064, 949035.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 11-17번지,126.923667668,37.530100196,949078.1746166212,1948021.7444427167,여의도순복음교회,0.4288783880532232,-0.1686791661764616,-0.1915971572518905,-0.4804729518598701,0.1966720354456972,-0.2999600504658058,0.3790274278662143,0.3461502286557898,1.819533445627663,-1.663133354147336,4.0,"POLYGON ((949035.230213883 1947965.54807064, 949035.230213883 1948065.54807064, 949135.230213883 1948065.54807064, 949135.230213883 1947965.54807064, 949035.230213883 1947965.54807064))",0.6760904335783313,0.7039450386162189,0.0090596701846545,0.0615078370524172,0.184051656769418,1.164283799458259,0.2259846846114843,0.6445852513078553,0.1087701756369786,0.5786669678965257,0.06294170773342296
12454,-3.1402055300218814,-0.9947216733243976,2.2780081050451577,3.526268847634386,"POLYGON ((949035.230213883 1948065.54807064, 949035.230213883 1948165.54807064, 949135.230213883 1948165.54807064, 949135.230213883 1948065.54807064, 949035.230213883 1948065.54807064))",영등포구,서울특별시 영등포구 여의도동 11-15번지,126.924136285,37.530564397,949119.8949545376,1948072.9914493973,여의도순복음교회,0.2568442689178939,0.4804934288638592,0.8404194796670451,-0.1723490046296092,1.3490304894284948,0.5842417818372688,0.1919424665432165,0.5803772315145785,1.0359178818918586,0.7018945500658363,7.0,"POLYGON ((949035.230213883 1948065.54807064, 949035.230213883 1948165.54807064, 949135.230213883 1948165.54807064, 949135.230213883 1948065.54807064, 949035.230213883 1948065.54807064))",0.6106850250422879,0.7428356636948013,0.0125362594500871,0.0550401431632436,0.1774885950169833,1.1622844894407771,0.2500124720825571,0.6394887143439398,0.17028289145201492,0.7336255767258457,0.12492388444802903
12474,-1.6570210119538913,0.6660434245656432,1.7235115918602666,3.1395524626482194,"POLYGON ((949135.230213883 1947165.54807064, 949135.230213883 1947265.54807064, 949235.230213883 1947265.54807064, 949235.230213883 1947165.54807064, 949135.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 여의도동 26-4번지,126.924585875,37.522516001,949154.1559932168,1947179.822247453,교보증권빌딩,0.4922484440149084,0.4697442399288913,1.1812013300073805,0.1357749426006515,1.9252097164198936,-0.1469814542008311,1.8304712195623385,2.252199325314008,5.909394856356876,1.935822152264013,7.0,"POLYGON ((949135.230213883 1947165.54807064, 949135.230213883 1947265.54807064, 949235.230213883 1947265.54807064, 949235.230213883 1947165.54807064, 949135.230213883 1947165.54807064))",0.8977062392969201,0.4806370363361125,-0.0269833619349495,0.2028036191632138,0.2433222743930657,1.2381651421581,0.0259931894389285,0.7472778100941951,0.9578027749462036,0.7023827292805884,0.6727441271792357
12475,-1.859983770099608,0.3785997306764322,1.545449618042188,3.403838303932905,"POLYGON ((949135.230213883 1947265.54807064, 949135.230213883 1947365.54807064, 949235.230213883 1947365.54807064, 949235.230213883 1947265.54807064, 949135.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 여의도동 25-11번지,126.925444605,37.523491797,949230.6986464388,1947287.6176513208,"(주)유수홀딩스, 현대차증권빌딩",0.2302496224815146,0.1515254747456221,1.2091750170084203,0.3925448986258689,0.7728512624370959,0.2511608301857421,2.829686543576364,1.4652825505719116,2.6655088064775776,-0.2749648016743869,7.0,"POLYGON ((949135.230213883 1947265.54807064, 949135.230213883 1947365.54807064, 949235.230213883 1947365.54807064, 949235.230213883 1947265.54807064, 949135.230213883 1947265.54807064))",0.861725780664111,0.526584992234328,-0.0212899079546459,0.1765334740533209,0.2331786443956074,1.2131850420530468,0.0709649744901666,0.7295778898810175,0.8017941739585908,0.8157739855402779,0.6540828288731745
12476,-2.244111538396786,0.1032857213320418,0.3344445859179871,3.6775426471877752,"POLYGON ((949135.230213883 1947365.54807064, 949135.230213883 1947465.54807064, 949235.230213883 1947465.54807064, 949235.230213883 1947365.54807064, 949135.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 여의도동 23-10번지,126.924832138,37.524305253,949177.130733087,1947378.196903092,BNK금융타워,0.2302496224815146,0.2148698188247316,1.1597843582374168,0.289836916215782,1.6371201029241942,-0.1086691444416032,1.4493561953558831,2.7335465605467486,2.9537757931371456,0.7018945500658363,7.0,"POLYGON ((949135.230213883 1947365.54807064, 949135.230213883 1947465.54807064, 949235.230213883 1947465.54807064, 949235.230213883 1947365.54807064, 949135.230213883 1947365.54807064))",0.9309993706625188,0.5383878588290888,-0.0156759036816738,0.1526374704930615,0.2212432241144137,1.1868863251801185,0.1146186529932367,0.7030679573231782,0.8740695494498856,0.8191632189086667,0.7160056256774163
12481,-3.0660907079142925,-1.351403695515013,1.6391670575521944,4.246984892590746,"POLYGON ((949135.230213883 1947865.54807064, 949135.230213883 1947965.54807064, 949235.230213883 1947965.54807064, 949235.230213883 1947865.54807064, 949135.230213883 1947865.54807064))",영등포구,서울특별시 영등포구 여의도동 12번지,126.924935737,37.529281938,949189.6607279148,1947930.2772717464,C.C.M.M빌딩,1.199499822682373,1.6201009515552596,3.1042784479481664,-0.0696410222195223,2.7894785569069915,4.133013900846289,2.384829088727473,1.1175951279796907,2.1066238323416813,0.3934126495162921,7.0,"POLYGON ((949135.230213883 1947865.54807064, 949135.230213883 1947965.54807064, 949235.230213883 1947965.54807064, 949235.230213883 1947865.54807064, 949135.230213883 1947865.54807064))",0.9704147862982448,0.6379445872920186,0.0033291610869786,0.0799749715434459,0.1894942613240381,1.0956291777715474,0.2704239775259326,0.6545746607762494,0.16158168833722547,0.5908146618537466,0.09546483055671534
12482,-3.10492618214791,-1.4290571610273457,1.5101462062941302,4.048988404679016,"POLYGON ((949135.230213883 1947965.54807064, 949135.230213883 1948065.54807064, 949235.230213883 1948065.54807064, 949235.230213883 1947965.54807064, 949135.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 12-3번지,126.924492199,37.529794825,949150.81935618,1947987.4190514665,(주)신한 여의도 드림리버 오피스텔,0.0266343607029848,0.1768937643117092,0.7261661612529086,0.1357749426006515,1.0609408759327952,-0.2909336679072546,-0.3286310213416616,1.1154462563938303,1.2453526721996262,-1.7659606543305173,7.0,"POLYGON ((949135.230213883 1947965.54807064, 949135.230213883 1948065.54807064, 949235.230213883 1948065.54807064, 949235.230213883 1947965.54807064, 949135.230213883 1947965.54807064))",0.9446570207416184,0.6690001596986674,0.006427161624425,0.071322057287211,0.1839052043680065,1.082459223160012,0.302565557337951,0.6498042584718842,0.06128332902136057,0.6015791761065138,0.0368667745817345
12483,-2.9925773255975336,-1.5040576632007032,1.3722293526408742,3.783811954542482,"POLYGON ((949135.230213883 1948065.54807064, 949135.230213883 1948165.54807064, 949235.230213883 1948165.54807064, 949235.230213883 1948065.54807064, 949135.230213883 1948065.54807064))",영등포구,서울특별시 영등포구 여의도동 11-13번지,126.924414458,37.530712186,949144.5733302546,1948089.237398544,한국가정법률상담소,-0.2580114644363883,-0.2459450083835682,-0.1667725722088809,-0.3264109782447397,0.1966720354456972,-0.1352426957301221,-0.2370807063107594,0.3783833024436965,0.4240859102062456,-0.5320330521323404,7.0,"POLYGON ((949135.230213883 1948065.54807064, 949135.230213883 1948165.54807064, 949235.230213883 1948165.54807064, 949235.230213883 1948065.54807064, 949135.230213883 1948065.54807064))",0.9426231103254448,0.6955361705921591,0.0097205032996283,0.0632416347261804,0.1769653346329455,1.0673361127739398,0.3380067955711138,0.643705342840056,0.040979730197110056,0.5470804270916609,0.022419208298336005
12500,-1.454641653268858,0.6122442724932448,3.489594318437707,2.9740978393406667,"POLYGON ((949235.230213883 1947065.54807064, 949235.230213883 1947165.54807064, 949335.230213883 1947165.54807064, 949335.230213883 1947065.54807064, 949235.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 여의도동 35-3번지,126.925653919,37.5218076,949248.0535034924,1947100.6522685173,"한국교직원공제회관, 여의도우체국",2.053645068775777,2.473747459846442,5.583392486778223,2.498058538032651,3.941837010889789,-0.1656677018500493,2.8784739929160104,4.811183053335924,4.138611938305246,-1.7659606543305173,7.0,"POLYGON ((949235.230213883 1947065.54807064, 949235.230213883 1947165.54807064, 949335.230213883 1947165.54807064, 949335.230213883 1947065.54807064, 949235.230213883 1947065.54807064))",0.9952341385479564,0.4214501730981915,-0.0340387431630935,0.2319331514906217,0.2582084559088158,1.2238296239286883,-0.0081438981120073,0.764595385877748,0.9345476850973022,0.5065823187238446,0.47342533327459274
