,0
gwr_const,-1.6638500499877031
gwr_bs_elct,-0.0047725664798602485
gwr_bs_ebit,-0.5222233941397546
gwr_bd_height,0.662530323000167
gwr_bd_vintage,0.599253349102937
gwr_pp_od,2.0159895529001535
gwr_pp_pop,-0.5708674044501488
