,0
gwr_const,-0.17560215627477455
gwr_bs_ebit,-0.6258373711106506
gwr_bs_elct,0.023075569384376392
gwr_bd_totflrcnt,-0.14283981381923355
gwr_bd_height,0.3066936986392572
gwr_pp_od,1.781875171568401
gwr_pp_drr,0.24063936969137395
