grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2,cbdness,sim,cbdi
12445,-1.641948522450614,0.9600653290091242,2.236452541098409,2.948776142773632,"POLYGON ((949035.230213883 1947165.54807064, 949035.230213883 1947265.54807064, 949135.230213883 1947265.54807064, 949135.230213883 1947165.54807064, 949035.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 여의도동 26번지,126.924285592,37.522945155,949127.9129796028,1947227.596891001,S-TRENUE,0.1763776479657784,0.3915203066360331,1.058833892916395,1.050824836822715,0.5281045971858764,0.8836525018143832,1.234801006709079,4.819198274793787,3.4012521136294107,-0.6698761788659932,7.0,"POLYGON ((949035.230213883 1947165.54807064, 949035.230213883 1947265.54807064, 949135.230213883 1947265.54807064, 949135.230213883 1947165.54807064, 949035.230213883 1947165.54807064))",0.9689399130354762,0.3110856371630574,-0.0030400588300077,0.2464330759839768,0.2183244821066062,1.1615618976399118,-0.1085921502020703,0.7419781067875038,0.9646160037461357,0.7405061514371861,0.7143040845487693
12446,-2.0958699838819754,0.6240044687176807,1.0545164821993172,3.1984101602774166,"POLYGON ((949035.230213883 1947265.54807064, 949035.230213883 1947365.54807064, 949135.230213883 1947365.54807064, 949135.230213883 1947265.54807064, 949035.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 여의도동 23-8번지,126.924126382,37.523880213,949114.479617942,1947331.4225891707,"여의도파이낸스타워, 유화증권빌딩, 오투타워",1.5617798447601332,1.7725038415167496,4.33849452939875,3.026603557138784,1.3578367601610697,4.304462260059586,3.289620226417042,2.945731156665665,3.1776439490213955,0.6980235676124681,7.0,"POLYGON ((949035.230213883 1947265.54807064, 949035.230213883 1947365.54807064, 949135.230213883 1947365.54807064, 949135.230213883 1947265.54807064, 949035.230213883 1947265.54807064))",1.002028573525936,0.3702432363797645,0.0111481536778846,0.2183647858818304,0.1799530985698551,1.116519382419973,-0.0259605401683758,0.7247974154714713,0.9101597266274035,0.5517723583347643,0.5022009788225269
12447,-2.316753736201928,0.026077321475966,-0.5406634251762965,3.437708369591184,"POLYGON ((949035.230213883 1947365.54807064, 949035.230213883 1947465.54807064, 949135.230213883 1947465.54807064, 949135.230213883 1947365.54807064, 949035.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 여의도동 23-3번지,126.923718282,37.524540329,949078.8673271488,1947404.8797167065,"하이투자증권, 신한투자증권타워",1.3400146909303867,1.3789034915192329,4.025027611845814,2.014619334537871,2.0838524027643635,-0.0338886551922687,3.865910147232039,3.2960095142808234,3.1776439490213955,0.7814320887392034,7.0,"POLYGON ((949035.230213883 1947365.54807064, 949035.230213883 1947465.54807064, 949135.230213883 1947465.54807064, 949135.230213883 1947365.54807064, 949035.230213883 1947365.54807064))",1.1568481783925766,0.4034172607242682,0.0199541652606268,0.19425167636903,0.1464400051909483,1.056632926516212,0.0756367630321604,0.7001420687420372,0.8033202690182979,0.601517398318877,0.48321111823670687
12453,-3.1909539872583355,-0.8806819539198204,2.336931606858337,3.611815803915064,"POLYGON ((949035.230213883 1947965.54807064, 949035.230213883 1948065.54807064, 949135.230213883 1948065.54807064, 949135.230213883 1947965.54807064, 949035.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 11-17번지,126.923667668,37.530100196,949078.1746166212,1948021.7444427167,여의도순복음교회,0.4285935094710111,-0.1774981509875064,-0.2032035206500499,-0.4912463595215339,0.1132385156982798,-0.3281554412667792,0.3500157209293026,0.274123000372706,1.754682901515843,-1.570688207034736,7.0,"POLYGON ((949035.230213883 1947965.54807064, 949035.230213883 1948065.54807064, 949135.230213883 1948065.54807064, 949135.230213883 1947965.54807064, 949035.230213883 1947965.54807064))",1.0100303295079132,0.6542067575699335,0.0538336995570785,0.1137726460046242,0.0665250741492739,0.9771725793723354,0.3231829329383076,0.686330870649302,0.1087481553447664,0.5989922286897521,0.065139299935861
12454,-3.229660159563138,-0.9807133006404668,2.302880256738653,3.3871087799839668,"POLYGON ((949035.230213883 1948065.54807064, 949035.230213883 1948165.54807064, 949135.230213883 1948165.54807064, 949135.230213883 1948065.54807064, 949035.230213883 1948065.54807064))",영등포구,서울특별시 영등포구 여의도동 11-15번지,126.924136285,37.530564397,949119.8949545376,1948072.9914493973,여의도순복음교회,0.2547094683999598,0.4776827431714979,0.773780614924338,-0.2021080102069872,0.9429706786734732,0.7606966635236025,0.1379370666947134,0.4810625178797643,1.0655631942238684,0.7313869760631622,8.0,"POLYGON ((949035.230213883 1948065.54807064, 949035.230213883 1948165.54807064, 949135.230213883 1948165.54807064, 949135.230213883 1948065.54807064, 949035.230213883 1948065.54807064))",0.7820464446173969,0.7251986077343413,0.0604973443815984,0.0991951438584353,0.0634251570086581,1.0157600430124418,0.315019043784485,0.6934627953929028,0.11641139467362799,0.7427140924340243,0.08646038334400262
12474,-1.713246962564696,0.9153775933080528,1.265122285470912,3.139473994771535,"POLYGON ((949135.230213883 1947165.54807064, 949135.230213883 1947265.54807064, 949235.230213883 1947265.54807064, 949235.230213883 1947165.54807064, 949135.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 여의도동 26-4번지,126.924585875,37.522516001,949154.1559932168,1947179.822247453,교보증권빌딩,0.4926449980297921,0.4668340670694839,1.096390202370693,0.0870303391075594,1.3578367601610697,-0.1954152403964155,1.6589614909592434,1.9581170556824377,5.769465856977937,1.9324696802881525,8.0,"POLYGON ((949135.230213883 1947165.54807064, 949135.230213883 1947265.54807064, 949235.230213883 1947265.54807064, 949235.230213883 1947165.54807064, 949135.230213883 1947165.54807064))",1.081074815238288,0.3219683978262946,0.0005105130678438,0.233689051943021,0.2073075484379706,1.1157741806963797,-0.0586693869213169,0.7328987894310593,0.9493553886685554,0.7415234436117679,0.7039692770168956
12475,-1.9194091713047352,0.5914145758958328,1.1113636231601844,3.425590398717603,"POLYGON ((949135.230213883 1947265.54807064, 949135.230213883 1947365.54807064, 949235.230213883 1947365.54807064, 949235.230213883 1947265.54807064, 949135.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 여의도동 25-11번지,126.925444605,37.523491797,949230.6986464388,1947287.6176513208,"(주)유수홀딩스, 현대차증권빌딩",0.2278288436933238,0.1456700858666129,1.1228721867068494,0.3279789635363483,0.5281045971858764,0.0548071421802681,2.782978358402566,1.262876217966064,2.883904132786321,-0.2194701647816218,8.0,"POLYGON ((949135.230213883 1947265.54807064, 949135.230213883 1947365.54807064, 949235.230213883 1947365.54807064, 949235.230213883 1947265.54807064, 949135.230213883 1947265.54807064))",1.1822976280192354,0.3650276365346723,0.0108074456968281,0.2083926277615838,0.1710164813022798,1.0696844350603945,0.0344595622396296,0.7095157342840778,0.8563581169922858,0.8031355665366736,0.6877716614488785
12476,-2.328929712497361,0.2815332231392937,0.0656461698581371,3.712094088595724,"POLYGON ((949135.230213883 1947365.54807064, 949135.230213883 1947465.54807064, 949235.230213883 1947465.54807064, 949235.230213883 1947365.54807064, 949135.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 여의도동 23-10번지,126.924832138,37.524305253,949177.130733087,1947378.196903092,BNK금융타워,0.2278288436933238,0.2096007020243835,1.076115295065161,0.2315995137648328,1.1504037194172714,-0.1563100196556167,1.4250429908850126,2.3833872567978607,3.2365951924180543,0.7313869760631622,8.0,"POLYGON ((949135.230213883 1947365.54807064, 949135.230213883 1947465.54807064, 949235.230213883 1947465.54807064, 949235.230213883 1947365.54807064, 949135.230213883 1947365.54807064))",1.1498451827282512,0.4130091845161354,0.0207066862685419,0.1919895886916898,0.1485159045125021,1.0499288642172542,0.0814977929148868,0.7087485072800357,0.8451419478977962,0.8178335135275072,0.6911854086787361
12481,-3.153434008146068,-1.2754718059796235,1.192289762668035,4.15467463354966,"POLYGON ((949135.230213883 1947865.54807064, 949135.230213883 1947965.54807064, 949235.230213883 1947965.54807064, 949235.230213883 1947865.54807064, 949135.230213883 1947865.54807064))",영등포구,서울특별시 영등포구 여의도동 12번지,126.924935737,37.529281938,949189.6607279148,1947930.2772717464,C.C.M.M빌딩,1.2075016113218922,1.6278376964330483,2.916918833889106,-0.1057285604354717,1.9801358823924649,4.142868529902245,2.1259187997746265,0.9556944387675128,2.1104231633922312,0.4311163000069146,8.0,"POLYGON ((949135.230213883 1947865.54807064, 949135.230213883 1947965.54807064, 949235.230213883 1947965.54807064, 949235.230213883 1947865.54807064, 949135.230213883 1947865.54807064))",1.4355673963775224,0.5574674487851964,0.0435972165459835,0.1294146182194064,0.0729450513412863,0.892201758640675,0.3810547551634983,0.6795832413335812,0.17457795912010193,0.6160983331623361,0.10755718962077725
12482,-3.193913660311618,-1.4010873733470453,1.566249785397541,3.926405399953246,"POLYGON ((949135.230213883 1947965.54807064, 949135.230213883 1948065.54807064, 949235.230213883 1948065.54807064, 949235.230213883 1947965.54807064, 949135.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 12-3번지,126.924492199,37.529794825,949150.81935618,1947987.4190514665,(주)신한 여의도 드림리버 오피스텔,0.0220240607831422,0.1712731670320481,0.6656198784263389,0.0870303391075594,0.7355376379296747,-0.2939706026961139,0.1406460078756374,0.953795911083962,1.3318601902570504,-1.6707784323868184,8.0,"POLYGON ((949135.230213883 1947965.54807064, 949135.230213883 1948065.54807064, 949235.230213883 1948065.54807064, 949235.230213883 1947965.54807064, 949135.230213883 1947965.54807064))",1.2887513022326609,0.6166933647400422,0.0492689138199736,0.1175961880986446,0.0694737202567479,0.9082680728017534,0.394225120178281,0.6855873637798477,0.06400515687476606,0.6289185179326626,0.04025402840172544
12483,-3.08393241656297,-1.5025433610213477,1.4748121098425406,3.6539218092462233,"POLYGON ((949135.230213883 1948065.54807064, 949135.230213883 1948165.54807064, 949235.230213883 1948165.54807064, 949235.230213883 1948065.54807064, 949135.230213883 1948065.54807064))",영등포구,서울특별시 영등포구 여의도동 11-13번지,126.924414458,37.530712186,949144.5733302546,1948089.237398544,한국가정법률상담소,-0.2656826255300707,-0.255479113172234,-0.1797027117564596,-0.3466771848642606,0.1132385156982798,-0.1286409273429994,-0.236144527189694,0.3026009156259709,0.4695457954686856,-0.4696957281618281,8.0,"POLYGON ((949135.230213883 1948065.54807064, 949135.230213883 1948165.54807064, 949235.230213883 1948165.54807064, 949235.230213883 1948065.54807064, 949135.230213883 1948065.54807064))",1.2506778235554974,0.6541527677689248,0.0525228181340009,0.1058461737669464,0.0637003962480722,0.9112993617766304,0.4220708595184105,0.684792979304387,0.04035101843312865,0.5654016884049743,0.02281453395095118
12500,-1.4901235504000006,0.8446848423594714,2.790156023702221,2.97914677920664,"POLYGON ((949235.230213883 1947065.54807064, 949235.230213883 1947165.54807064, 949335.230213883 1947165.54807064, 949335.230213883 1947065.54807064, 949235.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 여의도동 35-3번지,126.925653919,37.5218076,949248.0535034924,1947100.6522685173,"한국교직원공제회관, 여의도우체국",2.070831675142052,2.4893849750318786,5.263833602092562,2.3037576838524174,2.809868045367658,-0.2177906245991349,3.1401266880704592,4.21897874763914,4.150339465066262,-1.6707784323868184,8.0,"POLYGON ((949235.230213883 1947065.54807064, 949235.230213883 1947165.54807064, 949335.230213883 1947165.54807064, 949335.230213883 1947065.54807064, 949235.230213883 1947065.54807064))",1.039354176155736,0.2868444541542156,-0.0026721443259247,0.2499607339410322,0.2314475101069849,1.1091292477298391,-0.1293489832567429,0.7712009611641694,0.9452342278636017,0.5155888196903431,0.4873521998751072
12501,-1.7025458473534492,0.6890789412876261,1.8373276377383905,3.294282652534247,"POLYGON ((949235.230213883 1947165.54807064, 949235.230213883 1947265.54807064, 949335.230213883 1947265.54807064, 949335.230213883 1947165.54807064, 949235.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 여의도동 25-12번지,126.925614651,37.523046812,949245.4230560767,1947238.1572328948,신송센타빌딩,0.0295842364818836,0.0550571739619657,0.8317123375362865,0.2797892386505906,0.7355376379296747,-0.2755863145113085,0.8091574327385264,1.8738224265327736,3.858632450327624,0.9315674267673272,1.0,"POLYGON ((949235.230213883 1947165.54807064, 949235.230213883 1947265.54807064, 949335.230213883 1947265.54807064, 949335.230213883 1947165.54807064, 949235.230213883 1947165.54807064))",1.192405491825098,0.3232975011277156,0.0036978948013994,0.2240555730402647,0.1947575586590993,1.0735149107613182,-0.0186630549879386,0.7233931054912522,0.9071012369185618,0.7746728560205095,0.7027067059034391
12503,-2.148857150279176,0.1732329711137461,0.6050203326517231,3.966399357421375,"POLYGON ((949235.230213883 1947365.54807064, 949235.230213883 1947465.54807064, 949335.230213883 1947465.54807064, 949335.230213883 1947365.54807064, 949235.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 여의도동 23번지,126.92593686,37.525058399,949275.2567630276,1947461.1580352949,서울 국제금융 센터,-0.4391466568400809,0.7632326431868005,2.9311547966303837,0.8580659372796839,6.751095819499826,17.49212587989274,11.820193509043188,5.97160457870924,3.614696270755244,-0.9701468549222408,1.0,"POLYGON ((949235.230213883 1947365.54807064, 949235.230213883 1947465.54807064, 949335.230213883 1947465.54807064, 949335.230213883 1947365.54807064, 949235.230213883 1947365.54807064))",1.3280688772370888,0.3970385230916663,0.0190182432904735,0.186574170995808,0.138825500911066,1.0084500312519835,0.130358651289283,0.696383191739563,0.9742212062646878,0.500758605788849,0.48784965297903576
12509,-3.0691172049106243,-1.5837002930127797,0.9619167255604226,4.236434157668892,"POLYGON ((949235.230213883 1947965.54807064, 949235.230213883 1948065.54807064, 949335.230213883 1948065.54807064, 949335.230213883 1947965.54807064, 949235.230213883 1947965.54807064))",영등포구,서울특별시 영등포구 여의도동 10-2번지,126.925778216,37.529798487,949264.4492827508,1947987.1308147104,"여의도 태영빌딩, 세우빌딩",0.9584358230244684,1.536274047873322,2.3550376917874454,0.7134967626224106,0.8392541583015739,1.1394962598725566,1.9743451248823165,0.8772852454368569,1.9854058713613865,-0.4696957281618281,3.0,"POLYGON ((949235.230213883 1947965.54807064, 949235.230213883 1948065.54807064, 949335.230213883 1948065.54807064, 949335.230213883 1947965.54807064, 949235.230213883 1947965.54807064))",1.5954991341921687,0.5599108862156167,0.0435509643302926,0.1225210473420578,0.0653040063076061,0.8471834711664316,0.4498628535796518,0.677188942312961,0.09350609208024246,0.7298798487344051,0.06824821234327273
12522,-1.0342495204404805,0.340304675611665,3.498018331509817,2.190324933610692,"POLYGON ((949335.230213883 1946765.54807064, 949335.230213883 1946865.54807064, 949435.230213883 1946865.54807064, 949435.230213883 1946765.54807064, 949335.230213883 1946765.54807064))",영등포구,서울특별시 영등포구 여의도동 45번지,126.927285647,37.519348747,949390.5811854552,1946826.9770077723,KB국민은행 신관,0.5535464133807643,0.6646027086771595,2.096727190268267,0.4725481381936217,2.1875689231362627,-0.3281554412667792,-0.3422410183647338,3.4290963048977487,3.1166599041283005,-1.7708686577389008,3.0,"POLYGON ((949335.230213883 1946765.54807064, 949335.230213883 1946865.54807064, 949435.230213883 1946865.54807064, 949435.230213883 1946765.54807064, 949335.230213883 1946765.54807064))",0.8358727431488068,0.1826696866622906,-0.0180467567080484,0.2692376691171055,0.2172035958475937,0.8971157979833401,-0.5242106415798873,0.8667998800895151,0.6800971475086193,0.6575479008662906,0.44719645172944456
12523,-1.1801815127705906,0.5087680007522949,2.6302761581559184,2.459765879779199,"POLYGON ((949335.230213883 1946865.54807064, 949335.230213883 1946965.54807064, 949435.230213883 1946965.54807064, 949435.230213883 1946865.54807064, 949335.230213883 1946865.54807064))",영등포구,서울특별시 영등포구 여의도동 36-5번지,126.927531469,37.520360811,949412.9873678986,1946939.12768308,DB금융투자빌딩,-0.198901073524522,-0.2303488307758113,-0.0550851694503063,-0.1539182853212294,2.809868045367658,-0.2918165925976166,0.2495784714710348,1.1759236500594283,2.8544285110879914,1.0316576521194096,3.0,"POLYGON ((949335.230213883 1946865.54807064, 949335.230213883 1946965.54807064, 949435.230213883 1946965.54807064, 949435.230213883 1946865.54807064, 949335.230213883 1946865.54807064))",1.0016548815666642,0.1586027697059711,-0.0119649386526763,0.2664433804011861,0.2375689590226987,1.0100876118897508,-0.4178460303432497,0.832420646279564,0.7544975722656272,0.6727987254408745,0.5076250049685481
12524,-1.32868269888852,0.503790292511952,2.2835220370438645,2.7518074772971057,"POLYGON ((949335.230213883 1946965.54807064, 949335.230213883 1947065.54807064, 949435.230213883 1947065.54807064, 949435.230213883 1946965.54807064, 949335.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 여의도동 36-1번지,126.927394303,37.521371447,949401.5488877796,1947051.3259384008,키움파이낸스스퀘어,0.2105349417824529,0.1560254067313965,0.2803006173015436,-0.250297735092745,0.3206715564420781,-0.0663411539705016,0.5486830520606772,1.2807223781914432,3.03534784427084,2.3328305816964825,1.0,"POLYGON ((949335.230213883 1946965.54807064, 949335.230213883 1947065.54807064, 949435.230213883 1947065.54807064, 949435.230213883 1946965.54807064, 949335.230213883 1946965.54807064))",1.1219865308270185,0.193730438756303,-0.005369336015504,0.2596251459295031,0.2402405741368495,1.0544730584370223,-0.2595571287992216,0.7870582647270173,0.835234644627156,0.716039431858673,0.5980609404075095
